,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,492,565753,1145280,2481414,1390,2,0.004757822330283562,1
1,3920,954955,3920981,8495396,6302,22,0.0052081666235057325,12
2,2240,60691,204119,442286,361,12,0.0014010991038272771,11
3,2800,0,0,0,0,15,4.122691076790027e-05,15
4,854398,64220322,146771543,318004570,202814,157,0.009827725457836365,16
5,1161632,75633376,170577733,369584540,204222,173,0.009884788236133875,16
6,1129619,80195774,183004404,396508632,195770,176,0.009941369634955047,16
7,1184984,81019798,181256581,392721680,183054,170,0.009941234462494642,16
8,1096162,77112054,173933084,376853802,170085,165,0.009982195166274195,15
9,1134643,79440687,178184913,386066616,192697,169,0.009998635171943163,16
10,1173729,79792646,182154037,394665960,175448,176,0.009913253073535543,16
11,1171349,80824860,183087365,396688058,160558,177,0.00998663034021736,16
12,1207062,79347097,178706615,387196446,167967,176,0.009971332403907726,16
13,1193333,80788050,183265975,397075146,174875,176,0.009973349645982637,16
14,1156385,76795893,178130032,385947380,181403,173,0.00991324410801521,16
15,1158165,76419650,181853079,394013594,179961,173,0.009902937207909381,16
16,1138346,79439733,181526717,393307044,161543,174,0.009990288272513198,16
17,1152090,80014991,184877782,400567206,157828,175,0.009962013780004752,16
18,1097893,67218807,166785001,361365914,170611,168,0.009993814480625684,16
19,1158277,73635992,181136753,392461238,173807,171,0.009934875149956949,16
20,1196793,77451003,184803724,400406942,168019,175,0.009873679956441365,16
21,1182960,79900822,185535369,401991850,156199,175,0.009797221999042068,16
22,1157677,82063040,184675733,400130016,157703,177,0.009981519993627584,16
23,1168892,78342321,184291340,399296482,171801,175,0.009954739984393099,16
24,1220261,79584862,187056357,405287350,163193,175,0.00991602135035219,16
25,1139854,67760735,164874536,357226818,170687,171,0.009981553097087275,16
26,1227121,74640771,183278745,397102472,177666,169,0.009928372389093927,16
27,1207320,78297525,183532594,397652762,175928,174,0.009965890333065632,16
28,1164200,76536084,181223624,392649712,168543,174,0.009919628248147672,16
29,1190853,80017251,183458358,397491692,152383,175,0.009789250961810677,16
30,1198634,80268984,186697675,404510418,184268,176,0.009931734459218779,16
31,1164453,83219315,185639329,402217504,172461,175,0.009977787578547441,16
