,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,1,0.0,1
1,5666,1187758,4834631,5381064,7343,29,0.005860733400252897,16
2,3360,0,0,0,0,16,4.224415249798362e-05,16
3,1954389,129898390,366294784,342594538,506059,164,0.009639111599693655,16
4,2461002,152047908,427503896,396964724,465499,176,0.009640929876182716,16
5,2478632,154974877,436501609,405319590,461971,176,0.009999726896457551,16
6,2375107,152368154,432067583,401202776,444624,175,0.009644183325580457,16
7,2433371,147509209,414113078,384529782,431113,173,0.009716731281631476,16
8,2310926,153084198,435534562,404421108,436288,174,0.009681720924731354,16
9,2385631,151741450,431001166,400211708,437077,176,0.009688917134109357,16
10,2355301,153281558,440126341,408684328,421698,176,0.009644235049736225,16
11,2285084,154706567,443115761,411461362,430264,176,0.009403184276960096,16
12,2376865,156529231,445202813,413398622,428630,176,0.009401646000567587,16
13,2386688,155521307,440690766,409209528,427058,176,0.009407400830138217,16
14,2356525,155112373,443343307,411672352,421264,176,0.009428956009984831,16
15,2364308,154184899,438868361,407516174,424904,176,0.009494468101540724,16
16,2369623,154390555,439291993,407909918,421784,176,0.009494610515382937,16
17,2347751,154033880,437351232,406107624,429958,176,0.00948868740989221,16
18,2360459,155428222,441991385,410416474,428885,176,0.009526040526220872,16
19,2375499,152995025,434307381,403282594,438797,176,0.009656704364380816,16
20,2419662,156385215,441770470,410211568,440533,176,0.009899778241302842,16
21,2527235,155612045,444069737,412346792,425914,176,0.00991257100433483,16
22,2474845,155097236,442129301,410544654,431542,176,0.009897672378507716,16
23,2371296,155161058,437671887,406405922,429772,175,0.009607684692305066,16
24,2434484,154633200,437191224,405959320,424143,176,0.009647871257886641,16
25,2357936,156587884,445007039,413217532,425267,176,0.009588085030374149,16
26,2442170,155358623,443182506,411522488,428778,176,0.009565283643201257,16
27,2311130,155577910,443759229,412058140,430708,176,0.009564500884310649,16
28,2329641,149083668,420780856,390721526,431117,176,0.009633287459754296,16
29,2360404,155344297,442035295,410457866,428116,176,0.009381354959087916,16
30,2468415,156358704,446231638,414355006,423667,176,0.009394512549831913,16
31,2425475,157751306,443109221,411454758,451244,176,0.009925366181160753,16
32,2366163,155913085,433404265,402442560,444940,175,0.009397377378405992,16
33,2411528,155657584,434099911,403088270,452714,176,0.009417408419796007,16
34,2226085,153282727,426467717,396002100,453998,173,0.009417884626856768,16
35,2249092,144908964,413611423,384063966,411813,165,0.009401719793696481,15
36,2211087,144361818,415995288,386277424,405075,165,0.009421577386750823,15
37,2301314,144901610,415674982,385980556,408320,165,0.009427150836948565,15
38,2301344,144028411,412077058,382638724,410720,165,0.009430673596784,15
39,2233843,144458875,413313516,383787170,415863,165,0.009430514976039648,15
40,2261948,144183489,412404827,382943184,402212,165,0.009442694290584239,15
41,2209650,144493701,414172073,384584876,410318,165,0.00947168878334096,15
42,2287071,144321421,414151910,384566104,411769,165,0.009465056367260817,15
43,2259933,143796090,413055982,383548412,409899,165,0.009487181202476276,15
44,2248658,144633391,414971482,385327332,420746,165,0.009503649828844768,15
45,2181334,145065134,416769126,386996038,410147,165,0.00954341191152135,15
46,2306913,146981322,419506119,389538318,417941,165,0.009510935693426101,15
47,2330217,146762745,419510670,389542816,412568,165,0.009535897770999231,15
48,2221251,142169549,407212807,378122186,395281,165,0.009534218115247626,15
49,2288290,145139702,414894078,385256040,415357,165,0.009534132597976757,15
50,2170557,144271172,412894137,383398262,420121,165,0.009550532258804227,15
51,2332843,146171836,420972930,390900744,421949,165,0.009547834671667128,15
52,2252278,144887157,414749460,385120866,414431,165,0.009551502603966415,15
53,2247520,144421075,413011132,383507540,412214,165,0.00958322192524894,15
54,2275316,144499061,413317644,383791642,407388,165,0.009606524347077362,15
55,2174136,143337542,412856394,383362928,402237,165,0.009604955036191392,15
