,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,1,0.0,1
1,3640,750282,3379344,7321912,5360,23,0.003976561371228059,12
2,2586,67303,441688,956956,766,13,0.0017493309480451544,11
3,2800,0,0,0,0,16,3.8279323544594325e-05,16
4,1063787,65114972,176262235,381900480,261581,164,0.009837464771539576,16
5,1281208,71131250,191144821,414145238,229837,175,0.009891443410842556,16
6,1274048,71188680,192432134,416934960,218637,175,0.009996050343465636,16
7,1070828,60326912,164079655,355505072,192590,157,0.009991071721059215,16
8,1081960,63241741,167707882,363366042,205836,164,0.00989966479298786,16
9,1186777,66010456,178426911,386590256,200965,163,0.009881730304044932,16
10,1244114,71156442,189999609,411664994,225429,172,0.009708869554782605,16
11,1081777,63946613,172262637,373234810,198899,161,0.00983253442501187,16
12,1245510,70186255,186631019,404365858,218871,175,0.009975339301841139,16
13,1221767,71850063,193762246,419816566,216995,175,0.00979530061906918,16
14,1184607,70265431,188406528,408212740,224182,172,0.00998773309921831,16
15,1223433,68666228,186704665,404525836,211486,168,0.009908776520267766,16
16,1176554,68904181,188176039,407713228,205566,171,0.009911573762611642,16
17,1208482,69276580,189544146,410677488,206335,171,0.009916627557457779,16
18,1189040,69105360,187821496,406945084,200640,170,0.009964342056669675,16
19,1174358,69092439,186362691,403784160,204787,170,0.009984075166922471,16
20,1141768,69884022,190899081,413613148,204875,172,0.009916809626486079,16
21,1190014,69774669,188313375,408011058,207118,171,0.00995141998324827,16
22,1146768,68333272,186309253,403668538,200643,169,0.00991870410989797,16
23,1190016,69132160,186903375,404955668,203884,171,0.009852503397414964,16
24,1184082,70514996,190889608,413592764,208372,172,0.009999531723976456,16
25,1229353,66684601,176323804,382033808,220456,161,0.00983646959878262,16
26,1198595,67798845,180913364,391977664,214714,165,0.009989690341272532,16
27,1240424,70053176,190659446,413094474,210353,171,0.009984057235881805,16
28,1179210,67137915,180477370,391033344,210106,168,0.009992362066331747,16
29,1149127,69158504,187070698,405318472,205649,168,0.009819952351707708,16
30,1215589,71013996,193525151,419303326,210450,173,0.009905602726069905,16
31,1200249,67985529,184780749,400356710,198300,167,0.009989528961906538,16
32,1041468,60982862,162003220,351005642,192713,156,0.009839759944744808,16
33,1246848,73360853,196800243,426399376,214371,176,0.009936073771059921,16
34,1242414,71759808,194947421,422384872,217226,176,0.009979296544585015,16
35,1252689,72248275,193931133,420182750,214730,175,0.009913561349503913,16
36,1176962,68091747,180986767,392136784,208346,166,0.00997079447268775,16
37,1221499,70905567,190940610,413703706,210051,171,0.009904999277585957,16
38,1246931,69991992,189028360,409560190,209811,170,0.00995584550201569,16
39,1186582,69778431,186338307,403731640,209988,168,0.009943491014996902,16
40,1218180,70946910,189091418,409697080,221893,172,0.009985082753476811,16
41,1158938,71713329,187898933,407113096,227795,168,0.009937669633679183,16
42,1156057,70211627,188264571,407905290,233114,168,0.009958418606351244,16
43,1148380,69940369,186055308,403118664,228043,168,0.009877532371562886,16
44,1055710,69372447,181998411,394328584,226694,163,0.009735673012301039,16
45,1235591,72972737,193580120,419422562,237337,172,0.009982685511270866,16
46,1188199,72202112,189627329,410857382,244316,170,0.009980112406935313,16
47,1059020,67447377,176390916,382178732,230296,162,0.009895343412187384,16
48,1181818,71322613,188797213,409059690,240210,171,0.009985186891443756,16
49,1157522,69394081,186033503,403071396,225937,168,0.00998895240998359,16
50,1106505,65748924,179363625,388620206,210291,162,0.009987293788721997,16
51,1015346,61338181,162041349,351088712,217342,153,0.009758230951114121,16
52,1136455,71985300,189662675,410934342,233756,172,0.00995804550277431,16
53,1137494,69071402,184035769,398742890,221040,164,0.009958675847819258,16
54,1163928,71067191,189118130,409754800,234796,166,0.009965630332975976,16
55,1195689,71349149,190201722,412102444,223070,170,0.009999495861895125,16
56,1140467,67492930,182390942,395179044,216518,163,0.00999975931026183,16
57,1213911,68431077,183215021,396964386,219439,166,0.009940673082990719,16
58,1167482,71277293,191150949,414159200,231302,171,0.009968988954823777,16
59,1150318,70717723,189110733,409738992,226257,170,0.009975473784646133,16
60,1161746,70201892,187328989,405877966,219937,166,0.00997811930279976,16
61,1145593,69446399,188198841,407763330,214826,166,0.009990778617509868,16
62,1125187,68068685,183159947,396845618,215151,163,0.009998581378821165,16
63,1120828,70691529,188829971,409130176,223796,168,0.009902222724904389,16
64,1159399,71479520,191002140,413836930,228648,171,0.009958475847750293,16
65,1241182,66569022,181476791,393198598,202288,163,0.009933946184119373,16
66,1170300,64050270,174521649,378129128,201273,159,0.009948502740863015,15
67,1122840,65450816,177520806,384627178,202294,161,0.009874937887909616,15
68,1164722,66096975,180992349,392149368,206045,159,0.009947343430118424,15
69,1065103,68611996,183419902,397408336,220209,166,0.00998696827136837,16
70,1084822,70950886,188942789,409374472,224507,171,0.009988062064848988,16
71,1124307,65177902,175368166,379962856,205504,159,0.009993306894243756,16
72,1149292,66650434,182709664,395869682,204975,163,0.0099724703353346,15
73,1139627,63398950,173880476,376739766,193214,155,0.00987260133537977,15
74,1131584,66094393,179382205,388660038,214099,162,0.009863196504550519,15
75,1101060,65154157,175671289,380619460,207272,159,0.009890526169146955,15
76,1104874,65121827,176309747,382003310,200794,161,0.009976203440070152,16
77,1181790,68656825,183327784,397208656,218042,165,0.009995873791680618,16
78,1127023,71421601,188477717,408367050,229629,170,0.00992609169865231,16
79,1151566,70112265,186695555,404505712,226034,167,0.009996139998668965,16
80,1128531,70201360,187413740,406061890,222478,169,0.009921438593599514,16
81,1108161,69187205,183987029,398637304,222015,166,0.009936597219516282,16
82,1130469,69471341,183845653,398330686,227772,167,0.009977124130042803,16
83,1127263,71592782,189627458,410858110,227544,169,0.009951099983137925,16
84,1198104,72277692,189791197,411212984,236764,173,0.009973988956547917,16
85,1169926,64861884,177109190,383735742,200397,159,0.009969347575637095,16
86,1072611,68255592,180871774,391887470,230501,167,0.009996839309254935,16
87,1159708,70601368,189089074,409691802,232604,169,0.009981421372903922,16
88,1108072,71086681,188369106,408131594,231420,169,0.009891777893716515,16
89,1128845,65815233,175556599,380371394,211062,161,0.009930048941396187,16
90,1142869,68440457,182479258,395370638,214299,165,0.009849876499957414,16
91,1111732,68035221,184588978,399941750,216931,165,0.009982891718238523,16
92,1178010,66291920,178166656,386026446,210962,163,0.009922159283503202,16
