,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,360,0,0,0,0,2,6.354967708609555e-05,2
1,626,191327,1075096,1223560,2082,10,0.0013440183944891015,8
2,86674,839213,3766583,4354662,5704,22,0.0055868729609906765,13
3,3500,338132,1867308,2078362,2678,23,0.0025492174307646313,15
4,1188290,132089461,266675662,248232790,330744,162,0.009473685335753565,16
5,1428755,134414538,245415060,227885398,150265,176,0.009395857377881855,16
6,1487756,135799348,242630466,225300478,122873,176,0.009396509791899928,16
7,1412754,132029637,236547789,219651510,112112,176,0.009396369447023947,16
8,1475253,140527931,255641247,237380078,146663,176,0.009396434964287919,16
9,1579749,156335085,291333684,270518638,192900,176,0.009399423586008133,16
10,1570326,146155704,259923558,241355894,126464,176,0.00940036013805522,16
11,1545199,148620239,262923266,244141508,126264,176,0.009395937033081735,16
12,1618000,150328951,266527691,247488774,132432,176,0.009400556345019429,16
13,1594577,147014688,258954508,240457464,123859,176,0.009400255310432865,16
14,1554458,144081346,250998176,233069642,113422,176,0.00940025220698352,16
15,1619277,144770085,251075252,233142260,113249,176,0.00940034324149767,16
16,1670503,145129382,252443675,234412542,117544,176,0.009400336000115863,16
17,1636706,144418156,250313192,232434150,111713,176,0.00940034806908554,16
18,1596309,142372862,246852096,229220134,107031,176,0.00940019151730742,16
19,1590684,141981404,247228793,229569990,108197,176,0.00940034806908554,16
20,1560394,144605612,251018971,233089168,114746,176,0.009400432551873294,16
21,1580660,143237104,247616901,229930038,103269,176,0.009400400827724423,16
22,1605956,146950331,257744598,239333640,122502,176,0.009444449463603264,16
23,1608287,148051301,259145619,240634160,126908,176,0.009594595032618976,16
24,1577683,143928828,251801864,233816154,115990,176,0.00959399434275667,16
25,1556774,146363590,258583902,240111976,126312,176,0.009594310204934554,16
26,1635960,150414109,267612790,248494714,133161,176,0.009594205722139905,16
27,1626344,158891348,290918187,270131836,173136,176,0.009615702970932059,16
28,1616252,158401541,289900111,269188426,173188,176,0.009868482713269901,16
29,1612236,162527064,301184148,279664996,222897,176,0.009867716850936846,16
30,1604901,158239765,288395441,267790510,173642,176,0.00986833029942424,16
31,1597393,157433332,287524270,266981936,176123,176,0.009915309625968836,16
32,1623094,154727880,280748482,260691184,167388,176,0.00991547514326729,16
33,1561671,147495664,263261918,244455432,140805,176,0.009916609626417112,16
34,1625303,164170732,299717338,278304390,216663,176,0.009916011695176447,16
35,1606580,163581207,291997431,271136190,164614,176,0.009916492040169669,16
36,1605064,159610092,286414032,265950854,163793,176,0.009913257556295709,16
37,1601442,167181631,299402019,278010642,181659,176,0.009938378944268602,16
38,1588458,164675516,293630960,272652458,181709,176,0.009937255150777638,16
39,1628053,172003079,310457124,288276326,207060,176,0.009936633426425319,16
40,1574412,173441648,322215297,299194324,280795,176,0.009936764116125558,16
41,1595055,174902598,321915690,298914642,261443,176,0.009937311012865867,16
42,1606695,170759796,311141244,288910830,209954,176,0.009937284116304868,16
43,1588865,176748466,322847001,299780936,250857,175,0.009937813082004511,16
44,1597847,172589684,316595631,293975318,228042,175,0.00993778135785564,16
45,1627304,175126962,319969243,297109228,252568,176,0.009937018254144225,16
46,1582851,174838632,323001013,299922584,271317,176,0.00993780825441664,16
47,1577069,170054860,309652801,287528384,221083,174,0.009937921702731622,16
48,1574977,173815553,316605034,293984236,220258,176,0.009937124805905105,16
49,1639273,173616881,316052332,293470086,221835,176,0.009960475848439948,16
50,1635392,175038518,323236169,300142076,280476,175,0.00992007652416432,16
51,1615850,177368143,328082594,304641376,291438,175,0.00991982031717942,16
52,1613233,175425375,322878906,299809432,271374,176,0.009998605171932818,16
53,1566359,174976471,320939235,298008256,235348,176,0.009940173082818304,16
54,1637978,173611445,319435716,296612420,248184,176,0.009936687219547317,16
55,1633505,172816872,316658842,294034156,233706,175,0.00989685858512365,16
56,1639551,169891165,316401903,293795008,277327,175,0.009941612393659446,16
57,1612869,176402421,328715619,305228924,304999,176,0.009903807897864792,16
58,1554922,173003241,318628586,295863074,259043,175,0.009950267224230078,16
59,1561025,171116141,316403784,293796802,249610,174,0.009812669590575722,16
60,1559149,171981743,319303871,296488894,266979,176,0.009883818580627098,16
61,1609629,176371932,324160177,300998334,242529,176,0.009884102718656109,16
62,1578546,170200108,308727160,286668720,201787,176,0.00988388547720189,16
63,1626173,174039011,314286024,291830760,207935,174,0.009846575119508661,16
64,1602327,174603813,321204079,298254528,232930,176,0.009847135809357175,16
65,1607812,172344692,314117001,291674292,230678,175,0.009847179602475725,16
66,1591705,172141921,310158781,287998932,212961,175,0.009763241297669412,16
67,1596219,173300831,315599223,293050810,234001,175,0.009746474050508293,16
68,1634763,175532120,321920743,298919998,261011,176,0.009747320602524345,16
69,1586519,175641129,322560819,299515372,282159,176,0.009782115786936479,16
70,1613548,172214979,316171158,293580976,266247,172,0.009750554396742895,16
71,1597549,170746281,313245169,290865224,243826,174,0.009834750287844926,16
72,1565495,168237678,305115576,283316436,231219,176,0.009897236171460749,16
73,1576750,172192764,315748349,293189416,257658,176,0.009835621322628042,16
