,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,3,0.009632018838627186,3
1,3640,815332,3645027,4182672,5343,22,0.0095126081077959,12
2,3006,366395,1903998,2518022,2711,19,0.007002866552712605,10
3,2380,0,0,0,0,16,5.2502087069685195e-05,16
4,1175491,151339708,337328971,315468504,331739,164,0.00946976878267889,16
5,1552599,181074642,391139896,363197744,244747,181,0.00998701689207479,16
6,1533922,175230944,377536205,350566476,216193,176,0.009962211366279781,16
7,1591844,181265908,392320307,364294580,217203,181,0.00999114896246516,16
8,1577799,175159199,374297372,347560096,209264,175,0.00999959068951403,16
9,1636649,182925617,384177077,356734092,209422,173,0.009999280689407135,16
10,1645115,178932247,369678042,343271734,200054,169,0.009956685502305346,16
11,1632336,181616906,378757286,351701220,195316,175,0.009950136534529839,16
12,1637315,181173212,376126037,349258910,188701,174,0.00996968654127122,16
13,1673554,175573067,364141931,338130416,215104,172,0.009979580337786323,16
14,1665546,183561917,386334624,358737626,208505,178,0.009974267922161353,16
15,1674721,186881111,394728443,366533128,146794,179,0.009985836546840189,16
16,1621193,182967955,384375431,356919134,124985,177,0.009939298254930434,16
17,1610178,183390022,384808740,357321614,119527,177,0.009956803088552789,16
18,1677844,185360344,389468029,361648482,121164,178,0.009980546889843756,16
19,1722312,186472587,388619028,360860708,161629,177,0.009941055496915688,16
20,1623800,184745770,381692419,354427632,178843,171,0.00991678479889131,16
21,1611071,184271105,385919252,358351786,181061,177,0.009919409972210335,16
22,1679089,188467128,396234912,367931694,128198,180,0.009998625171939715,16
23,1577666,184993921,388405524,360661756,122136,178,0.009988371720128179,16
24,1683806,173882145,365611171,339495624,147149,172,0.009861640986772753,16
25,1656072,188019736,392439228,364405834,192427,178,0.009951559293641136,16
26,1701495,188892083,394188811,366031380,180469,178,0.009989778272337334,16
27,1604234,179777114,372094107,345514546,168315,166,0.009965904126173836,16
28,1669459,189138836,393602420,365486966,185348,177,0.009978707923692388,16
29,1621019,185632439,384469686,357007170,179674,174,0.00996434102218656,16
30,1667007,186441988,387431292,359756176,181647,174,0.009988861720297145,16
31,1582757,183401553,382530125,355205474,172272,174,0.009987535857770985,16
32,1666982,186226027,390329788,362448762,161684,177,0.009939858255123536,16
33,1629009,187444259,392330043,364306098,133338,178,0.00999095482446718,16
34,1693536,186388719,390185579,362314212,146985,177,0.00994463273952853,16
35,1645167,187813103,391207467,363264044,156665,177,0.009932726528526389,16
36,1602392,187044354,387912615,360202674,228448,177,0.009948817913385487,16
37,1598653,183917882,382851599,355503694,206238,175,0.009991382065993816,16
38,1684190,184663653,383398549,356012072,181670,170,0.009946452050500708,16
39,1593720,191042160,391777588,363792312,208443,173,0.009944663774021992,16
40,1592664,197533203,404307006,375426818,208985,178,0.009992138962806539,16
41,1605984,195558151,399814805,371255950,203534,177,0.009936508253968364,16
42,1644226,192252013,391439380,363478440,229952,174,0.00997751033707253,16
43,1687261,188613010,386092102,358512518,234571,172,0.009950740327841493,16
44,1638207,184935339,379539695,352429584,224380,170,0.009896603412621866,16
45,1590887,189465939,387869413,360163050,251849,174,0.009896623412628763,16
46,1652821,189194337,387696413,360003280,214490,168,0.009968595851239949,16
47,1619665,185977278,384072521,356638230,193082,170,0.00998573482266718,16
48,1615152,188415351,388012263,360296586,203274,171,0.009981897579964682,16
49,1666464,195506845,395794179,367522480,223597,173,0.009958594123653146,16
50,1641312,191879667,394788608,366587702,246751,174,0.0099627520561214,16
51,1618268,187516007,386320246,358724522,214519,172,0.009978775509922589,16
52,1647501,194836375,399698688,371147556,207194,176,0.009994547929154458,16
53,1545560,186516606,381298103,354061838,213986,170,0.00995681998511034,16
54,1638809,197024824,402544515,373791106,213392,177,0.009979896199964207,16
55,1610726,195132311,399257593,370738498,223868,176,0.009996996550688466,16
56,1660539,194307930,398882794,370390098,226200,175,0.009971231714217833,16
57,1598975,194863782,398098538,369661318,217701,175,0.009974180335924255,16
58,1649055,193634122,398349729,369894642,203956,175,0.009992496549136741,16
59,1671537,197499972,403278266,374472020,212043,178,0.009980475855336502,16
60,1628175,184649945,381468066,354219762,198090,168,0.009974893439618427,16
61,1699036,186447539,384436878,356976516,187245,167,0.009940045496567412,16
62,1653159,180944579,373572882,346888724,187448,167,0.009994638618840902,15
63,1648368,184742593,384719055,357237114,194694,169,0.009966184126270388,16
64,1612561,190825955,392277132,364256152,206319,176,0.009998834482356719,16
65,1638109,195653121,398155597,369716178,214450,174,0.00994955584467443,16
66,1650945,192903657,394595174,366408796,210377,178,0.009997094136929013,16
67,1654886,188635296,382541752,355216316,235086,177,0.009963611021934835,16
68,1691472,184387700,381247394,354014804,192965,168,0.009928986182409028,16
69,1627433,188360717,386836906,359204846,200230,170,0.009944379980820683,16
