,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,492,283257,429838,931294,536,2,0.00626328560802952,1
1,2800,492454,2329410,5046808,4000,18,0.0039054399673930924,11
2,1680,35955,162272,351598,253,11,0.0016323109076934164,10
3,1820,34411,198066,429078,329,11,0.0014615411936348944,10
4,2660,0,0,0,0,16,4.4433118770040955e-05,16
5,1085222,71092375,168532839,365153802,240868,163,0.009919382730821632,16
6,1375915,79659793,190233659,412171578,223653,175,0.009699195758343365,16
7,1277446,78710053,189891681,411430084,211044,175,0.009906550312603556,16
8,1361463,79044472,191960456,415912874,202137,176,0.009980655855398571,16
9,1380068,79048632,191433110,414770928,199050,175,0.009868946161705573,16
10,1343101,76295394,188068327,407480190,197605,172,0.00991452686707823,16
11,1320939,76946287,189048417,409603532,200760,173,0.009953852397880138,16
12,1331605,75933716,185945385,402880270,192955,171,0.009979323441146014,16
13,1450311,76691356,189793363,411217118,203482,175,0.009912712383693926,16
14,1343824,77338215,191279425,414437166,198964,176,0.009978268268368368,16
15,1349322,77943195,191456523,414820978,199553,175,0.009953200673517473,16
16,1305128,75647910,187034930,405241018,191142,171,0.009981400683241616,16
17,1317039,76159709,188610795,408655338,192624,172,0.009909813762004746,16
18,1447941,78060065,191894210,415769276,197028,175,0.009927146871429956,16
19,1310988,77110981,191054237,413949016,190034,175,0.00994193101445897,16
20,1386586,77269311,191463226,414835694,197576,174,0.009965713781280614,16
21,1338452,76408932,187712554,406708666,189577,172,0.00997378895647895,16
22,1360340,77359975,189223863,409983756,197931,172,0.009990823445111532,16
23,1356981,75620739,187970770,407268342,195257,172,0.009974499991206894,16
24,1394046,77364268,190205629,412110374,195763,174,0.009984176546267775,16
25,1362040,77359569,190253621,412214868,195740,174,0.009933575149508673,16
26,1394286,78290730,192878847,417902966,197125,175,0.00999368344609774,16
27,1301091,79405564,190073097,411823958,220756,173,0.009965624126077285,16
28,1335228,76137631,187848143,407002856,201251,173,0.009992977928613079,16
29,1369633,77669207,191650509,415241762,202155,174,0.009975695853688226,16
30,1406554,77086428,189161248,409847750,199055,174,0.009875775129577631,16
31,1329383,76210288,186441010,403954096,205774,173,0.00989277030785183,16
32,1374721,76134827,185971645,402937314,205583,173,0.00999166896264447,16
33,1319827,77007252,189735937,411092994,198661,173,0.009990151031086563,16
34,1361018,77289020,190698420,413178220,199774,175,0.009968379989096547,16
35,1311306,76855408,190766200,413325276,202253,176,0.009993811722004042,16
36,1364454,76526404,188795974,409056128,197622,174,0.009975019991386204,16
37,1372509,76967876,191246540,414366524,198644,173,0.009960352400121518,16
38,1413001,78348794,192522240,417130038,205639,175,0.009995383446683947,16
39,1375391,75720266,184215838,399132500,200059,171,0.009962419987041374,16
40,1339190,77130950,189686351,410986004,203631,172,0.009891015824488215,16
41,1327851,77931232,191616452,415167324,200805,174,0.009986935167908679,16
42,1362266,79451717,189905043,411459620,222776,173,0.009970835852012363,16
43,1329776,76179728,187324714,405868892,207602,173,0.00985459512227418,16
44,1375945,77476855,190045420,411763638,204627,173,0.009981988959306538,16
45,1306024,76607195,189034960,409574724,196184,171,0.009886171684886787,16
