,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,2,0.008065839333048046,2
1,3146,1207327,4152153,4347200,9980,20,0.008724184387649788,13
2,3500,414780,2349463,2939690,3466,23,0.0074364522194662825,13
3,2380,0,0,0,0,16,3.868897885826857e-05,16
4,1587695,134208986,276384988,258009232,429208,162,0.009793957170330058,16
5,2051113,151437028,297786202,276511118,316440,175,0.009494255687674376,16
6,2065343,153874993,295843962,274706146,230435,176,0.009494372584266409,16
7,2245306,153638747,283737852,263470090,195615,176,0.009494886377547028,16
8,2176570,148887706,269340874,250102554,173628,176,0.009495372584611236,16
9,2341287,160874620,285778718,265366634,180332,176,0.009495023963801367,16
10,2396278,167604485,293779454,272795224,183450,176,0.009494842584428478,16
11,2443090,172957623,298917219,277565704,180514,176,0.009494939136185909,16
12,2449829,176906667,305318454,283509460,183908,176,0.009494873618921937,16
13,2445237,176043595,303619211,281932326,188519,176,0.009494748101637276,16
14,2459592,194388320,359713447,334015578,312350,174,0.009958342054600708,16
15,2406733,190343529,353156333,327926274,353058,176,0.0099578289509755,16
16,2425255,177947259,329562023,306017556,303773,175,0.00954942294807688,16
17,2398084,190094107,343153379,318637670,282304,175,0.009623312628728493,16
18,2428203,192232894,349574700,324600796,314352,175,0.009641941945497223,16
19,2444884,193152988,352439609,327260778,307067,176,0.00964161332469425,16
20,2401138,186252804,332494653,308741680,250221,175,0.009867929954458605,16
21,2411731,188250598,340708479,316367740,272259,176,0.009856390295306999,16
22,2410389,191905463,345099279,320444566,294479,176,0.009857058571399508,16
23,2437687,189091201,339323906,315082768,269183,176,0.009856354433225667,16
24,2375560,186081533,329346082,305818370,250356,176,0.009857039605875726,16
25,2517110,183996617,322881565,299815542,220553,176,0.009856556502260862,16
26,2436791,176899850,302808476,281179574,179387,176,0.009856524778111992,16
27,2453810,177508952,302646380,281029060,177039,176,0.009856488916030661,16
28,2375034,183563406,319621343,296789428,202376,176,0.009856614433315323,16
29,2468161,183119586,317647688,294955414,192480,176,0.009936435495322585,16
30,2453873,179847869,310696254,288501694,186748,176,0.009936365495298447,16
31,2461338,184265076,322738544,299683618,211881,176,0.009936252046983465,16
32,2399144,181378889,312481164,290159584,192332,176,0.009936003081380373,16
33,2464623,179311680,306467662,284576708,180923,176,0.009936714116108317,16
34,2426131,177403083,301940781,280373106,176979,176,0.009936287909064796,16
35,2527478,185119266,319925197,297071320,200745,176,0.009936114805556829,16
36,2522610,184073764,322045923,299040690,205799,176,0.009936322047007602,16
37,2432167,192982290,346852632,322071932,261786,176,0.009936200322827698,16
