,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,360,0,0,0,0,1,0.0,1
1,3006,599488,2321327,2343770,3340,21,0.00963747711637142,12
2,2940,272270,1530121,1810874,2400,18,0.009966591712617831,12
3,670339,108382680,251934403,234719810,228099,162,0.00971440472910508,16
4,775479,116118957,260099002,241516626,142330,174,0.00977363854263398,16
5,762676,116005845,257376171,238987892,106784,167,0.00995521826042009,16
6,810305,118849040,260383898,241780578,105094,165,0.009924298249758018,16
7,813281,117107372,258273301,239821244,106152,170,0.009961685504029484,16
8,803370,118994757,261687913,242990644,122865,172,0.0099899175827302,16
9,801715,119681227,262869629,244088416,103368,168,0.00995469826024078,16
10,818651,117849012,258619831,240143566,82279,164,0.009993369308058383,15
11,790664,115798206,253489919,235380236,79340,158,0.009961007917588936,15
12,809926,117713363,258590427,240116162,86939,162,0.009947251705948864,16
13,840640,123292911,269482571,250229720,98350,166,0.009990546203636623,16
14,854054,123540215,271833266,252412238,102794,171,0.009991250686638168,16
15,813911,121594907,266858108,247792038,110976,167,0.009992407238761117,16
16,833171,121732912,267323567,248223872,100083,169,0.00999253965259988,16
17,830406,121698517,264210657,245334648,99331,159,0.009840103048311396,16
18,855250,125101186,272436156,252973006,99267,167,0.0098851137534875,16
19,856315,123741938,269415202,250166644,97814,170,0.009974948267223541,16
20,875397,125502717,273060628,253553170,104059,168,0.009996346895292033,16
21,833941,125827176,275290625,255620898,101650,168,0.00995535653632984,16
22,847873,121404599,265081132,246142884,85112,173,0.009936371702197138,16
23,847736,121985964,265400197,246438816,90194,171,0.009975179301785967,16
24,807532,120876900,265111545,246170158,89373,171,0.009998587240892151,16
25,842708,123477188,270775438,251428814,98302,175,0.00999121379007372,16
26,816716,120232652,262786517,244011066,89997,167,0.00999853862018573,16
27,824249,120052457,261371652,242697468,87897,168,0.009981890338582875,16
28,870682,129435036,281882207,261743378,105135,174,0.009975472405335313,16
29,822766,122884460,268723872,249524600,102944,173,0.009979209992831032,16
30,838175,121837669,265996683,246993292,97537,167,0.009996097929688941,16
31,855426,129842662,279823945,259832274,117488,174,0.00996821619593662,16
32,842984,123279129,268608162,249418000,106469,169,0.009971277231474908,16
33,836616,123029703,268273835,249106910,105243,173,0.00998823620284007,16
34,818474,119845777,262059124,243336756,105852,168,0.009959331365286678,16
35,823550,122181462,266000598,246997244,95212,163,0.009957061019676213,15
36,873803,128804778,280306206,260278668,129616,174,0.009960850676155406,16
37,851186,130095854,280691507,260638742,125208,173,0.009981127579699165,16
38,870606,122658124,268579692,249392026,93892,166,0.009993923101352794,15
39,834726,127595060,274236338,254643844,110390,175,0.009991795514412247,16
40,851014,131925592,283726916,263457350,132377,173,0.009970128955216881,16
41,824609,128794897,275815109,256110504,112810,160,0.009980842752014742,16
42,833073,124007127,269764531,250491774,126125,165,0.009978450682224374,16
43,841302,126626926,275889100,256178572,125532,169,0.00999874758577503,16
44,831418,122084520,268087666,248934530,100665,165,0.009930515148453499,16
45,861871,126022441,275285565,255617544,110027,166,0.009891355824605456,16
46,857275,131788103,282854325,262645942,126346,176,0.009985802408897383,16
47,851135,125629216,274838059,255203702,118475,169,0.009958270330438045,16
48,878415,130896779,280320731,260293358,118231,171,0.00998610240900083,16
49,784293,125159147,268295298,249126644,112566,172,0.009894518584316753,16
50,836202,123668289,270158025,250857620,102663,156,0.00997340516324316,16
51,876326,125924688,273807083,254244510,114427,168,0.009977729647492982,16
52,845269,126882435,274597036,254977944,117008,172,0.009794610963658953,16
53,795214,126300237,272113153,252671770,108860,168,0.00998526551216052,16
54,858816,125060299,272635147,253156410,115616,169,0.00997198964551367,16
55,852764,132162006,285516154,265117008,141940,173,0.009978822406490485,16
56,864965,129609605,279741771,259755912,118948,175,0.009991638272978715,16
57,868087,126628714,275507618,255823854,103500,167,0.009883360304607002,16
58,829141,126669338,272775431,253286462,120377,171,0.009961171365921161,16
59,845888,121434719,266098027,247085904,98856,164,0.009881896166171092,15
60,844991,126989153,273985707,254410572,106386,166,0.009963225159732813,16
61,879006,124467253,273357154,253827470,110176,166,0.009984810339589771,16
62,871860,130287376,279290897,259337988,116764,173,0.009967864471677404,16
63,798519,125670396,271653009,252245422,122353,172,0.009992118273144232,16
64,874962,123741463,272369458,252910138,107060,166,0.009969366541160877,16
65,841974,119822887,263740046,244896522,112260,164,0.009897151688672997,15
66,819265,125911030,274654389,255032102,121456,170,0.009917802040621393,16
67,835000,129102642,279507621,259537044,139233,175,0.009998844137532461,16
68,854922,120596113,263752227,244908950,102674,165,0.009981560683296788,16
69,843000,129609572,277636763,257802038,115568,163,0.009999621379179787,16
70,801714,119397279,262444340,243693944,100091,163,0.009945504463967057,15
71,854218,124962825,274243470,254649928,104224,164,0.009991003445173601,16
72,844386,122851130,266958715,247886418,108814,169,0.009957036192081445,16
73,813796,125633851,271976970,252547334,116142,170,0.009871595817791661,16
74,871388,132997435,285513152,265114356,131808,173,0.009818750971983094,16
75,856364,131190793,280078767,260069498,126051,173,0.009996732412666349,16
76,879899,127199396,273622812,254074886,124266,166,0.009746384050477258,16
77,826404,128218341,277097050,257300004,118279,173,0.00980380234613874,16
78,858446,131489559,282657617,262462876,132091,175,0.009882315476660509,16
79,857178,131834354,284499982,264173884,138263,176,0.00998597965033781,16
80,829852,127715991,273884857,254316764,120930,166,0.009868285471822577,16
81,805562,128823469,276990708,257200996,128994,172,0.009945997567585367,16
82,855683,131919348,284157886,263855982,131459,174,0.009929491010169314,16
83,818501,124536808,270909447,251554316,109818,166,0.009753305432174286,16
84,841946,124692042,274328926,254729072,115760,168,0.009978016544143636,16
85,871657,133210881,287073088,266562946,141320,177,0.009990083100028656,16
86,839822,130429078,281005323,260928148,130188,177,0.009979606544691912,16
87,875442,130957452,281644479,261523522,134473,172,0.009983119649351604,16
88,854025,130007728,280090581,260080600,112466,173,0.009939648944706532,16
89,846832,124258956,268442404,249263040,106064,167,0.0099012185866271,16
90,835305,130914679,282438459,262260076,125248,172,0.00999485758443365,16
91,790453,122946238,266230323,247208468,105070,169,0.009989927582733649,16
92,852231,129515850,280047929,260040170,118504,173,0.009997594137101426,16
93,815355,125213282,272787060,253296966,108715,167,0.009994038963461712,16
94,846821,129033934,279196985,259250342,123494,170,0.00999566482609132,16
95,801694,126264821,271822422,252402514,112462,168,0.00995860308917348,16
96,884049,132845403,285300338,264918420,116149,169,0.009990107927623424,16
97,863219,124171203,272208418,252761756,108302,165,0.009961249986637926,15
98,789969,119605806,262459987,243708504,96510,164,0.009984465856712364,15
99,856934,124953667,272461157,252994794,113126,167,0.009935737908875142,16
100,799606,128709817,277534329,257705240,121113,176,0.009980225855250295,16
101,860538,129113090,279688198,259706148,123173,168,0.009981518959144469,16
102,804424,127820252,272863087,253368778,107436,165,0.009968362747711292,16
103,884646,128884439,276708029,256939124,117962,176,0.009991791376479785,16
104,862342,121296013,265494125,246525552,104089,165,0.009888565478815682,16
105,908025,123434830,267564939,248449266,140079,171,0.009953132052804157,16
106,849276,128588438,280125406,260111046,127889,172,0.0098401775310957,16
107,866776,124927538,273124972,253610942,109002,167,0.009975108612106418,16
108,837092,124914025,269800248,250525132,104828,169,0.009887897202723173,16
109,850199,124813963,271876100,252451862,113091,169,0.009914484798098207,16
110,828445,127735279,276118117,256390732,111374,170,0.009990711720935077,16
111,840463,120559465,262668246,243903426,93370,165,0.009990007237933531,16
112,824571,128735105,275882063,256171708,122284,168,0.009945357912192384,16
113,824452,125623623,271626144,252220540,99950,170,0.009960226882836857,16
114,844863,131581579,283398692,263151590,121544,172,0.009969098610034003,16
115,826122,130224476,279178029,259232038,122797,174,0.009957216536971219,16
116,861416,130269833,280242273,260220298,123272,172,0.009847403740484048,16
117,853506,132197571,284123939,263825302,118830,171,0.009961291021134834,16
118,846088,129686073,279194511,259247222,121211,171,0.00997482895683757,16
119,834462,127452321,274322349,254723118,118891,171,0.009821394765998194,16
120,860587,125395900,274131830,254546448,113912,165,0.009917645488843272,15
121,817973,120600190,264561342,245659726,108500,165,0.00998858482364994,16
122,831136,124176621,271343506,251957420,106770,165,0.009962955504467415,15
123,851726,125842322,272036582,252600426,117721,168,0.009981786890271342,16
124,890376,132387956,285076957,264709432,129069,173,0.009944717567143989,16
125,866917,131674384,281704173,261578850,120153,169,0.009968251023534836,16
126,851867,127501449,273611588,254063888,102862,175,0.009918168592471929,16
127,925015,130700959,282129436,261971944,117308,176,0.009822195800757173,16
128,813100,126505612,271100530,251731584,104908,173,0.009776555440191532,16
129,810031,128443717,276319571,256578192,103986,176,0.009956045846912362,16
130,829188,128187182,275640416,255946808,100719,175,0.009946621360903917,16
131,818680,118876939,260687390,242063666,75603,165,0.009708536796047171,15
132,823959,121095937,264663816,245756784,79196,165,0.009779150268672506,15
133,841819,130212084,280286546,260262288,95833,174,0.009929485148098327,16
134,862901,131065116,281079782,260998348,98203,174,0.009984662753331984,16
135,853650,123283484,267381568,248279304,83356,168,0.00968397127033492,16
136,885081,130983600,280840295,260776490,90338,172,0.009961693090238997,16
137,830244,122324504,267650178,248528748,79059,167,0.00997658102640725,16
138,838152,120112874,262255720,243520238,82861,164,0.009997944826877526,15
139,799380,117173522,255742856,237471442,76957,163,0.009977378957716882,15
140,845664,126901405,273947831,254376798,100208,168,0.009979413096349343,16
141,871167,121581577,265222563,246275276,85087,163,0.009946223774559922,15
142,873564,126407884,273216879,253698068,92291,169,0.009977000336896668,16
143,873701,133236606,284866422,264514276,100808,174,0.009992077238647324,16
144,829842,119040284,259781490,241222358,77296,164,0.009984486546374672,15
145,826256,119904889,262072410,243349496,80481,165,0.009947331361148745,16
146,863519,127543285,274932867,255288956,94796,173,0.009892961687228167,16
147,810427,128439694,275166284,255507642,95865,168,0.009882384442201532,16
148,849764,127058546,272322546,252867420,91882,169,0.009911511348797017,16
149,832203,121079539,264654930,245748178,78717,165,0.00997502378449096,15
150,856367,121272117,265588008,246613666,84080,167,0.009982686545753981,16
151,868022,124943867,273250295,253728514,80793,166,0.009993426204629726,15
152,838514,122476648,267615860,248496534,76814,165,0.009984857236157668,15
153,816812,122213948,266735496,247678288,76977,166,0.009997782413028419,15
154,889324,125039699,272802362,253312748,79247,166,0.009980071372438405,15
155,826094,122524192,267014680,247937456,83521,168,0.009985528615699523,16
156,872827,130179368,279826301,259834406,97624,166,0.009972147231774907,16
157,866394,127228204,275198152,255537438,91369,171,0.00996052860707883,16
158,834492,131339312,282354173,262181010,122586,178,0.009998205861450298,16
159,856440,116428757,253543839,235430260,122952,163,0.009981120683145063,16
160,852063,129855375,279622557,259645074,127992,173,0.009973073438990841,16
161,800919,125077118,268677484,249480946,109121,164,0.009984364132539355,16
162,854088,129664609,278746967,258831976,121829,164,0.009947776878543752,16
163,854808,131245501,281343871,261244048,135651,172,0.009890212031107596,16
164,865749,123747314,270366743,251051060,105384,164,0.009988001030345183,15
165,817797,124109615,269917599,250633656,106745,166,0.009983852063397263,16
166,841960,120973364,264552996,245652498,103869,163,0.009971460679814028,15
167,852031,124885808,273496880,253956768,109649,167,0.009980231717321281,16
168,829832,132003250,282946169,262732314,124762,173,0.00996646481602235,16
169,866372,129431899,276855995,257077080,114740,172,0.009941616531591908,16
170,834328,128828313,276817002,257039406,112795,167,0.009991052410707729,16
171,816073,121382878,266101999,247091598,91990,158,0.009974775853370983,16
172,818867,127032683,275352073,255680776,111986,164,0.00993112687280237,16
173,849575,124601393,268975911,249760394,112800,164,0.00979726855078226,16
174,849636,123338573,270794426,251447768,105847,166,0.009939480668786438,15
175,879186,125763133,274624224,255004360,118555,170,0.009953030328631148,16
176,854142,124246080,269417709,250170388,89997,170,0.00995576791578204,16
177,869362,129108873,277782579,257937316,98058,172,0.009827993388963237,16
178,857382,123456492,266284190,247261326,82552,172,0.00982357545640533,16
179,816445,119584083,261103634,242450260,74483,164,0.009811517866040644,15
180,847377,122101546,267245712,248151592,83900,166,0.009681652993673446,16
181,839217,122131081,265879072,246884430,80320,170,0.009930305148381086,16
182,839997,119704193,261972093,243255558,79390,167,0.009980752062328298,16
183,808993,120644770,263638544,244802714,82948,166,0.009893739618530902,16
184,825133,127126707,271514353,252116956,96118,173,0.009996392757376812,16
185,811621,124483118,267913735,248773356,91248,169,0.009982366890471342,16
186,846718,130673780,280692027,260638612,111545,175,0.009981380683234719,16
187,839894,125844004,271197492,251822012,88467,169,0.009992254824915456,16
188,840908,129040110,277754489,257909340,111230,174,0.00989696927481699,16
189,847364,127690640,275568559,255879624,113073,175,0.00999638379185648,16
190,874106,130311933,280662030,260609284,115985,174,0.009994557929157906,16
191,825099,126383206,273492063,253952764,95402,170,0.009974877577543992,16
192,815339,115492016,252344481,234317538,76571,163,0.009979835510288106,15
193,800986,123600256,267102849,248020916,84302,166,0.009996056895192033,16
194,827523,121259579,264770019,245854700,76235,163,0.009995477239819738,15
195,806482,120052607,262228898,243495720,79914,163,0.009975723439904634,15
196,815381,128706992,276681076,256914450,92797,168,0.009984218615247798,16
197,822102,125774586,272274767,252822336,88416,172,0.009994156549709155,16
198,840470,128013907,276853562,257075338,91040,171,0.009979373441163255,16
199,823782,121682775,263779190,244934872,81492,170,0.009992421031869321,16
200,813341,124576402,266931995,247861302,104923,169,0.009992465859470986,16
201,846634,123158501,271202977,251827966,109650,170,0.009942892394100825,16
202,827405,124303493,273750118,254193290,109326,169,0.009992427238768014,16
203,843149,117829138,257574174,239172882,81088,162,0.009820438558771917,15
204,862672,123614174,269915983,250632694,84078,165,0.00991367583230201,15
205,853064,120412513,262884825,244104796,83781,165,0.009974185163512126,15
206,834476,125037606,271014835,251653246,86316,170,0.00991942376531854,16
207,816530,118905305,260250653,241657858,78337,166,0.009998037585530202,15
208,876693,125374062,271420672,252029830,93130,170,0.009952935845839946,16
209,877718,121676886,265974557,246972856,80252,165,0.00993640756427847,15
210,831584,120185742,263383531,244567336,76840,166,0.009981865855815812,15
211,838898,122453574,267998372,248852084,80084,164,0.009994342756669916,15
212,884671,117289085,257645600,239238142,80092,162,0.009988376547716052,15
213,848190,121201482,265958173,246957776,74573,165,0.009951719638524013,15
