,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,1,0.0,1
1,5954,1845491,7499794,7744620,10020,37,0.00892479480165338,16
2,3072,0,0,0,0,16,4.1503807415106005e-05,16
3,2065639,144564672,370735239,346539180,466153,164,0.009384694960239642,16
4,2711871,167224735,420697353,390643682,392300,171,0.009972304473208439,16
5,2629151,160731291,406610927,377562328,377819,174,0.009986043443463256,16
6,2617921,165364006,431700432,400859784,410277,175,0.009994308963554814,16
7,2617118,161845657,423330887,393088202,398852,173,0.009990550341569083,16
8,2580943,164413247,442160918,410573202,400375,176,0.00998197826964768,16
9,2594104,163538780,439372066,407983238,391055,176,0.009999974137922116,16
10,2479217,164134167,442867422,411228688,395823,176,0.009991829307527348,16
11,2392220,160526758,440433295,408969990,406079,175,0.009968285851133052,16
12,2535566,163473871,440338625,408881356,394639,175,0.00986506271209059,16
13,2350949,154446071,414958754,385314618,388613,170,0.009984167925575146,16
14,2563005,162379751,437601621,406340116,393688,174,0.009984662063676574,16
15,2564425,165893538,443429348,411751340,401697,176,0.009979792751652674,16
16,2603072,164590168,440954525,409452836,400467,176,0.00999343999773793,16
17,2583684,164151806,442773274,411142030,400672,176,0.00998827792699239,16
18,2616538,165771601,443676517,411980868,398115,176,0.009960261710435073,16
19,2557465,165905488,447173366,415227774,398789,177,0.009988554823639594,16
20,2511437,164381563,444008575,412288422,400854,176,0.009992237583530201,16
21,2592086,165392404,445302675,413490558,399605,177,0.009998013447590845,16
22,2645927,163617907,438613601,407279392,390878,175,0.009963122745904395,16
23,2572882,160456358,426228595,395778838,395199,175,0.009971468610851245,16
24,2553122,154537083,411173841,381800302,384747,171,0.009650740914048592,16
25,2638382,159365131,420362239,390332384,395164,170,0.009995662757125089,16
26,2644517,158974707,418731817,388818222,398664,169,0.009999745861981331,16
27,2607808,155993758,411384165,381994860,386426,167,0.009950636879529958,16
28,2575173,159477516,419329890,389372932,394806,171,0.009977603095725205,16
29,2536070,155178163,407629955,378508806,384170,169,0.009978963785849582,16
30,2392323,147256200,380810006,353605278,392433,167,0.00999495344653567,16
31,2609648,154300940,399910892,371342582,391361,163,0.009999674137818668,15
32,2548008,155087657,405024919,376090104,392606,164,0.009999835517184662,16
33,2602880,164823445,443395544,411719594,397346,176,0.009998578275371818,16
34,2641692,161633622,434669494,403616538,393793,173,0.009995447584637098,16
35,2595802,163173358,440361228,408902546,400576,174,0.00999499517068799,16
36,2561310,165012005,443103605,411448466,401436,176,0.009998757585778478,16
37,2548019,164121880,443718268,412020050,401555,175,0.009989341720462662,16
38,2599471,166148142,443539643,411854248,415473,178,0.009988829996148274,16
39,2594815,166126181,442523833,410911280,418869,175,0.00998492482238787,16
40,2602134,165926427,436278098,405110992,426520,175,0.009985938960668607,16
41,2509304,164568272,437534408,406277612,419790,174,0.00997461240503876,16
42,2524611,163634960,429246308,398581248,421890,173,0.00996824792008549,16
43,2591661,168365051,443447090,411767382,428598,176,0.00999410758417503,16
44,2550177,164927043,438012356,406722160,422071,176,0.009980594476067061,16
45,2514981,166912663,442862647,411225880,428256,175,0.009921948248947671,16
46,2483984,165723391,438857830,407505696,420866,176,0.00992499031896218,16
47,2459225,163919409,434024695,403018460,414663,174,0.00987752995776895,16
48,2467424,165075335,433157352,402212434,424650,176,0.009837217874902715,16
49,2479731,166154456,440738013,409252506,420093,175,0.009817206833519597,16
50,2529969,167121013,440900650,409402474,419039,177,0.009977790337169081,16
51,2526006,164482447,432776369,401859952,418221,175,0.00979576337784944,16
52,2486230,157885756,414472833,384863154,420068,173,0.009550507431209459,16
53,2626804,167621454,441348833,409819514,427766,176,0.009568598816758212,16
54,2460579,165058065,434761064,403702390,422874,177,0.009980938269289058,16
55,2548541,164363922,435570192,404452776,421814,176,0.009987848616499522,16
56,2518249,167453970,443695281,411998236,431368,176,0.009976996198964206,16
57,2638512,167470127,444023003,412302124,426997,177,0.009982187580064682,16
58,2454590,164828015,438872545,407520308,411837,175,0.009937160667986437,16
59,2525848,165133360,436812772,405606916,423274,175,0.009951584121235904,16
60,2470568,153724222,416555185,386797268,385744,166,0.009995902757207848,15
61,2448497,152476037,413417514,383883734,378808,164,0.009919121006593451,15
62,2409622,152505695,409423527,380174938,393529,167,0.009999764827505113,15
63,2460226,153882418,415679662,385984768,385547,164,0.00990218513868453,15
64,2403565,154266119,415086295,385432996,386221,165,0.009987831719941973,15
65,2455803,151872187,412622100,383145100,383213,164,0.009919735489563961,15
66,2415704,153897987,415661336,385966776,382886,165,0.009969051713466109,15
67,2464531,155249366,418354315,388467768,385196,166,0.009968789989237928,15
68,2476578,154717095,418486107,388590254,385293,166,0.009973316542522946,15
69,2479863,152704941,413600795,384053254,381253,165,0.00999083206580416,15
70,2489320,153718371,417315228,387502856,383075,165,0.009979510682589891,15
71,2453205,153216592,415627951,385935706,380349,164,0.009955659295054929,15
72,2510942,153210184,414125819,384541716,387621,165,0.009894133066942437,15
73,2420328,153906725,416161149,386431318,382610,165,0.009889972031024838,15
74,2430983,153974168,415622882,385931858,382730,165,0.009922317559419849,15
75,2485476,154488909,416643058,386879636,378384,165,0.00992096480033269,15
76,2390825,153525615,415244321,385580104,377422,165,0.009946376188405583,15
77,2407503,154083131,416399400,386652682,383371,165,0.009943869635817115,15
78,2433800,152941238,413519009,383977698,376528,166,0.009999951034465875,15
79,2506963,155323097,419598440,389623000,389006,166,0.009979735855081329,15
