,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,360,0,0,0,0,1,0.0,1
1,4612,1568746,5565302,5882162,8507,30,0.00987833513046039,15
2,2100,32478,162371,177554,228,14,0.0018338489082237615,13
3,2380,0,0,0,0,16,3.8955875502026036e-05,16
4,1286818,135940331,288905706,269031256,298398,152,0.00997944792394756,16
5,1526926,160228654,333383359,309569104,209448,153,0.00998208964899643,16
6,1434297,156946479,324192784,301034682,162656,152,0.009956715157487986,14
7,1523879,166121239,348302113,323421332,208679,163,0.009970689645065395,16
8,1553948,183378882,391453334,363489802,236715,180,0.009986659305744588,16
9,1650371,186886418,394135741,365980264,216516,179,0.009995999308965279,16
10,1589030,183574965,379815309,352684878,203208,177,0.009982835856150295,16
11,1622072,185912701,382195813,354895398,183360,171,0.009983595856412364,16
12,1616090,184295783,384674334,357196112,163986,177,0.009933583425373595,16
13,1639207,186174465,387349816,359680932,139244,177,0.009933647908154451,16
14,1631388,186664226,387332797,359665280,152898,178,0.009980383441511531,16
15,1678747,187155760,389159329,361362326,127840,177,0.00998182792476825,16
16,1756246,189821024,394800329,366599350,131245,179,0.009975418612213315,16
17,1659137,187498662,389543373,361718266,124974,179,0.009982387580133648,16
18,1662425,185278667,385976131,358406516,120217,178,0.00999263413539108,16
19,1622435,174631452,362887406,336966578,141562,173,0.009878067888988927,16
20,1633159,184629082,384361469,356906992,129277,177,0.009929889630996424,16
21,1642338,188219490,391815086,363827828,122248,179,0.009999656206778002,16
22,1700970,188817101,391817852,363830246,133568,178,0.009972366197367655,16
23,1647148,188042425,389185772,361386558,158157,177,0.00994978515509833,16
24,1642359,186270721,388329016,360590282,133502,177,0.009987462064642091,16
25,1639424,185962807,387528464,359848034,127542,177,0.009938669978851717,16
26,1617566,186284115,387384026,359712886,139921,176,0.00986353581501235,16
27,1617445,184480180,383315490,355935294,139646,177,0.009951801362690126,16
28,1665151,186081402,386524333,358914556,130584,177,0.009958449640844703,16
29,1698230,186516513,389304013,361496486,131650,178,0.009990305169070748,16
30,1702955,186910264,389626159,361795460,134238,178,0.009982032062769677,16
31,1629869,186553094,388577832,360821396,133239,178,0.00995276481129821,16
32,1588280,185620075,388288107,360552660,148690,177,0.009940864462367057,16
33,1695572,187577346,388622765,360863360,170198,176,0.009876437198771447,16
34,1664041,191421865,389255815,361450518,210946,176,0.009961409297037689,16
35,1660216,187374904,385247224,357728410,194578,176,0.009950064120711765,16
36,1683467,186476591,381596590,354337906,206983,173,0.009927958940675496,16
37,1666832,178176583,363875589,337883884,186295,161,0.009933697908171692,16
38,1610945,183035269,378273562,351253188,200476,169,0.00997848757878882,16
39,1647504,192435447,394033434,365887366,219771,173,0.009956451364293574,16
40,1639650,185218591,380426853,353253628,185332,168,0.009999706896450654,16
41,1584555,190948517,390052518,362190530,201928,173,0.009985569305368727,16
42,1624572,183708898,379759659,352632800,189992,167,0.009911756176467647,16
43,1667611,184640941,381163288,353935816,184364,168,0.009979843441325324,16
44,1654404,182150896,375669702,348835214,183332,165,0.009903441346014258,15
45,1642377,187209649,386503617,358895212,195904,170,0.009982490338789772,16
46,1640590,190207723,386788097,359159918,206782,171,0.009959886193064205,16
47,1685716,195684040,398774009,370289218,216534,177,0.009998228620078835,16
48,1616083,191543323,388925508,361144290,217231,174,0.009967510678451958,16
49,1611664,194544532,394866624,366660528,224830,173,0.009972080335200115,16
50,1532111,174198581,349128134,324189216,214349,157,0.00998394551170535,16
51,1590151,166171114,335496757,311531948,172064,149,0.009921526869492023,16
52,1589852,171976654,348939464,324014964,203080,158,0.009982284821477524,16
53,1664668,170994853,346202627,321473490,186006,153,0.00996475447060499,16
54,1569931,166509431,338862126,314657512,173281,149,0.009948087568306058,15
55,1600647,167385413,339361036,315120832,174631,149,0.009999571379162544,15
56,1624372,164629421,332733068,308966268,171008,145,0.009942567911230315,13
57,1608928,168165390,340272382,315967054,176371,149,0.009935287908719968,15
58,1612847,168682148,343274540,318754618,178452,149,0.009928095492446722,14
59,1629807,166350782,335158057,311218388,167173,148,0.009901399965999988,14
60,1611648,169813604,342797605,318312098,168496,152,0.00996983205856278,14
61,1587274,167315622,340859719,316512560,180613,155,0.00994429411872211,15
