,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,0,0,0,0,1,0.0,1
1,3846,991009,4813810,5252338,7883,26,0.007964578263647677,12
2,2940,172184,735798,853502,935,14,0.0011776638543668464,10
3,2240,0,0,0,0,16,4.0620703662311606e-05,16
4,1545020,148912040,339233994,317371288,391545,163,0.009486820512696729,16
5,2000813,180870004,397420786,369030662,289953,182,0.009987112409349106,16
6,1903607,175336456,379218616,352129648,223155,175,0.00994664101608311,16
7,1899173,176833067,383330537,355947514,224056,177,0.009975479991544824,16
8,1950169,177395235,385798571,358239440,239227,176,0.009968771023714147,16
9,2073594,178539767,386245349,358653672,255280,170,0.00993965618608834,16
10,2080856,182154134,392011991,364009724,237934,174,0.009958233433873597,16
11,2051227,180512726,386831704,359199464,229267,175,0.009942713428521871,16
12,2114788,182895124,394107832,365955096,228196,176,0.009959523434318426,16
13,2098932,185578349,401274709,372610732,203382,179,0.00997627619871593,16
14,2052426,184043969,394910288,366702206,184232,178,0.009976989302410104,16
15,2133512,176895075,388316888,360578218,219721,180,0.009983108959692745,16
16,2038313,184000521,395343427,367103464,183899,177,0.009960044813808556,16
17,2092947,184770935,398727513,370245538,195798,177,0.009973600335724253,16
18,2023742,172009673,377413543,350454208,220303,173,0.009998741723704043,16
19,2102130,187377957,403331919,374521446,199926,178,0.00997691068169334,16
20,2140701,185678763,398315261,369863338,195766,178,0.009994832756838882,16
21,2120333,184997648,397415150,369026450,193808,176,0.009989312065280023,16
22,2038515,183208764,395572217,367315936,186871,177,0.009950491362238401,16
23,2142191,187182328,399721024,371168876,211209,178,0.009981887579961235,16
24,2102960,180428841,384899994,357406478,235126,167,0.009996171722817835,15
25,2092681,185591365,396521750,368197206,231551,172,0.009994033791046134,16
26,2074334,178994840,382526551,355202120,257969,172,0.009795012343107704,16
27,2115905,183509347,394338713,366169518,225323,177,0.009921999973103439,16
28,2076732,183600285,394581615,366395198,259390,177,0.009936173426266699,16
29,2101614,186099822,398131427,369691816,251883,178,0.009965615160556952,16
30,2167392,181436078,387499190,359819330,233467,169,0.009920069282782511,16
31,2090775,181144288,386538474,358927816,229062,166,0.009996984481718787,15
32,2154609,184189173,393018502,364943410,232361,173,0.009947521706041967,16
33,2082235,182387957,388597060,360838712,237988,168,0.009994445170498335,15
34,2026862,187186531,396509660,368186598,265766,174,0.009986733788528893,16
35,2101364,178416599,389652637,361819068,256431,167,0.009934781701648862,16
36,2019365,183934943,398440724,369979090,288305,174,0.009997506550864328,16
37,2120407,188326687,405677459,376698738,285571,170,0.00995100446586361,16
38,2062833,170572289,372095493,345515742,261652,162,0.009958568261575262,16
39,2075420,185866862,401522810,372840520,297708,169,0.009987561719848869,16
40,2030009,171464212,369684238,343277064,246829,160,0.009957360674951957,15
41,2031190,169175623,367693659,341428568,248711,156,0.009983343097704517,14
42,2045725,169717308,367590920,341332992,244355,158,0.009993338618392626,15
