,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,426,2008469,2682050,2671188,8806,3,0.002972982059648986,2
1,0,0,0,0,0,1,0.0,1
2,4958,2128800,9885109,10945610,16666,38,0.00994019377248061,15
3,1482,0,0,0,0,6,0.00013492383962891022,6
4,1974282,134752412,321037580,299633854,469055,163,0.009845784774408542,16
5,2606641,152122889,344036383,319456930,412273,176,0.00954544122256594,16
6,2682922,153443719,348217311,323339380,387248,176,0.009583796408205659,16
7,2743721,155472865,358665344,333043438,364162,176,0.009628780561648469,16
8,2776865,150311132,333528715,309704174,331302,176,0.00963055159674193,16
9,2761740,160566768,381918231,354636360,377593,176,0.009629962975849301,16
10,2478474,161006063,422483703,392302950,399237,176,0.00979078751406466,16
11,2672727,163273206,406758947,377701064,400373,176,0.009797593378480475,16
12,2710884,162966899,402805929,374030852,386661,176,0.009781444407394623,16
13,2779400,163646663,410177550,380876106,395574,176,0.009797190964548608,16
14,2719735,162664064,404632325,375727794,401353,176,0.00979658130916597,16
15,2757545,164380208,411901504,382477342,403273,176,0.009795720619214007,16
16,2823377,164058645,407948446,378807078,401730,176,0.009795812343383567,16
17,2663172,162476042,407112833,378030224,400379,176,0.009807717175074887,16
18,2451995,142962988,358275493,332681830,357221,160,0.008920095144860396,16
19,2699930,162878911,402991259,374203700,397244,176,0.009385157374192198,16
20,2741176,163847620,409234717,380000894,406791,176,0.009352095638653668,16
21,2777236,164731793,409350112,380108898,403493,176,0.00935177667302644,16
22,2833393,165712497,409907095,380624894,412327,176,0.009350748051982086,16
23,2696124,162869163,408626955,379436564,407099,176,0.009359506330864253,16
24,2812074,164426313,403058149,374266438,395877,176,0.009331404252208363,16
25,2776785,162453789,401656046,372963188,393440,176,0.00933382390821514,16
26,2774682,164732231,404823514,375905374,402969,176,0.009364244953187915,16
27,2714305,163374866,409090884,379867046,402658,176,0.009360166675919544,16
28,2841515,164911046,406720312,377666588,402499,176,0.009359534951563777,16
29,2824313,166100273,410763971,381421144,419071,176,0.009383588408133935,16
30,2747004,161806296,401312516,372644012,400664,176,0.009391424272904922,16
31,2788759,165198796,409424252,380177304,406531,176,0.009391157376261164,16
32,2766954,163686977,406651123,377602134,404102,176,0.009393969791024066,16
33,2791366,165037092,412732230,383249542,408248,176,0.009400667724368181,16
34,2749664,163405368,412753441,383268548,413302,176,0.009457830847527878,16
35,2689800,160501456,401690813,372994622,388061,176,0.009518997765171643,16
36,2809418,163697818,401406776,372731996,409141,176,0.00948130257975951,16
37,2827641,166135695,400496338,371886944,426440,175,0.00960528193285584,16
38,2721436,164999732,408771673,379570594,426741,176,0.00961096193481446,16
39,2752081,162076276,397514193,369117242,428778,172,0.00947040947255499,16
40,2500370,158658443,405050536,376114934,424520,167,0.009481842579945717,16
41,2537969,153978133,394051344,365902498,395109,165,0.009483456373605646,15
