,rx_bytes_sum,instructions_sum,cycles_sum,ref_cycles_sum,llc_miss_sum,num_interruptions,duration,active_cores
0,492,1849737,3437826,3335306,8754,4,0.009751327845285464,3
1,5326,1594975,5531147,5809908,6707,25,0.004688745754739916,11
2,1680,101722,543914,592930,674,11,0.0018575178819027179,8
3,2520,0,0,0,0,16,5.419243248014913e-05,16
4,1795469,142286622,356012171,331066632,422873,163,0.009837023392077033,16
5,2316775,169944979,413384137,383851650,350548,179,0.009991845169601783,16
6,2286843,168085750,402216144,373482434,319036,174,0.009974742060255884,16
7,2281481,162002211,383681877,356272982,323482,170,0.009983481373614267,16
8,2376745,169755220,406714109,377659464,322849,174,0.009984814477522233,16
9,2400266,167021320,421747183,391618370,359688,176,0.009998886206512484,16
10,2402719,173121208,434533273,403490282,343651,178,0.009975558957089296,16
11,2434623,171719322,421953932,391809392,324179,178,0.00999769689575755,16
12,2448230,168578547,408596655,379407782,326376,173,0.00998981103096932,16
13,2388073,167357177,407738065,378610388,329274,174,0.009976055164156953,16
14,2479431,172567719,442470602,410861594,369224,179,0.00999687482650856,16
15,2433766,170151261,423691823,393424122,315547,176,0.009995990343444946,16
16,2490706,175544010,426020917,395587062,313531,177,0.009968435161529366,16
17,2386116,157820560,408701127,379504944,350711,174,0.00993085583822615,16
18,2263914,154533258,401865781,373156212,340101,172,0.009977812061314505,16
19,2495961,172231401,436306367,405136810,349505,178,0.009981571717783352,16
20,2456030,173929734,430697939,399929478,327362,178,0.009987922409628418,16
21,2533844,175130777,423551252,393293394,316123,177,0.009990925858939952,16
22,2510633,174301540,428496997,397885852,321436,178,0.009980424131180735,16
23,2434281,174172394,430603642,399841910,327451,178,0.009984229649734363,16
24,2410230,178618466,424514385,394188652,290793,179,0.009979990682755407,16
25,2505279,176571269,420714006,390659308,300031,177,0.0099709327485975,16
26,2468438,175277280,423418284,393169972,316937,177,0.009984810339589771,16
27,2474865,174703969,427771784,397212582,320912,177,0.009948862740987153,16
28,2466910,175987422,424207141,393902600,338879,177,0.009957302054242088,16
29,2447016,168446794,398203242,369757622,309621,176,0.009954549639499875,16
30,2431992,169044561,403119505,374322676,311125,172,0.009979608268830438,16
31,2401030,168293386,403285116,374476284,311860,167,0.009989697582654338,16
32,2365183,167025924,398573911,370101628,309507,168,0.009928734113356591,16
33,2426430,165153282,404926080,375999156,326215,171,0.00999714793005101,16
34,2419342,168222971,398186824,369741632,309191,170,0.009977583095718308,16
35,2400540,166888714,397912123,369486650,324292,173,0.009974683439546014,16
36,2420872,166625060,400862111,372226244,315797,167,0.009938666875402371,16
37,2390408,166521552,400311619,371714122,316719,166,0.009990702755414744,15
38,2298284,157114161,379306739,352210274,320972,162,0.009655749881293063,16
39,2353504,156511998,370058207,343623020,295248,154,0.009631785045443118,14
40,2383813,159581986,373665479,346972912,292408,157,0.009989297927344112,14
41,2392997,158132670,374128184,347402718,299565,155,0.00998559723641284,14
42,2372005,157226808,374442446,347693710,301548,156,0.009988283099407965,14
43,2376760,156549240,377618071,350643228,316645,156,0.00997138792116825,14
44,2315020,153285817,387851053,360144226,336138,157,0.00999818103385553,14
45,2237780,148682358,377355625,350398074,324085,154,0.009965713781280614,14
46,2329709,151621795,383580432,356178732,332956,156,0.009990825169250058,14
47,2246613,151466431,375826481,348978526,317063,155,0.009925189629375735,14
48,2240316,151714654,381925917,354642106,322730,155,0.009966368264264919,14
49,2228210,139995289,362471392,336577228,359779,160,0.009961389297030792,15
50,2198556,144254964,375407450,348589176,347088,153,0.009996341033221046,14
51,2275907,148630989,383163761,355791748,335478,162,0.009961247917671695,15
52,2250331,147883059,383548352,356149456,342340,155,0.009997664826780975,14
53,2183041,149344038,374345006,347602658,320424,154,0.009993127583837098,14
54,2278898,151669173,386043682,358466056,342761,160,0.009998599309861831,15
55,2216154,148569179,381655627,354390842,328030,156,0.009984235511805349,14
56,2254640,150928841,378106176,351095212,322122,155,0.009971169645230912,14
57,2294922,150970869,379416307,352311804,323549,155,0.009961787917857902,14
58,2293479,152527716,375932764,349077950,315431,155,0.009959907227554217,14
59,2228662,147522992,373150182,346493914,329881,155,0.009981144476256715,14
60,2220625,151491380,380730736,353533154,324669,156,0.009965738608875382,14
61,2285015,152698283,377243010,350294230,312643,155,0.00994366756678192,14
62,2265879,151534507,376481036,349587732,311365,154,0.009937855840639945,14
63,2305855,150611227,380442758,353265406,325850,155,0.009997123792111652,14
64,2309491,150069605,384626770,357150950,334093,155,0.00994364067022092,14
65,2179257,149307648,375940558,349085230,318768,155,0.00998376344267705,14
66,2230848,149207763,375460705,348639148,323956,154,0.009913718590937445,14
67,2249378,149451142,381615578,354354026,335645,155,0.009999588275720095,14
68,2207132,148935101,376529791,349631880,319962,154,0.009940163082814856,14
69,2233700,151221481,378292833,351269126,329679,156,0.0099917317212868,14
70,2277154,149795845,380549831,353364050,324259,156,0.00996302722863008,14
71,2224397,150035650,376460309,349566620,320168,154,0.009972426887043754,14
72,2246868,153734144,379813798,352681550,320575,160,0.009995161377641854,15
73,2299482,151211785,376004672,349144172,318506,155,0.00995044550015362,14
74,2277211,154634995,381736889,354467412,319245,157,0.009968979299648035,14
75,2231308,151397698,380959660,353744638,325166,156,0.009987691375065992,14
76,2234503,150181171,376350398,349465558,320806,155,0.009930027906906174,14
77,2293077,150882624,378597761,351552032,319607,154,0.009776956819640283,14
