,rx_bytes_sum,duration,num_interruptions
313,142193,2667860,14
314,147072,2654988,14
315,150851,2670144,14
316,137973,2654484,14
317,131529,2664044,14
318,120060,2662628,14
319,133240,2661468,14
320,145175,2661540,14
321,144010,2663632,14
322,134929,2661488,14
323,151019,2662604,14
324,136619,2663848,14
325,138021,2660764,14
326,133140,2662424,14
327,143432,2662168,14
328,146773,2662344,14
329,135179,2664296,14
330,141572,2674568,14
331,138819,2648776,14
332,137360,2663076,14
333,137286,2661048,14
334,135794,2662868,14
335,142469,2662244,14
336,139773,2666900,14
337,152602,2666208,14
338,123880,2654048,14
339,131034,2664364,14
340,143870,2677612,14
341,137092,2645360,14
342,135179,2664192,14
343,126295,2661912,14
344,148306,2660504,14
345,139672,2664668,14
346,121298,2660424,14
347,133783,2662148,14
348,151397,2664340,14
349,135569,2661220,14
350,123108,2667716,14
351,141593,2656940,14
352,140419,2662884,14
353,126911,2662688,14
354,134178,2661080,14
355,135709,2662912,14
356,142114,2661716,14
357,143600,2662732,14
358,131027,2668948,14
359,139137,2657840,14
360,126574,2660360,14
361,129324,2662956,14
362,132407,2661904,14
363,129466,2662644,14
364,159828,2667468,14
365,125862,2658840,14
366,127458,2662516,14
367,139899,2660824,13
368,130287,2662432,14
369,143964,2661988,14
370,145215,2664488,14
371,132394,2660892,14
372,137913,2674072,14
373,135791,2661316,14
374,127827,2670632,14
375,127554,2653976,14
376,135427,2661720,14
377,140485,2662756,14
378,144420,2662764,14
379,147541,2663796,14
380,150067,2662372,14
381,131511,2660292,14
382,149301,2664644,14
383,124518,2662404,14
384,132812,2662372,14
385,140019,2661200,14
386,135568,2661808,14
387,142932,2664412,14
388,132305,2661452,14
389,135053,2662268,14
390,136099,2663148,14
391,134622,2662472,14
392,139712,2660632,14
393,123921,2664036,14
394,149881,2662464,14
395,127358,2660588,14
396,142706,2662592,14
397,138743,2671404,14
398,133818,2657192,14
399,120113,2660592,14
400,135138,2660968,14
401,136296,2663228,14
402,144198,2662752,14
403,146189,2662284,14
404,129284,2662492,14
405,134093,2662540,14
406,135792,2662268,14
407,143290,2662212,14
408,130086,2660780,14
409,132954,2663808,14
410,151453,2662456,14
411,133033,2662688,14
412,154632,2662080,14
413,135677,2866704,14
414,146152,2673504,14
415,151490,2655316,14
416,140546,2671292,14
417,144529,2652472,14
418,141349,2667188,14
419,143322,2659604,14
420,127972,2657296,14
421,123722,2661768,14
422,141491,2628272,14
423,138179,2623140,14
424,145373,2676584,14
425,130778,2686392,14
426,128936,2660176,14
427,124093,2665732,13
428,148698,2659368,14
429,130666,2661908,14
430,149915,2676040,14
431,144199,2654020,14
432,130859,2657524,14
433,132845,2664284,14
434,139443,2660612,14
435,126825,2664168,14
436,121856,2660124,14
437,144455,2664564,14
438,140772,2662456,14
439,128491,2660236,14
440,130196,2664508,14
441,147952,2662616,14
442,138077,2660288,14
443,133086,2669696,14
444,150324,2655572,14
445,129664,2661992,14
446,135202,2663940,14
447,144494,2660472,14
448,149481,2664520,14
449,146882,2662676,14
450,145346,2661968,14
451,136943,2661600,14
452,138621,2663172,14
453,125069,2661420,14
454,137676,2664100,14
455,142059,2661180,14
456,141008,2661020,14
457,138516,2664596,14
458,132769,2662312,14
459,129569,2662780,14
460,142563,2660380,14
461,125892,2662748,14
462,130249,2662248,14
463,142224,2663620,14
464,138547,2662736,14
465,139785,2662168,14
466,132111,2661752,14
467,146167,2786512,14
468,146259,2662600,14
469,139131,2662148,14
470,141790,2662812,14
471,138659,2663628,14
472,134480,2660852,14
473,143885,2663984,14
474,122419,2662364,14
475,150916,2662640,14
476,136137,2660888,14
477,158470,2662776,14
478,133571,2661532,14
479,133119,2664452,14
480,138576,2660600,14
481,116721,2663900,14
482,138003,2660364,14
483,137825,2663208,14
484,122254,2662052,14
485,123658,2663252,14
486,146832,2663360,14
487,153263,2660400,13
488,135472,2664408,14
489,138724,2660640,14
490,151008,2664036,14
491,137987,2662540,14
492,119340,2662304,14
493,139660,2661660,14
494,134478,2661692,14
495,160799,2661940,14
496,132743,2662620,14
497,146744,2662568,14
498,138951,2663652,14
499,146656,2661996,14
500,152865,2660816,14
501,136131,2664320,14
502,134076,2675096,14
503,134166,2661280,14
504,134105,2664536,14
505,130563,2659936,14
506,146162,2673556,14
507,146455,2655324,14
508,138041,2659048,14
509,144503,2662168,14
510,135171,2663808,14
511,138747,2661908,14
512,133584,2666412,14
513,121669,2657752,14
514,126579,2662336,14
515,135326,2663672,14
516,139229,2662700,14
517,136679,2662220,14
518,148491,2662620,14
519,127524,2662392,14
520,146384,2660588,14
521,134376,2664764,14
522,129636,2661900,14
523,136460,2662368,14
524,151980,2662344,14
525,136518,2678700,14
526,119423,2649140,14
527,127859,2692832,14
528,136176,2628656,14
529,151563,2662844,14
530,132464,2662308,14
531,134552,2660436,14
532,127302,2664092,14
533,138150,2661496,14
534,135461,2663280,14
535,153352,2660912,14
536,130952,2664228,14
537,122260,2661896,14
538,120146,2663332,14
539,139801,2661852,14
540,152512,2679532,14
541,148085,2644764,14
542,128438,2661124,14
543,145552,2665556,14
544,142637,2660560,14
545,133548,2662684,14
546,129465,2674312,14
547,150723,2654480,14
548,136854,2656984,14
549,137460,2663924,14
550,134973,2672520,14
551,128386,2650400,14
552,136240,2662468,14
553,147745,2696228,14
554,165301,2629020,14
555,129853,2673044,14
556,141030,2652924,14
557,133960,2661188,14
558,138056,2663892,14
559,131029,2660652,14
560,130739,2671064,14
561,123175,2655556,14
562,150678,2671964,14
563,140900,2652588,14
564,145713,2663636,14
565,131090,2661232,14
566,137166,2662264,14
567,144428,2662540,14
568,124610,2660172,14
569,142723,2662452,14
570,138254,2663020,14
571,137774,2664524,14
572,131307,2672176,14
573,135298,2660256,14
574,139012,2653224,14
575,155538,2663528,14
576,136180,2662416,14
577,140246,2662156,14
578,132921,2660864,14
579,157258,2664292,14
580,154541,2662236,14
581,144728,2662156,14
582,140342,2662664,14
583,123455,2662128,14
584,137547,2660612,14
585,130806,2661996,14
586,137756,2667848,14
587,129533,2659208,14
588,134354,2662544,14
589,140069,2661364,14
590,149755,2663484,14
591,142829,2660152,14
592,160996,2669476,14
593,140741,2661540,14
594,126720,2656444,13
595,139276,2664052,14
596,128291,2660912,14
597,143357,2662080,14
598,142178,2662252,14
599,144529,2664756,14
600,131106,2662324,14
601,156550,2660832,14
602,142085,2663668,14
603,145187,2662292,14
604,133471,2664512,14
605,136424,2660548,14
606,144760,2663844,14
607,147202,2659332,14
608,129283,2676016,14
609,138537,2650612,14
610,138764,2663464,14
611,137739,2661048,14
612,148012,2661024,14
613,146466,2664300,14
614,144768,2661656,14
615,144999,2660804,14
616,147926,2664372,14
617,130959,2662116,14
618,125631,2660716,14
619,140016,2664780,14
620,139735,2660536,14
621,121233,2662112,14
622,138126,2665200,14
623,129274,2660972,14
624,130346,2662580,14
625,130798,2661644,14
626,144298,2663048,14
627,117180,2662496,14
628,132868,2662816,14
629,124892,2661904,14
630,131794,2662836,14
631,163806,2660184,14
632,144360,2664656,14
633,158276,2662136,14
634,146144,2662256,14
635,120506,2662616,14
636,139289,2662008,14
637,130127,2662392,14
638,147933,2662212,14
639,130023,2660816,14
640,120902,2664664,14
641,123267,2660576,14
642,142906,2661644,14
643,153633,2674776,14
644,130047,2651080,14
645,140490,2667864,14
646,121760,2655968,14
647,142683,2663828,14
648,133856,2672660,14
649,154812,2650908,14
650,129204,2662496,14
651,143314,2664448,14
652,150691,2668016,14
653,155204,2654532,14
654,127216,2662788,13
655,130021,2662520,14
656,136105,2662104,14
657,133903,2662480,14
658,143925,2662456,14
659,139967,2663628,14
660,153339,2661628,14
661,137574,2683088,14
662,143680,2641264,14
663,137340,2662344,14
664,161005,2662072,14
665,136002,2687012,14
666,131194,2639688,14
667,138610,2660468,14
668,131779,2680480,14
669,139973,2644476,14
670,156066,2662620,14
671,127928,2662448,14
672,134236,2685688,14
673,141279,2641032,14
674,158100,2661396,14
675,137277,2663028,14
676,151036,2661456,14
677,137701,2661492,14
678,150226,2664588,14
679,139789,2661896,14
680,118668,2662944,14
681,141282,2661360,14
682,133256,2662824,14
683,130855,2662832,14
684,134292,2662492,14
685,128605,2660360,14
686,127846,2662540,14
687,151913,2661864,14
688,144355,2668196,14
689,119935,2657104,14
690,131060,2664336,14
691,144173,2660204,14
692,133997,2664808,14
693,131185,2661944,14
694,128451,2662408,14
695,129479,2662588,14
696,145502,2660172,14
697,138965,2664968,14
698,128684,2661528,14
699,149544,2661120,14
700,136415,2673752,14
701,143883,2651140,14
702,145715,2663996,14
703,125437,2660808,14
704,124851,2663928,14
705,126908,2662652,14
706,144534,2659872,14
707,152829,2668468,14
708,137301,2664524,14
709,141613,2654856,14
710,128207,2681768,14
711,143885,2644860,14
712,118777,2660356,14
713,133270,2662088,14
714,136516,2664484,14
715,135010,2660508,14
716,127073,2671608,14
717,132471,2654780,14
718,133743,2666404,14
719,128083,2658840,14
720,147699,2664892,14
721,145506,2675024,14
722,128533,2645476,14
723,140361,2662924,14
724,135714,2663212,14
725,122164,2663256,14
726,129097,2662024,14
727,136983,2660932,14
728,130812,2663624,14
729,137184,2662444,14
730,145030,2662308,14
731,139152,2662216,14
732,135619,2662540,14
733,148451,2661820,14
734,139452,2661292,14
735,128782,2664616,14
736,132949,2660624,14
737,133581,2662076,14
738,167656,2788432,15
739,151270,2671880,14
740,140663,2671608,14
741,131744,2662840,14
742,138130,2662420,14
743,139191,2662460,14
744,154417,2677676,14
745,128114,2646624,14
746,152621,2662076,14
747,126782,2661784,14
748,128986,2662564,14
749,137472,2664164,14
750,124784,2662232,14
751,135845,2662152,14
752,142652,2662792,14
753,143711,2662128,14
754,137784,2678196,14
755,150444,2644716,14
756,133110,2664076,14
757,135683,2662804,14
758,129822,2675708,14
759,141529,2651572,14
760,137076,2659920,14
761,132000,2662112,14
762,134088,2662376,14
763,135041,2661736,14
764,129727,2661396,13
765,128217,2664200,14
766,120777,2662284,14
767,148326,2662248,14
768,139440,2662720,14
769,129689,2660364,14
770,128684,2664572,14
771,136709,2662256,14
772,132314,2661984,13
773,159603,2662872,15
774,124988,2660488,14
775,138089,2664216,14
776,131192,2662720,14
777,133376,2662052,14
778,131819,2678992,14
779,135032,2657084,14
780,136243,2662216,14
781,131770,2673016,14
782,130649,2654212,13
783,137010,2660328,14
784,126700,2664032,14
785,140589,2662356,14
786,133403,2662936,14
787,139487,2660068,14
788,152415,2662672,14
789,125777,2661868,14
790,137796,2664388,14
791,133050,2662940,14
792,139634,2662152,14
793,134454,2662660,14
794,150262,2670612,14
795,128307,2654056,14
796,125723,2662708,14
797,120637,2663076,14
798,139787,2661312,14
799,134680,2662188,14
800,145574,2669264,14
801,114811,2654252,14
802,134367,2663500,14
803,137553,2662568,14
804,130379,2662328,14
805,125257,2684296,14
806,131376,2641096,14
807,148611,2661616,14
808,142697,2662900,14
809,123478,2660600,14
810,134913,2663540,14
811,138765,2662976,14
812,140427,2662076,14
813,151307,2818504,15
814,155476,2682896,14
815,129133,2640976,14
816,133629,2664688,14
817,129625,2663324,14
818,146672,2660496,14
819,143595,2661556,14
820,136254,2664148,14
821,143612,2662240,14
822,125876,2662712,14
823,131252,2662032,14
824,141803,2662228,14
825,139160,2660880,13
826,145099,2662640,14
827,149174,2662212,14
828,150998,2661812,14
829,143585,2663072,14
830,123769,2662336,14
831,142808,2664352,14
832,118379,2660504,13
833,142579,2662088,15
834,137836,2667076,14
835,132567,2659396,14
836,152284,2662352,14
837,140563,2661348,14
838,145862,2661984,14
839,144137,2662252,14
840,147881,2663404,14
841,123200,2661244,14
842,125719,2662368,14
843,143843,2665060,14
844,146756,2660884,14
845,129121,2663376,14
846,122345,2661136,13
847,144868,2662132,14
848,131832,2662100,14
849,133623,2662312,14
850,148033,2662124,14
851,131529,2664712,14
852,131691,2660532,14
853,119185,2664132,13
854,130598,2662648,15
855,146398,2662304,14
856,128416,2664164,14
857,128204,2660584,13
858,136884,2660208,15
859,140085,2662368,14
860,138763,2664584,14
861,138302,2663624,14
862,139977,2661036,14
863,125358,2661100,14
864,139557,2661940,14
865,134768,2664268,14
866,127464,2660576,14
867,138997,2664492,14
868,137308,2660532,14
869,146115,2665392,14
870,139565,2661084,14
871,146582,2660300,14
872,143483,2664200,14
873,137027,2661916,14
874,142337,2661500,14
875,129597,2662488,14
876,147319,2662720,14
877,138819,2663664,14
878,119396,2660492,14
879,135134,2662940,14
880,127240,2663440,14
881,135854,2662912,14
882,148414,2672844,14
883,140173,2651888,13
884,152400,2662192,14
885,139517,2662156,14
886,134519,2662708,14
887,135698,2662684,14
888,147989,2659868,14
889,145204,2662652,14
890,135477,2662212,14
891,130072,2686616,14
892,146434,2668236,14
893,116712,2658912,14
894,162415,2686448,14
895,143672,2636656,14
896,141758,2663616,14
897,121036,2672384,14
898,137893,2654012,14
899,136840,2660424,14
900,147430,2663416,14
901,137179,2671940,14
902,130357,2649808,14
903,150533,2664892,14
904,145721,2810052,14
905,131893,2663672,14
906,141785,2662296,14
907,138810,2662316,14
908,136810,2660684,14
909,130602,2664564,14
910,140615,2660204,14
911,123656,2663340,14
912,132279,2661804,14
913,144906,2664228,14
914,134553,2662080,14
915,137242,2661016,14
916,132859,2661776,14
917,140732,2662528,14
918,119897,2662776,14
919,124712,2662472,14
920,132170,2663472,14
921,153999,2661008,14
922,124503,2664060,14
923,144498,2663060,14
924,146119,2660484,14
925,144477,2662880,14
926,137275,2663284,14
927,150830,2660488,14
928,133998,2662384,14
929,139229,2664276,14
930,130243,2660688,14
931,138840,2665184,14
932,140362,2659376,14
933,130070,2662616,14
934,122277,2662096,14
935,130430,2662264,14
936,132502,2662832,14
937,131572,2664224,14
938,131385,2662296,14
939,140172,2662316,14
940,126386,2661452,14
941,124707,2662636,14
942,129062,2663204,14
943,140696,2660604,14
944,139942,2664152,14
945,133888,2662408,14
946,131649,2662340,14
947,131631,2662712,14
948,131204,2668192,14
949,133439,2656420,14
950,138209,2660404,14
951,122747,2664388,14
952,142428,2662648,14
953,125788,2661104,14
954,145347,2662076,14
955,143959,2664112,14
956,142092,2662048,14
957,140189,2665064,14
958,136668,2658284,14
959,139292,2662984,14
960,130897,2663632,14
961,133192,2660008,14
962,134827,2664344,14
963,138857,2662396,14
964,159421,2662636,14
965,123658,2660732,14
966,137514,2662172,14
967,126647,2662644,14
968,135838,2663984,14
969,138642,2660624,14
970,134523,2664116,14
971,139866,2673684,14
972,144167,2651472,14
973,136897,2661480,14
974,125860,2661184,14
975,146647,2664352,14
976,126192,2668180,14
977,146566,2656868,14
978,137066,2661604,14
979,135854,2662352,14
980,132946,2662660,14
981,126854,2660780,14
982,143287,2662432,14
983,131941,2663768,14
984,126993,2663060,14
985,122482,2660312,14
986,142846,2664388,14
987,148547,2661780,14
988,146823,2662684,14
989,133576,2666060,14
990,139261,2656744,14
991,123274,2663028,14
992,154496,2663096,14
993,123594,2661212,13
994,128519,2665632,14
995,141498,2659188,14
996,131837,2664860,14
997,142801,2661004,14
998,148929,2678388,14
999,131736,2660848,14
1000,134133,2651808,14
1001,139552,2659604,14
1002,140778,2660252,14
1003,143255,2664212,14
1004,140757,2662788,14
1005,138932,2661620,14
1006,159447,2662880,14
1007,133618,2663756,14
1008,137191,2659704,14
1009,145307,2665512,14
1010,150302,2660536,14
1011,137517,2662520,14
1012,130692,2662420,14
1013,127713,2661752,14
1014,136806,2661240,14
1015,146624,2663240,14
1016,117546,2661556,14
1017,126331,2662524,14
1018,129711,2662284,14
1019,125653,2661864,14
1020,151294,2664560,14
1021,142099,2662824,14
1022,128698,2662016,14
1023,148174,2662544,14
1024,132881,2662300,14
1025,136588,2661184,14
1026,133662,2663348,14
1027,126076,2662584,14
1028,128711,2662668,14
1029,150929,2662632,14
1030,128947,2660740,14
1031,123437,2663416,14
1032,140813,2662636,14
1033,147137,2662492,14
1034,154965,2662312,14
1035,139903,2662140,14
1036,121667,2661220,13
1037,136600,2662716,14
1038,134892,2665960,14
1039,140738,2659616,14
1040,127130,2660788,13
1041,127549,2664164,14
1042,130417,2665144,14
1043,131130,2662364,14
1044,139458,2663132,14
1045,133771,2661712,14
1046,128985,2660404,14
1047,142744,2662660,14
1048,141150,2663872,14
1049,146514,2662916,14
1050,142617,2660896,14
1051,145554,2663808,14
1052,135720,2663440,14
1053,139630,2659696,14
1054,125208,2663836,14
1055,135906,2662284,14
1056,127669,2660852,14
1057,135932,2664396,14
1058,119648,2662440,14
1059,130182,2662368,14
1060,138196,2660620,14
1061,148435,2695248,14
1062,131382,2668276,14
1063,142041,2700284,14
1064,132274,2662716,14
1065,132382,2664156,14
1066,132345,2660844,14
1067,145590,2662388,14
1068,148595,2661700,14
1069,153683,2715344,15
1070,136799,2660648,14
1071,140116,2662232,14
1072,141788,2665124,14
1073,147714,2834180,15
1074,135309,2663348,14
1075,143818,2662008,14
1076,139578,2664788,14
1077,123868,2659408,14
1078,150336,2666792,14
1079,142894,2657804,14
1080,138649,2662792,14
1081,130156,2660984,14
1082,130943,2663372,14
1083,120036,2662856,14
1084,137696,2666152,14
1085,130569,2659008,14
1086,128734,2660696,14
1087,125647,2662084,14
1088,132212,2663992,14
1089,125832,2662456,14
1090,156052,2662444,14
1091,121531,2661128,13
1092,142407,2662140,14
1093,134805,2664320,14
1094,139765,2661592,14
1095,141410,2662936,14
1096,154587,2660476,14
1097,152300,2662496,13
1098,129381,2664596,14
1099,134933,2660176,14
1100,147296,2664300,14
1101,143680,2662236,14
1102,133444,2660464,14
1103,139146,2665232,14
1104,132820,2662580,14
1105,145199,2661108,14
1106,126504,2663584,14
1107,144032,2660032,14
1108,138833,2663756,14
1109,114753,2661056,14
1110,142757,2666072,14
1111,171295,2659540,14
1112,138469,2662492,13
1113,137244,2661252,14
1114,138491,2681748,14
1115,141414,2642912,14
1116,123781,2664296,14
1117,131162,2660624,14
1118,131667,2664244,14
1119,133030,2661568,14
1120,133405,2663728,14
1121,126841,2660444,14
1122,132488,2661768,14
1123,144591,2667176,14
1124,145298,2658476,14
1125,143295,2661468,14
1126,133625,2680900,14
1127,147901,2718928,16
1128,144302,2656796,14
1129,140825,2664168,14
1130,137684,2662920,14
1131,135787,2662400,14
1132,132778,2660384,14
1133,123997,2663928,14
1134,126539,2662048,14
1135,129156,2665332,14
1136,141556,2660736,14
1137,142004,2661540,14
1138,137135,2660728,14
1139,135708,2661856,14
1140,146275,2684124,14
1141,145001,2645920,14
1142,126331,2664396,14
1143,131812,2657708,14
1144,151856,2662312,14
1145,141071,2662328,14
1146,139852,2671052,14
1147,136730,2651764,14
1148,138253,2662108,14
1149,131116,2683084,14
1150,131878,2642016,14
1151,132475,2679900,14
1152,132660,2646100,14
1153,129194,2660956,14
1154,149528,2666944,14
1155,160674,2659744,14
1156,126490,2662232,14
1157,141055,2661008,14
1158,129776,2662268,14
1159,151484,2662584,14
1160,156135,2676700,14
1161,147027,2647792,14
1162,119192,2662952,14
1163,134283,2661860,14
1164,139828,2662524,14
1165,138711,2662020,14
1166,138481,2682236,14
1167,137326,2643020,14
1168,132512,2662468,14
1169,143032,2668676,14
1170,122504,2657644,14
1171,124061,2670740,14
1172,140566,2652200,14
1173,129477,2664504,14
1174,133655,2660056,14
1175,150618,2662636,14
1176,136842,2662620,14
1177,147040,2662472,14
1178,123524,2681200,14
1179,151394,2643960,14
1180,138378,2706744,14
1181,138930,2663280,14
1182,138630,2663684,14
1183,136385,2661012,14
1184,142311,2663956,14
1185,138011,2662620,14
1186,129864,2660412,14
1187,134826,2666200,14
1188,149604,2669476,14
1189,131265,2653452,13
1190,145197,2690060,15
1191,141956,2663568,14
1192,128444,2662540,13
1193,146681,2660936,14
1194,144638,2664096,14
1195,132830,2675860,14
1196,137095,2648788,14
1197,131839,2662464,14
1198,145930,2662184,14
1199,124785,2662512,14
1200,135030,2662000,14
1201,118941,2661980,14
1202,141484,2662580,13
1203,141863,2663144,14
1204,133209,2662176,14
1205,149022,2662788,14
1206,133883,2662480,14
1207,126677,2661304,14
1208,137075,2663232,14
1209,139193,2662168,14
1210,140008,2666108,14
1211,138747,2658688,14
1212,127500,2661064,14
1213,149680,2662176,14
1214,119992,2663980,14
1215,128463,2660644,14
1216,139433,2662804,14
1217,150248,2662348,14
1218,138592,2663752,14
1219,125319,2662352,14
1220,133532,2660432,14
1221,141035,2664396,14
1222,139166,2662660,14
1223,137830,2661860,14
1224,131249,2661420,14
1225,139170,2662536,14
1226,135456,2663512,14
1227,134868,2662232,14
1228,142397,2662644,14
1229,143953,2662340,14
1230,131160,2662324,14
1231,130928,2662392,14
1232,141464,2662324,14
1233,125620,2662588,14
1234,174014,2926516,14
1235,97336,2663156,14
1236,149746,2662012,14
1237,129751,2662836,14
1238,148487,2661744,14
1239,128617,2671588,14
1240,140430,2662616,14
1241,108285,2653224,14
1242,134648,2662384,14
1243,139993,2667984,14
1244,133910,2657280,14
1245,133284,2661804,14
