,rx_bytes_sum,num_interruptions,duration
0,706,3,0.008543220876972716
1,86880,16,0.007980738614047798
2,2940,14,4.440001531035011e-05
3,153932,134,0.009970957921019973
4,171877,132,0.009936271702162656
5,184116,135,0.009982103442104635
6,182007,143,0.00988141926945492
7,184961,141,0.009927308940451358
8,190146,134,0.009886347547016396
9,200647,134,0.009923546180533165
10,172332,130,0.00999084551408466
11,179181,134,0.009996357240123186
12,193862,133,0.009929738596461585
13,183033,137,0.009995020687938169
14,185332,134,0.009923428939113427
15,189007,134,0.009982800683724374
16,179939,132,0.009956091019341732
17,201912,136,0.009986842754083708
18,198445,131,0.009995142067290368
19,177239,135,0.009890683410580487
20,190268,135,0.009970027575871577
21,204208,138,0.009987271030093458
22,185209,146,0.009973639301254932
23,196453,145,0.009963145504532932
24,178761,143,0.00999270689403686
25,175209,140,0.009928711009900348
26,184809,137,0.009904602036069668
27,199403,131,0.009870155817295109
28,178796,134,0.009841310290106996
29,195078,135,0.009960246882843752
30,179547,136,0.009966462747056119
31,185115,138,0.009986886892029962
32,220952,135,0.009866764781643028
33,201297,134,0.009943380670131266
34,188718,133,0.009929649630913666
35,223044,134,0.009995018618971938
36,211622,136,0.009961357917709628
37,180304,135,0.009988886892719618
38,184907,134,0.009989907582726753
39,193824,132,0.009972334473218785
40,200938,136,0.009889957203433518
41,201322,140,0.00995020343110463
42,216724,144,0.00996887516168109
43,215766,146,0.009904631691252308
44,190856,131,0.009942364807712002
45,197019,138,0.009988744823705112
46,201177,135,0.009999555861915815
47,204143,139,0.009980185510408796
48,196852,146,0.009926363422883938
49,216682,145,0.009962306193898688
50,201145,149,0.00995029239665255
51,196936,144,0.009985928960665158
52,215129,144,0.009977393095652792
53,206025,146,0.00989780479234648
54,194120,145,0.00997189792134411
55,207904,145,0.009902982035511047
56,199349,150,0.009982620683662305
57,187227,140,0.009942591704341967
58,215281,148,0.0099751613707453
59,217930,146,0.009967106195553861
60,222311,147,0.009924274456646365
61,201694,146,0.009930739286461822
62,209167,145,0.009989675168853506
63,203838,145,0.009965390332893218
64,228652,145,0.009981247579740544
65,219458,145,0.009889890306858726
66,213718,143,0.009921090317617351
67,217247,146,0.009950141362117712
68,210201,144,0.00995865239953531
69,204088,137,0.009952980673441612
70,200672,128,0.009877903406173588
71,201019,127,0.00995645653670915
72,203380,126,0.009981773097163136
73,209002,128,0.00986002615862971
74,205937,123,0.00990635031253459
75,192569,122,0.00992297928378596
76,196629,124,0.009896161343503912
