,rx_bytes_sum,duration,num_interruptions
415,101316,2654232,14
416,109887,2662104,14
417,108922,2661416,14
418,129678,2662852,14
419,126096,2662908,14
420,120451,2662844,14
421,112887,2663348,14
422,101997,2662732,14
423,100680,2661472,14
424,105669,2663180,14
425,105404,2660384,14
426,112349,2664108,14
427,104393,2663024,14
428,102811,2677552,14
429,96167,2646692,14
430,120705,2662776,14
431,128334,2662132,14
432,119339,2661736,14
433,113217,2661544,14
434,113694,2664064,14
435,122790,2745188,15
436,127015,2662824,14
437,119850,2662076,14
438,123102,2699720,15
439,101126,2666012,14
440,112555,2664452,14
441,111098,2664236,14
442,118750,2687396,14
443,113573,2630480,14
444,157658,2859804,19
445,109534,2667384,14
446,111172,2657200,14
447,110666,2662024,14
448,108412,2662316,14
449,103336,2663532,13
450,106629,2661132,14
451,105984,2662172,14
452,105921,2663156,14
453,105880,2662988,14
454,104058,2661536,14
455,128095,2757456,16
456,108560,2662164,14
457,108001,2661200,14
458,124242,2843036,14
459,106157,2682644,14
460,123707,2609524,14
461,105677,2634364,14
462,117581,2667520,14
463,105525,2656992,14
464,107548,2663896,14
465,110261,2660488,14
466,98860,2674344,13
467,121969,2652056,14
468,96107,2661296,14
469,101054,2661956,14
470,92165,2669952,13
471,106421,2655248,14
472,95312,2668400,14
473,131734,2657968,14
474,114733,2661712,14
475,109025,2662908,14
476,110685,2662148,14
477,111646,2660744,14
478,123540,2663492,14
479,126239,2660272,14
480,106831,2761500,15
481,107804,2662908,13
482,102452,2661564,15
483,110896,2662544,14
484,107760,2663316,14
485,119268,2662328,14
486,96705,2663860,14
487,116379,2662880,14
488,101503,2659972,13
489,102158,2663096,14
490,112548,2663896,14
491,117665,2718704,15
492,110711,2646544,14
493,90524,2659480,13
494,110386,2663860,14
495,101011,2660316,14
496,105552,2661032,14
497,100791,2664092,14
498,109493,2660096,14
499,112569,2663756,14
500,111713,2662908,14
501,108032,2660908,14
502,103764,2663940,14
503,117810,2662404,14
504,94172,2662796,14
505,119500,2666052,14
506,116695,2658740,14
507,105699,2660428,14
508,112094,2664224,14
509,110111,2662264,14
510,110795,2662172,14
511,95660,2689400,14
512,110420,2662404,14
513,106654,2662764,14
514,115647,2661364,14
515,117207,2663004,14
516,116030,2661780,14
517,122114,2662840,14
518,108686,2662800,13
519,102830,2661140,14
520,105001,2662752,14
521,115750,2663000,14
522,101294,2662512,14
523,103135,2662916,14
524,114651,2667176,14
525,113958,2655980,14
526,106465,2661772,14
527,96522,2663084,14
528,109694,2661384,14
529,111081,2663348,14
530,111702,2664392,14
531,111844,2669344,14
532,115373,2654764,14
533,118833,2662260,14
534,87358,2662388,14
535,104998,2673808,14
536,112207,2648852,14
537,112675,2663240,13
538,95872,2663444,14
539,103289,2669176,14
540,105485,2654700,14
541,117022,2662408,14
542,102299,2661856,14
543,100726,2664212,14
544,103835,2662396,14
545,102917,2662368,14
546,91606,2662148,14
547,86033,2662548,14
548,94092,2662220,14
549,111064,2662460,14
550,108659,2662676,14
551,102826,2662308,14
552,101690,2662332,14
553,108797,2668784,14
554,116869,2655848,14
555,124185,2660668,14
556,111255,2664368,14
557,112731,2660068,14
558,98016,2662568,14
559,110431,2664784,14
560,116090,2662152,14
561,105440,2665744,14
562,105245,2659224,14
563,98041,2662372,14
564,109287,2660124,14
565,110151,2665404,14
566,140808,2838584,16
567,110523,2797908,15
568,104945,2736300,14
569,116446,2661752,14
570,110630,2661276,14
571,101924,2661376,14
572,112006,2667696,14
573,129380,2659432,14
574,102012,2660420,14
575,118632,2663144,14
576,115153,2661508,14
577,98308,2664624,14
578,107647,2660492,14
579,112177,2663648,14
580,110241,2663724,14
581,99962,2660116,14
582,94025,2681124,14
583,109594,2643364,14
584,102476,2662216,14
585,108924,2664908,14
586,107200,2662160,14
587,100236,2662428,14
588,127973,2662240,14
589,100727,2662132,14
590,101314,2660516,14
591,106380,2671004,14
592,106712,2653852,14
593,117393,2672424,14
594,122509,2654264,14
595,107530,2662720,14
596,103075,2659944,14
597,112120,2736764,14
598,104974,2665552,14
599,113740,2665696,14
600,114862,2660544,14
601,104529,2667856,14
602,108288,2657152,14
603,117288,2660436,14
604,107502,2664548,14
605,107878,2660280,14
606,112965,2664528,14
607,108870,2661352,14
608,105033,2663296,14
609,102803,2661112,13
610,118277,2664232,14
611,107188,2661996,14
612,122392,2661976,14
613,117398,2661760,14
614,107580,2663440,14
615,103079,2662528,14
616,89680,2660296,14
617,112804,2663108,14
618,92979,2663532,14
619,108919,2662364,14
620,107998,2662724,14
621,105229,2661620,14
622,94705,2663036,14
623,100811,2660288,14
624,118043,2664860,14
625,103209,2660896,14
626,97623,2661960,14
627,107334,2663884,14
628,103678,2662892,14
629,101392,2660372,13
630,114174,2662324,14
631,103029,2663036,14
632,94143,2679096,14
633,116914,2644904,14
634,99902,2663392,14
635,111275,2661224,14
636,119864,2672392,14
637,99554,2652964,14
638,112415,2664780,14
639,128759,2661432,14
640,111698,2660984,14
641,97988,2661752,14
642,104233,2663212,14
643,121888,2662032,14
644,115827,2663956,14
645,100438,2662700,14
646,104999,2660724,14
647,110035,2661964,14
648,108326,2669364,14
649,104106,2658876,14
650,111842,2660976,14
651,94437,2668244,14
652,104737,2654864,14
653,104119,2662332,14
654,109291,2662128,14
655,108357,2662336,14
656,118527,2665736,14
657,110477,2661088,14
658,100350,2677012,14
659,108541,2647784,14
660,116735,2661100,14
661,98560,2663972,14
662,111046,2662468,14
663,110984,2661348,14
664,94906,2663032,14
665,113331,2662144,14
666,114681,2662660,14
667,125144,2662604,14
668,137214,2868016,16
669,110443,2652064,14
670,107688,2659412,14
671,108452,2664336,14
672,94808,2662348,14
673,107083,2662340,14
674,103788,2686700,14
675,110070,2638248,14
676,107826,2661200,14
677,115480,2663652,14
678,119277,2660796,14
679,107645,2663756,14
680,119728,2660868,14
681,112417,2662132,14
682,107543,2677048,14
683,100149,2648188,14
684,109239,2662288,14
685,100081,2664696,14
686,106027,2662716,14
687,105704,2669912,14
688,103866,2656460,14
689,101184,2661144,14
690,122837,2678164,14
691,115840,2650772,14
692,124587,2659044,14
693,109769,2660992,14
694,118364,2664188,14
695,116412,2660632,14
696,100913,2662192,14
697,123841,2664392,14
698,101292,2660780,14
699,92793,2662152,14
700,119122,2664124,14
701,102317,2660956,14
702,115829,2662472,14
703,113749,2661896,14
704,98575,2664564,14
705,116326,2662100,14
706,102158,2662856,14
707,110328,2660188,14
708,110947,2663532,14
709,110448,2661256,14
710,108858,2664472,14
711,98686,2662368,14
712,91854,2660156,14
713,103001,2663956,14
714,111022,2660980,14
715,115396,2663688,14
716,110654,2660488,14
717,101388,2662568,14
718,107996,2662564,14
719,108374,2662232,14
720,114584,2664688,14
721,99766,2667856,14
722,110323,2654652,13
723,115020,2664008,14
724,104311,2661304,14
725,108313,2666340,14
726,94471,2683200,14
727,94955,2639372,14
728,96373,2660212,14
729,96661,2676908,14
730,103934,2647688,14
731,106589,2662616,14
732,114761,2664520,14
733,116567,2662980,14
734,121944,2661500,14
735,122414,2662536,14
736,100021,2660984,14
737,103995,2663616,14
738,105629,2662400,14
739,106723,2660956,14
740,103092,2670044,14
741,101428,2656308,14
742,102875,2662472,14
743,105933,2660584,14
744,113946,2664156,14
745,108875,2662120,14
746,113210,2660576,14
747,108543,2667344,14
748,101618,2659920,14
749,104429,2662412,14
750,106514,2661860,14
751,108724,2660928,14
752,96303,2662264,14
753,119093,2664312,14
754,112988,2662320,14
755,110395,2662036,14
756,104892,2660408,14
757,100262,2662920,14
758,118697,2677960,14
759,116564,2646800,14
760,107958,2662016,14
761,100743,2662684,14
762,93998,2662748,14
763,111404,2664084,14
764,104232,2662264,14
765,123551,2662196,14
766,121164,2670476,14
767,101473,2702856,14
768,102139,2666412,14
769,93171,2658440,14
770,124648,2660712,14
771,105708,2664420,14
772,114524,2659976,14
773,106798,2663500,14
774,114087,2663404,14
775,113408,2662016,14
776,102657,2662812,13
777,106903,2660084,14
778,114811,2664824,14
779,113697,2660948,14
780,106427,2663836,14
781,104936,2815164,14
782,107807,2667812,14
783,108072,2658956,14
784,109469,2661584,14
785,109496,2663132,14
786,109004,2660164,14
787,115889,2672508,14
788,116259,2653704,14
789,112986,2661200,14
790,110142,2725692,15
791,99747,2662464,14
792,117728,2666044,14
793,99632,2660776,13
794,109583,2660464,15
795,117416,2672192,14
796,124760,2653440,14
797,105138,2663520,14
798,107102,2662664,14
799,109103,2662216,14
800,104326,2660528,14
801,111353,2664732,14
802,99240,2663508,13
803,118445,2659268,15
804,100181,2663392,14
805,108997,2663244,14
806,132117,2661172,14
807,110565,2663460,14
808,107435,2660924,13
809,124336,2663556,15
810,139250,2662792,14
811,110963,2660608,14
812,97348,2668368,14
813,114595,2656132,14
814,101488,2662288,14
815,109443,2664292,14
816,105547,2662672,14
817,105837,2662428,14
818,98744,2662220,14
819,103696,2662276,14
820,99029,2660964,13
821,102886,2661700,14
822,121395,2759016,15
823,112076,2663868,14
824,105991,2679972,14
825,114382,2646556,14
826,102994,2663176,14
827,104618,2669640,14
828,114087,2655324,14
829,119311,2684040,14
830,122312,2646472,14
831,114453,2654804,14
832,111127,2674764,14
833,106077,2656876,14
834,108921,2657176,14
835,115901,2663484,14
836,107948,2663348,14
837,102216,2658288,14
838,126126,2664916,14
839,121687,2660452,14
840,103490,2670140,14
841,106306,2656380,14
842,112525,2662516,14
843,108099,2661868,14
844,98942,2663040,14
845,105241,2662308,14
846,111617,2660424,14
847,110609,2662996,14
848,122014,2662604,14
849,116895,2663592,14
850,122383,2718804,14
851,100639,2664640,14
852,114960,2797712,14
853,106387,2662352,14
854,107963,2662668,14
855,111484,2662280,14
856,118790,2661708,14
857,104967,2663196,14
858,102184,2662508,14
859,110730,2661864,14
860,114516,2662912,14
861,107554,2660332,14
862,94222,2662240,14
863,107281,2662676,14
864,104738,2664600,14
865,105548,2660120,14
866,122022,2681072,14
867,115138,2644944,14
868,107151,2660964,14
869,122743,2662444,14
870,95094,2662608,14
871,97617,2679048,14
872,118169,2646392,14
873,108016,2664116,14
874,123289,2661692,14
875,100151,2664320,14
876,110176,2660356,14
877,137903,2665816,14
878,92867,2657760,14
879,113284,2664120,14
880,108490,2667680,14
881,110647,2657292,14
882,103487,2660020,14
883,108742,2664440,14
884,102412,2660400,14
885,103485,2664060,14
886,100111,2661932,14
887,117376,2663096,14
888,106471,2661272,14
889,101258,2663404,14
890,102169,2660628,14
891,105357,2671112,14
892,107978,2654008,14
893,113790,2662196,14
894,113473,2664248,14
895,107857,2664644,14
896,100466,2660712,14
897,106749,2663116,14
898,119645,2664040,14
899,104495,2660892,14
900,110583,2662304,14
901,116167,2661908,14
902,105605,2664308,14
903,113651,2662032,14
904,105859,2663068,14
905,117532,2661668,14
906,109186,2663244,14
907,107947,2661476,14
908,110969,2662456,14
909,120619,2661172,14
910,101227,2663380,14
911,114260,2663020,14
912,116466,2660860,14
913,106881,2662572,14
914,114566,2662904,14
915,108213,2662020,14
916,106756,2661692,14
917,109913,2662512,14
918,109199,2664168,14
919,108330,2662520,14
920,125040,2660764,14
921,111726,2663964,14
922,125484,2662276,14
923,124155,2665364,14
924,102278,2659456,14
925,115550,2660664,14
926,112693,2664260,14
927,98823,2662020,14
928,93220,2666956,13
929,98899,2656732,14
930,118567,2663040,14
931,118961,2661804,14
932,121884,2663692,14
933,112236,2663628,14
934,111728,2659300,14
935,116457,2664600,14
936,98167,2662144,14
937,115839,2600640,14
938,99155,2664776,14
939,107115,2661604,14
940,113756,2661396,14
941,116870,2662332,14
942,98097,2662748,14
943,109551,2661976,14
944,103059,2661064,14
945,108348,2666288,14
946,107139,2658260,14
947,109519,2664172,14
948,114810,2662452,14
949,105018,2674740,14
950,109065,2650268,14
951,103571,2661080,14
952,107502,2661480,14
953,105160,2664576,14
954,92342,2662088,14
955,110826,2662580,14
956,106098,2662308,14
957,99448,2662468,14
958,106360,2662232,14
959,112444,2661216,14
960,107235,2663404,14
961,113149,2683840,14
962,111734,2662412,14
963,118510,2671724,14
964,105978,2653356,14
965,109349,2660184,14
966,112752,2662708,14
967,108595,2662016,14
968,115103,2662816,14
969,100450,2667652,14
970,92149,2658744,14
971,116013,2660424,14
972,102762,2664332,14
973,92524,2661108,14
974,103540,2664108,14
975,95463,2661980,14
976,108988,2662312,14
977,113693,2662568,14
978,117927,2660464,14
979,103997,2664396,14
980,120339,2662672,14
981,115086,2662308,14
982,110277,2661848,14
983,112808,2662636,14
984,107935,2662652,14
985,113528,2662376,14
986,135881,2661900,13
987,100083,2662852,14
988,109097,2662176,14
989,104793,2662228,14
990,109949,2665960,14
991,104741,2659188,14
992,119754,2663000,14
993,104258,2661884,14
994,118319,2660368,14
995,101716,2664372,14
996,112881,2662620,14
997,112950,2661932,14
998,114350,2671340,14
999,99769,2653772,14
1000,120449,2663728,14
1001,99325,2661008,14
1002,104552,2662404,14
1003,99627,2659452,14
1004,98123,2664908,14
1005,103244,2662676,14
1006,112212,2659880,14
1007,106177,2664544,14
1008,111484,2662236,14
1009,110611,2660556,14
1010,109080,2662888,14
1011,101822,2666636,14
1012,113282,2668932,14
1013,105278,2653504,14
1014,99295,2668332,14
1015,119659,2656712,14
1016,105234,2660144,14
1017,117869,2673308,14
1018,128612,2653416,14
1019,109904,2662712,14
1020,102194,2662252,14
1021,112249,2661052,14
1022,104651,2663640,14
1023,109366,2662112,14
1024,99211,2662828,14
1025,113443,2660976,14
1026,91540,2662708,14
1027,104872,2663488,14
1028,103428,2661012,14
1029,110145,2662076,14
1030,108300,2664324,14
1031,108213,2662632,14
1032,105946,2675588,14
1033,110152,2647024,14
1034,132381,2664100,14
1035,102415,2660720,14
1036,98424,2664260,14
1037,119448,2661864,14
1038,105222,2661556,14
1039,111788,2661668,14
1040,99252,2662232,14
1041,96960,2662588,14
1042,123256,2662388,14
1043,97203,2664084,14
1044,108514,2661448,14
1045,101096,2664656,14
1046,118694,2659012,14
1047,105441,2664472,14
1048,97341,2662756,14
1049,114346,2662200,14
1050,106768,2662644,14
1051,121381,2660316,14
1052,120187,2683336,14
1053,114203,2641820,14
1054,114436,2664052,14
1055,109388,2661976,14
1056,141288,2662836,14
1057,120105,2662476,14
1058,110146,2661480,14
1059,105345,2661688,14
1060,111131,2663480,14
1061,115224,2660180,14
1062,107439,2664392,14
1063,113933,2676396,14
1064,125685,2646280,14
1065,111559,2663420,14
1066,107525,2663944,14
1067,116457,2662316,14
1068,97489,2662584,14
1069,114597,2663312,14
1070,117882,2659932,14
1071,101921,2664176,14
1072,134507,2662524,14
1073,99917,2667920,14
1074,100606,2654480,14
1075,104180,2663068,14
1076,103082,2662236,14
1077,124975,2664108,14
1078,102353,2663120,14
1079,121495,2671224,14
1080,100555,2652628,14
1081,97713,2662240,14
1082,124053,2660660,14
1083,101358,2682616,14
1084,112614,2644724,14
1085,93102,2659852,14
1086,111511,2662404,14
1087,98747,2678696,14
1088,123084,2665296,14
1089,108553,2643312,14
1090,112349,2666072,14
1091,119103,2780728,12
1092,87778,2662512,14
1093,106814,2662188,14
1094,100732,2662948,14
1095,106912,2663104,14
1096,117942,2798352,15
1097,117503,2615332,13
1098,103918,2668556,14
1099,125669,2720824,15
1100,113154,2662468,14
1101,108300,2662592,14
1102,122792,2662724,14
1103,110833,2664188,14
1104,110926,2660860,14
1105,106009,2663472,14
1106,127371,2660876,14
1107,107374,2664112,14
1108,104371,2662444,14
1109,108076,2662188,14
1110,106615,2660628,14
1111,110164,2662360,14
1112,102190,2664120,14
1113,104459,2664284,14
1114,122543,2660924,14
1115,118262,2662180,14
1116,109716,2662504,14
1117,116059,2662480,14
1118,97439,2662108,14
1119,99745,2662412,14
1120,116107,2661128,14
1121,112052,2663996,14
1122,121950,2662176,14
1123,102208,2660656,14
1124,122802,2663264,14
1125,109384,2661668,14
1126,95771,2664076,14
1127,101212,2660408,14
1128,101925,2663120,14
1129,119521,2662324,14
1130,121970,2664720,14
1131,100973,2661712,14
1132,109466,2661040,14
1133,117301,2662084,14
1134,113337,2663672,14
1135,103129,2660632,14
1136,103176,2663304,14
1137,97727,2663060,14
1138,122831,2661748,14
1139,107936,2663396,13
1140,105182,2662192,14
1141,107148,2660848,14
1142,116026,2675640,14
1143,100664,2650920,14
1144,110178,2669836,14
1145,108710,2762164,14
1146,112863,2726712,14
1147,121545,2663752,14
1148,114332,2620892,14
1149,103851,2656868,14
1150,103835,2668476,14
1151,97537,2660184,14
1152,107779,2658792,14
1153,105692,2661764,14
1154,99683,2663720,14
1155,101418,2661540,14
1156,105975,2662460,14
1157,128357,2663576,14
1158,114814,2660712,14
1159,112259,2664076,14
1160,100525,2661644,14
1161,113816,2662480,14
1162,103394,2662952,14
1163,112188,2682300,14
1164,122219,2648700,14
1165,98665,2676536,14
1166,110380,2641260,14
1167,107072,2663784,14
1168,111518,2661128,14
1169,110298,2661516,14
1170,105617,2662904,14
1171,108400,2662024,14
1172,100618,2662500,14
1173,110591,2662296,14
1174,125597,2662412,14
1175,104335,2662888,14
1176,118838,2668544,14
1177,111809,2673160,14
1178,112254,2646044,14
1179,110587,2663488,14
1180,109889,2666788,14
1181,113063,2657672,14
1182,121275,2660728,14
1183,114095,2662900,14
1184,131875,2661620,14
1185,110632,2664392,14
1186,106583,2662108,14
1187,97947,2663092,14
1188,103693,2660156,14
1189,110072,2667892,14
1190,99824,2658844,14
1191,110614,2660540,14
1192,110190,2662392,14
1193,107643,2664624,14
1194,122372,2660780,14
1195,117552,2661784,14
1196,105600,2664524,14
1197,99546,2660388,13
1198,110959,2662780,14
1199,104549,2814848,15
1200,117206,2679896,14
1201,107378,2646800,14
1202,110173,2672608,14
1203,102953,2649688,14
1204,127598,2917736,16
1205,118371,2661860,14
1206,122311,2662868,14
1207,110748,2664480,14
1208,107958,2661872,14
1209,108549,2660424,14
1210,114266,2676804,14
1211,118350,2648352,14
1212,100040,2661916,13
1213,113878,2664008,15
1214,104434,2663052,14
1215,90351,2663236,14
1216,108960,2661264,14
1217,101454,2677656,14
1218,103178,2651488,14
1219,112499,2656296,14
1220,107033,2666592,14
1221,113115,2658220,14
1222,98166,2662164,14
1223,112612,2665428,14
1224,104071,2659620,14
1225,111075,2664144,14
1226,108918,2661360,14
1227,102492,2662836,13
1228,139953,2666704,15
1229,114882,2657384,14
1230,105516,2663700,14
1231,94508,2661936,14
1232,123627,2662844,14
1233,108612,2661508,14
1234,101987,2664504,14
1235,104695,2704988,14
1236,98256,2662796,14
1237,104518,2662252,14
1238,95695,2662288,14
1239,107300,2663416,14
1240,124331,2673844,14
1241,118254,2662200,14
1242,101055,2662932,14
1243,113507,2660712,14
1244,107048,2661280,14
1245,118392,2668168,14
