,rx_bytes_sum,num_interruptions,duration
0,492,2,0.007264590780893373
1,2660,13,0.009505680519200178
2,1120,6,0.0003032883804442691
3,1960,13,7.197588688823686e-05
4,568424,141,0.009709735072322439
5,754896,140,0.00991321307352175
6,789479,150,0.0099748848189258
7,764462,146,0.009722792318204247
8,747244,150,0.009754756467157403
9,726384,154,0.00984226339388393
10,764466,154,0.009872609611244693
11,793497,154,0.009941610324693215
12,810268,154,0.009945733084735547
13,818964,154,0.0099803137863151
14,799739,154,0.009979542751566466
15,841136,154,0.009980698614034006
16,847722,154,0.00999823241318359
17,812913,154,0.00999777034405874
18,791728,154,0.009997756550950535
19,815953,154,0.009997822757869916
20,879563,153,0.009918557902951002
21,788486,153,0.009971059300365275
22,843981,153,0.009958635847805465
23,802487,154,0.009950757224399042
24,812574,153,0.009947244119739351
25,816161,153,0.009918766178884889
26,811008,154,0.009978574475370509
27,822751,154,0.009932807563037091
28,800002,154,0.009957510330175976
29,834593,154,0.0099226785940271
30,795284,154,0.009921224110766935
31,829323,154,0.009893017204488692
32,792917,154,0.009891767548885362
33,874368,154,0.009902309621486076
34,802976,154,0.009898330309769072
35,838815,154,0.009911648935051356
36,847796,153,0.009912214452487743
37,818950,153,0.009969235851460638
38,839238,153,0.009934374460129125
39,827981,154,0.009996959998951723
40,850117,153,0.009933099976931026
41,829182,153,0.00996258550433983
42,805039,152,0.0099974372404956
43,848820,153,0.0099742710256107
44,826400,153,0.00986549236741116
45,837617,154,0.009976450336707013
46,794344,154,0.009980842062359331
47,854051,154,0.00999899103413484
48,808009,154,0.009997926206181451
49,871052,153,0.009990339307013554
50,776850,150,0.009978321371834955
51,854538,150,0.009866309609072279
52,819782,154,0.009851835121322455
53,814747,154,0.009766657850571672
54,787576,154,0.009812611659521261
55,853058,154,0.00981602821242352
56,814110,154,0.009877266164574539
57,853702,153,0.00990774893370653
58,813971,153,0.009982320683558856
59,790500,153,0.009969674472301543
60,836732,152,0.009991353790121997
61,844257,153,0.009962700676793336
62,800115,153,0.009994939998255173
63,796692,152,0.009825074422439456
64,852031,154,0.009882904787208548
65,820004,154,0.009865468229471803
66,780654,154,0.00985712822659594
67,789576,154,0.00988925927215837
68,836075,154,0.009913056521743627
69,787128,154,0.009956164122815215
70,804304,153,0.009967519988799996
71,841898,153,0.009951977914475142
72,816957,153,0.009983933097907965
73,850367,152,0.009986411029796907
74,819174,153,0.009948060671745059
75,814854,151,0.00997591999169655
76,844528,149,0.00991983652408156
77,800526,149,0.009979106889347203
78,830164,148,0.009978447578775028
79,791830,153,0.00999487517064661
80,787522,153,0.009990424134629012
81,811140,152,0.009760073020714835
82,817718,154,0.00997705033691391
83,919427,154,0.009912250314569075
84,820765,153,0.00984519167075575
85,816383,154,0.00985465650160569
86,809309,153,0.009801879931682736
87,792869,153,0.00982023855870295
88,834851,154,0.009859696503343621
89,830110,153,0.009790149582810201
90,829625,154,0.009929568251575259
91,826409,154,0.009928936527219491
92,828881,154,0.009991257928019975
93,892011,152,0.009959029641044705
94,778917,152,0.009967273781818546
95,833645,151,0.009998544827084423
96,785161,152,0.009977188957651364
97,830580,152,0.009885992374480129
98,826302,153,0.009953377225302491
99,823502,153,0.009837922702731967
100,809498,154,0.00992560411227728
101,828171,153,0.009921957214468004
102,827154,146,0.009920437213943867
103,837338,154,0.009863888228926976
104,792649,154,0.009951138603840897
105,802117,154,0.009946698602309862
106,808398,151,0.009859125468663955
107,835622,144,0.0098599378827372
108,820652,149,0.009860008227589045
109,817151,152,0.00986097098654172
110,813028,153,0.009945586188133168
111,833767,151,0.0099439696358516
112,793298,153,0.009989886893064445
113,853151,152,0.009990495169136266
114,830643,153,0.009859692365411161
115,806287,154,0.009996537929840666
116,807176,153,0.009839739255082502
117,829794,154,0.009839817875799267
118,837156,154,0.009839906151691776
119,849681,154,0.009840129600044689
120,847124,154,0.009893918584109856
121,829574,154,0.009820246834567874
122,821319,154,0.00973253025259664
123,864768,154,0.009720715076108647
124,815927,154,0.009703715070246576
125,815824,154,0.009767975782060614
126,822622,154,0.009717745419912214
127,807124,154,0.009726801285103892
128,829590,153,0.009748101292448722
129,844645,154,0.009873074438991186
130,841678,154,0.009850427534630184
131,804786,153,0.009807423381870132
132,840477,154,0.009862625469870852
133,801566,154,0.009931625493663963
134,792419,154,0.009943239980427579
135,793886,154,0.00991275445267395
136,842835,154,0.009909700658517468
137,828257,154,0.009848255120087973
138,834576,154,0.00991778962682401
139,835805,153,0.009966793781653029
140,847900,154,0.009907228243871809
141,820181,151,0.009878938578944337
142,860944,154,0.009926769629920562
143,784862,153,0.00991565445367395
144,813280,154,0.009916159281434234
145,803591,153,0.009984757925778595
146,801808,154,0.009987193099032104
147,845412,154,0.009963768953023778
148,858525,153,0.009955709639899876
149,837467,152,0.009893243411463245
150,814140,153,0.009931415148763844
151,835106,153,0.009988271030438286
152,820697,153,0.009980220682834719
153,841002,150,0.009795257860433745
154,818341,154,0.009885795822688215
155,800307,154,0.009934113080728649
156,852727,152,0.009785957857226848
157,839135,154,0.009815849591672273
158,837651,154,0.009874755129225907
159,855616,154,0.009936522047076568
160,810890,152,0.009967970333782874
161,788949,152,0.009980202062138642
162,804222,153,0.009994743446463257
163,821037,153,0.009924428249802844
164,814515,154,0.009936753771294405
165,799527,154,0.009873817197868
166,858610,154,0.009894047549671568
167,846966,153,0.009873266163195228
168,819133,154,0.009968402747725086
169,837248,154,0.009877612371590473
170,851975,154,0.009908862037538633
171,796463,154,0.009927507561209505
172,886969,154,0.009972558611227107
173,838766,154,0.009973951715155764
174,806400,153,0.009864130297975966
175,808376,153,0.009938851013396902
176,828773,154,0.009948113775211646
177,790807,154,0.009947647568154333
178,815637,154,0.009949810327520802
179,805100,154,0.009918064109677278
180,831923,153,0.009953355156329365
181,849979,153,0.009985834477873958
182,849605,151,0.009954021363455643
183,849774,154,0.009987676547474672
184,836871,154,0.009979013096211412
185,828990,154,0.009977886199271103
186,850187,154,0.009977807578554338
187,798362,153,0.009871337197012827
188,812068,154,0.009989668272299404
189,817889,154,0.009980185510408796
190,855224,154,0.009978826889250652
191,856084,153,0.009990653100225207
192,804107,153,0.009928359285641133
193,809158,153,0.009930418596696067
194,815215,154,0.0099844682705063
195,849594,154,0.009984887580995718
196,799883,153,0.009933291701135069
197,794220,150,0.00996048688292651
198,819534,153,0.00993714066797954
199,810690,152,0.009891159962468952
200,825053,154,0.009993781377165991
201,807042,153,0.009979864130987632
202,851523,154,0.00998840551324328
203,817521,154,0.009972396542205704
204,800555,152,0.00994693446446016
205,822001,154,0.009946500671207129
206,789167,153,0.00990439376013578
207,783021,152,0.009934213080763131
208,806747,153,0.009938306185622822
209,854584,154,0.009984887580995718
210,837262,154,0.00998675378853579
211,802127,152,0.009986831029941735
212,799677,152,0.00996698412654625
213,773492,153,0.009951000672758852
214,857050,154,0.009985987581375028
215,804342,152,0.009985820684765754
216,776017,151,0.009986595857446847
217,819277,151,0.009838430289113893
218,843497,154,0.009939377220474903
219,853290,154,0.00993109721761973
220,806239,154,0.009956671019541731
221,809325,154,0.009966659988503445
222,821907,153,0.009966392402204276
223,821100,150,0.009895785481305338
224,809609,154,0.009895373067370023
225,826642,154,0.009990991031376217
226,839257,154,0.009990821376145303
227,774205,152,0.009848790982341718
228,820340,153,0.009938512392590481
229,835662,154,0.009958050330362183
230,794465,153,0.009945584119166937
231,817309,154,0.009945473774301302
232,810116,154,0.009971115162453505
233,863835,154,0.00993366204609036
234,874106,154,0.009928812389245652
235,785125,154,0.009952319983558616
236,812555,154,0.009939677220578352
237,837309,154,0.009995197239723187
238,824631,154,0.009995001377586682
239,809474,151,0.009982874476853268
240,829150,153,0.009877899957896537
241,853344,154,0.009912324107697969
242,848280,154,0.009912499280172165
243,817569,154,0.009927904802725793
244,814398,153,0.00999158206606278
245,780138,152,0.00988232961459642
246,864443,153,0.009909048244499395
247,816043,154,0.00990857238226634
248,831758,154,0.00990879169268679
249,815896,153,0.009941556531571218
250,843573,152,0.009940485496719137
251,837107,154,0.009999304827346492
252,828267,154,0.009980232406976692
253,809555,152,0.0099060744503705
254,809160,154,0.009970233782839235
255,858929,154,0.009971014472763612
256,816607,154,0.009924335146322464
257,781281,151,0.00987732961287228
258,851245,154,0.009875391681169545
259,790141,154,0.009870197196619723
260,850062,154,0.009819753041294153
261,813052,154,0.009991080686579548
262,796206,151,0.009937455150846604
263,790825,150,0.009834764770608542
264,806068,154,0.00992880825131319
265,886531,153,0.009924359284261821
266,813730,153,0.009964684815408556
267,822727,153,0.009901857897192378
268,839816,148,0.009743376463233264
269,823369,153,0.009744350256672502
270,855342,154,0.009947060671400231
271,828683,154,0.00994345515291557
272,842068,154,0.009895549619155041
273,810840,154,0.009934472391197376
274,796786,154,0.009942835842357186
275,807924,154,0.009956933778253027
276,810107,154,0.009957077226578353
277,893215,154,0.009992121376593579
278,805796,153,0.009834965460332917
279,797574,153,0.009877446854292019
280,807407,154,0.009923262042504153
281,870147,152,0.009977803440621876
282,830139,151,0.009947186188684893
283,825832,143,0.00995539101910035
284,813366,150,0.009998544827084423
285,842126,154,0.009972118611075383
286,829807,153,0.009955745501981207
287,828039,154,0.009984119994524136
288,843406,154,0.00998528827078906
289,825370,153,0.009905808243382153
290,854463,153,0.009890757203709381
291,845757,154,0.009897263412849452
292,823741,154,0.009897518585351235
293,805685,152,0.009885124098318654
294,849766,152,0.00976097095205895
295,841384,152,0.009760804055449674
296,807465,151,0.00976082198649034
297,809483,147,0.009900107551761225
298,849854,153,0.009976671026438285
299,821681,143,0.00976570474679474
300,825186,149,0.00997909654451605
301,798553,152,0.009806903381690822
302,842668,153,0.009802784759580952
303,819364,154,0.009799206827312699
304,830647,154,0.009804188897996172
305,822390,154,0.009807516485350512
306,830857,154,0.009892106859347194
307,812952,154,0.009953754466811885
308,831097,154,0.009989597237792152
309,852918,153,0.009900232379390476
310,820583,154,0.009974401370483232
311,780461,153,0.009910513072590714
312,845898,154,0.00999761724055767
313,844308,153,0.009885522719145765
314,854142,154,0.009904877208578348
315,851544,154,0.009954110329003561
316,796072,154,0.009942321359421158
317,797847,154,0.009940928255492502
318,824712,154,0.0099456220502145
319,840156,154,0.009945496532929839
320,801382,154,0.009930470320851835
