,rx_bytes_sum,num_interruptions,duration
0,426,1,0
1,214,1,0
2,1392,11,0.003218364558056744
3,1540,9,0.0015869984782753374
4,1002237,143,0.009274005956553779
5,1345662,154,0.009371805300622517
6,1347319,153,0.009370905989967582
7,1372701,152,0.009378913578935716
8,1390949,154,0.009378941165152126
9,1505666,154,0.009401326690112653
10,1408066,154,0.009430327389768066
11,1497591,154,0.009429566010195177
12,1557879,154,0.009429746699912655
13,1504716,154,0.009911208934899633
14,1458553,154,0.009910275141474186
15,1503094,154,0.009910177210405935
16,1510752,154,0.009910288934582392
17,1486239,154,0.009910793762342676
18,1475435,154,0.009932911701004035
19,1500887,154,0.009932863425125319
20,1524509,154,0.009940313082866581
21,1517690,154,0.009986684822994767
22,1506870,153,0.00985136132805563
23,1579820,154,0.009947283430097735
24,1495594,154,0.009945124808663728
25,1575737,154,0.009948955154812122
26,1540906,154,0.009940119289696308
27,1546223,154,0.009894291687686789
28,1473033,154,0.009834522011904143
29,1578429,154,0.009835010287934582
30,1541068,154,0.009835288908720314
31,1560624,154,0.00983546132257287
32,1535117,154,0.009879599268827335
33,1505715,154,0.009873475128784528
34,1551059,154,0.009878042026911045
35,1491806,154,0.009873017197592137
36,1493365,154,0.009912062728297493
37,1490284,153,0.009912927556181917
38,1506984,153,0.0099118406592554
39,1494166,154,0.009978507578795717
40,1496642,154,0.009918049626913665
41,1530780,154,0.009926162733159563
42,1515923,154,0.009934477218785247
43,1493984,153,0.009930288251823535
44,1523847,154,0.009936638598840896
45,1530294,154,0.009934831701666104
46,1514115,154,0.009931479976372405
47,1535155,154,0.00993136825219595
48,1493228,153,0.009931416528074664
49,1544547,154,0.009931244114222108
50,1509972,154,0.009936871702369553
51,1495556,153,0.009974073094507964
52,1495042,154,0.009987746892326515
53,1485340,154,0.009983501373621164
54,1551602,154,0.009918180661441607
55,1496704,154,0.009918135144184532
56,1530821,154,0.009917953075156232
57,1534307,154,0.009917994454480846
58,1553252,154,0.009918035833805459
59,1564961,154,0.009956807571312955
60,1500229,154,0.009957560675020922
61,1530473,154,0.009958126192457308
62,1464444,153,0.009940058600020207
63,1517979,153,0.009999773793025446
64,1538053,152,0.00987766547505706
65,1576458,154,0.009903385483926028
66,1468663,154,0.009922926869974784
67,1491921,154,0.00995386205305588
68,1510496,154,0.009985219994903446
69,1474673,154,0.009991191031445183
70,1506871,154,0.009997054481742925
71,1515448,153,0.009997139999013792
72,1513466,153,0.009976755854053743
73,1470219,153,0.009973097232102494
74,1483971,153,0.009993733790942686
75,1467611,152,0.0099850820638214
76,1467148,152,0.009859329606665381
77,1469603,154,0.0099260910089969
78,1526307,154,0.009923830318562178
79,1545969,152,0.009892717204385244
80,1495371,154,0.009891776514405695
81,1492120,153,0.009885344788049926
82,1483531,154,0.00989176272129749
83,1526535,154,0.009886554443639462
84,1516954,153,0.009892497893964791
85,1517735,153,0.00982709994037929
86,1535251,154,0.009925647560568124
87,1462053,154,0.009878008923451352
88,1537341,154,0.00987744892325825
89,1448703,154,0.009911250314224246
90,1474895,154,0.009910505486381203
91,1511108,154,0.00991077307268037
92,1503033,154,0.009911044796911999
93,1476828,154,0.009959104123829008
94,1507344,152,0.009918779971993094
95,1539905,153,0.009957093088652788
96,1481579,153,0.009952594466411885
97,1488000,154,0.009997533792253032
98,1529358,154,0.009997608275037336
99,1502612,153,0.00991205445243257
100,1460559,154,0.009910945486532926
