,rx_bytes_sum,duration,num_interruptions
283,31767,2661304,14
284,39072,2663448,13
285,44331,2660696,14
286,49692,2664024,14
287,35369,2662472,14
288,37770,2662276,13
289,45616,2662480,14
290,34443,2661072,14
291,37994,2663820,13
292,46519,2831744,15
293,37533,2663436,14
294,35587,2702512,14
295,37467,2662372,14
296,36370,2662684,13
297,41085,2661800,14
298,35575,2660752,14
299,38965,2663672,14
300,42396,2662144,14
301,36452,2621020,14
302,37765,2659152,14
303,42053,2662828,14
304,38407,2660312,14
305,41582,2662292,14
306,34680,2664408,13
307,33557,2661220,14
308,34045,2663392,14
309,31405,2661576,14
310,50210,2662864,14
311,33400,2662896,14
312,30061,2662272,14
313,37014,2706736,14
314,35254,2675760,13
315,33036,2606864,11
316,29208,2661464,14
317,34700,2663008,14
318,35994,2700476,14
319,38132,2697352,14
320,35426,2747604,14
321,48109,2796432,16
322,41329,2658176,14
323,33261,2660960,12
324,38824,2754552,15
325,35356,2662504,13
326,40105,2828608,16
327,33628,2665896,14
328,48286,2660308,13
329,38082,2661680,14
330,33279,2661792,14
331,32458,2663904,13
332,35289,2662212,14
333,37616,2662468,14
334,36782,2662252,14
335,34383,2662812,14
336,34670,2662228,14
337,42361,2662168,14
338,33538,2662444,14
339,38183,2662532,14
340,32763,2662012,14
341,33451,2703032,14
342,33759,2662092,13
343,39679,2662300,14
344,37507,2662512,14
345,35547,2804084,15
346,30165,2664520,12
347,33153,2662648,14
348,35161,2662700,14
349,37400,2661228,14
350,34651,2661220,14
351,48616,2662932,14
352,42797,2700320,15
353,45971,2737604,14
354,38659,2734224,13
355,37788,2806180,15
356,32940,2661088,13
357,42916,2662688,14
358,46973,2663208,14
359,38635,2662552,14
360,42971,2663140,14
361,40685,2661432,14
362,32875,2662576,13
363,34506,2840720,14
364,36890,2748480,14
365,44512,2664792,14
366,40361,2754600,15
367,36408,2660540,13
368,44290,2834572,15
369,35562,2661412,14
370,39509,2663332,12
371,42415,2660404,14
372,41108,2664764,14
373,38954,2751676,15
374,28499,2662504,13
375,42498,2663444,14
376,38324,2662320,14
377,42492,2661328,14
378,41750,2663712,14
379,40635,2661320,14
380,40493,2767408,14
381,33583,2661600,14
382,37912,2663080,14
383,40818,2662208,13
384,40938,2661204,14
385,42924,2662028,15
386,41819,2666908,14
387,36335,2669544,13
388,35207,2909780,15
389,35257,2823796,15
390,28425,2673452,13
391,33561,2660044,14
392,38003,2664148,14
393,38474,2660140,14
394,33797,2662684,14
395,39306,2664220,14
396,35280,2663532,14
397,36759,2660408,13
398,48908,2664428,14
399,33667,2661600,13
400,39654,2662152,13
401,39394,2662100,13
402,43269,2661540,14
403,42687,2712852,15
404,33034,2663776,14
405,41032,2815912,14
406,45401,2661148,14
407,32304,2662328,14
408,42948,2662604,14
409,32179,2664208,14
410,36951,2662632,14
411,42367,2661996,14
412,35504,2650996,14
413,30476,2663492,14
414,39108,2661988,13
415,38133,2696832,14
416,36252,2662252,14
417,33271,2675960,14
418,37257,2662552,13
419,39107,2662452,14
420,43379,2664896,14
421,40954,2729276,14
422,46566,2661576,14
423,30989,2662968,12
424,44294,2660560,14
425,43641,2664392,14
426,43779,2799824,15
427,41785,2662636,14
428,35206,2662072,14
429,34197,2736512,14
430,35696,2663988,14
431,38321,2664884,14
432,42745,2659736,14
433,35822,2662388,14
434,34706,2662732,13
435,30987,2660308,13
436,39529,2673124,14
437,40606,2664028,14
438,36178,2661000,14
439,37697,2662136,13
440,47729,2932800,16
441,64614,2660796,13
442,29591,2664268,13
443,41997,2624060,13
444,34812,2662224,14
445,38656,2663748,14
446,36860,2661864,14
447,39592,2662712,14
448,38171,2661408,14
449,38152,2667604,14
450,42323,2657048,14
451,43652,2725692,14
452,34488,2664024,14
453,43214,2754208,15
454,49171,2750676,14
455,32097,2799684,14
456,35658,2753968,14
457,46130,2868264,17
458,47649,2865752,15
459,35560,2673168,14
460,31354,2664428,14
461,44068,2850032,16
462,36576,2681004,14
463,34701,2738256,13
464,41262,2642928,13
465,37023,2661452,13
466,38697,2664332,14
467,44757,2702500,15
468,43244,2661928,14
469,35745,2663008,14
470,36879,2661348,13
471,48673,2853076,16
472,31093,2661348,13
473,42078,2664364,14
474,39955,2661400,14
475,43626,2686376,14
476,30435,2663540,14
477,39141,2675896,14
478,38189,2662100,13
479,31693,2662160,13
480,31405,2662352,13
481,38405,2664448,14
482,34454,2663152,14
483,36051,2692084,14
484,47097,2666588,14
485,38045,2676408,14
486,39749,2693604,13
487,50499,2769688,16
488,37220,2662624,14
489,35439,2662328,14
490,40819,2665832,14
491,39761,2658824,13
492,37254,2662428,13
493,30481,2662232,13
494,39581,2662572,14
495,40267,2662264,13
496,38885,2662300,14
497,32209,2662540,14
498,32936,2662608,14
499,40609,2719516,16
500,38017,2675516,12
501,34574,2746248,15
502,33849,2662764,14
503,39961,2833508,15
504,37016,2659168,13
505,40722,2688460,14
506,39402,2662632,14
507,36868,2664752,14
508,35368,2825560,15
509,37985,2664768,13
510,44715,2661404,14
511,44214,2663324,14
512,42102,2661876,14
513,42742,2770780,14
514,33600,2646284,14
515,37265,2661868,14
516,36064,2664496,14
517,39806,2661256,14
518,33257,2663472,14
519,47430,2663268,14
520,42331,2757252,14
521,36335,2696896,14
522,40958,2662372,14
523,36778,2664716,14
524,35934,2665416,14
525,37103,2668820,14
526,36006,2656396,14
527,37602,2661460,14
528,28504,2823388,14
529,38636,2662712,14
530,39515,2661128,14
531,38471,2663292,14
532,28151,2662404,13
533,33450,2662288,14
534,35411,2637704,14
535,34742,2662288,13
536,36646,2663044,14
537,44354,2842708,16
538,36566,3325736,14
539,36594,2700412,14
540,40283,2683380,14
541,37969,2778548,14
542,44885,2698384,14
543,34395,2662444,14
544,44589,2760912,14
545,49550,2842192,16
546,39557,2806708,15
547,41322,2838516,16
548,31918,2662708,14
549,35354,2662180,14
550,44205,2662152,14
551,38396,2795544,14
552,38497,2767656,14
553,37638,2723244,12
554,32619,2779472,16
555,32439,2663924,12
556,52692,2726092,16
557,30935,2665212,13
558,34355,2658880,13
559,33866,2694852,14
560,39675,2788404,15
561,52381,2662440,14
562,38262,2660384,14
563,38523,2664416,14
564,45450,2661828,14
565,40399,2888448,15
566,35886,2825640,14
567,49920,2868856,16
568,36600,2676496,14
569,35902,2693548,14
570,33458,2663160,14
571,44937,2716280,14
572,30392,2736652,14
573,46628,2837092,14
574,40201,2832632,15
575,38910,2663516,14
576,36171,2662412,14
577,38989,2662388,14
578,44337,2662300,14
579,40442,2662668,14
580,41897,2661440,14
581,40390,2700520,14
582,30745,2686040,13
583,36169,2661440,14
584,36392,2664028,13
585,43289,2660624,13
586,41472,2664492,14
587,31430,2661592,13
588,32702,2661204,14
589,37360,2664204,14
590,45852,2662284,14
591,39063,2677832,14
592,34614,2662480,14
593,37260,2664680,14
594,39383,2662900,14
595,40050,2697000,13
596,26955,2662816,14
597,38490,2660032,13
598,37125,2669500,14
599,37060,2659596,13
600,46284,2684708,15
601,36243,2658828,13
602,40247,2662252,13
603,32547,2662672,13
604,35971,2807716,16
605,34248,2663780,14
606,37818,2661128,14
607,37094,2663324,13
608,39496,2662288,13
609,41408,2732252,14
610,47650,2843164,15
611,40415,2662136,13
612,30169,2654116,13
613,36529,2661168,14
614,40050,2663112,14
615,40303,2662108,14
616,33894,2700828,14
617,31556,2733876,14
618,35359,2662876,14
619,34909,2661412,14
620,33292,2662104,13
621,40638,2813628,15
622,54790,3149328,19
623,40584,2750808,15
624,35631,2683948,14
625,31437,2662708,12
626,36532,2663720,14
627,37832,2860000,15
628,35987,2741656,14
629,22046,2654516,13
630,31797,2660684,14
631,37838,2664020,14
632,34810,2664856,13
633,30667,2661492,14
634,34400,2682092,14
635,36259,2662220,14
636,37712,2661496,14
637,33850,2617952,13
638,39143,2662348,14
639,42453,2729116,15
640,36814,2704628,14
641,33851,2661492,14
642,34593,2672780,12
643,42393,2683660,14
644,34423,2705912,14
645,37609,2774700,15
646,36479,2664680,14
647,44729,2817316,14
648,30906,2760516,14
649,39521,2806440,15
650,39320,2662844,14
651,40540,2662004,14
652,30242,2660588,13
653,40431,2664056,13
654,25748,2662772,14
655,37125,2660352,14
656,35841,2664252,14
657,48857,2662592,13
658,35842,2667392,13
659,44723,2923100,16
660,38480,2667912,14
661,34449,2665368,13
662,41567,2659684,14
663,43093,2762732,16
664,46072,2663128,14
665,39068,2816584,14
666,35296,2662476,12
667,33814,2826668,14
668,36635,2663340,15
669,42979,2643508,12
670,36354,2662596,14
671,41393,2864820,17
672,43287,2662420,14
673,36156,2648264,14
674,40785,2729700,14
675,36540,2662468,13
676,38613,2662244,13
677,38166,2852908,16
678,37136,2663556,14
679,38238,2804308,15
680,38993,2663020,14
681,38151,2666828,13
682,36264,2661872,13
683,39208,2662276,14
684,32002,2662436,13
685,44568,2846128,17
686,51749,2662344,14
687,33816,2661048,12
688,45522,2663552,14
689,38171,2729108,14
690,42633,2662688,14
691,29318,2662060,13
692,37666,2662404,14
693,39287,2717340,14
694,42551,2856260,15
695,35044,2757216,15
696,36788,2863488,15
697,36299,2663856,14
698,34440,2666292,14
699,36744,2712220,14
700,46177,2756644,14
701,35441,2742852,14
702,31980,2661624,14
703,45883,3123628,15
704,32288,2812028,14
705,40015,2681620,15
706,64571,2657612,14
707,41258,2662140,14
708,34872,2664436,13
709,36823,2661928,14
710,36130,2695744,14
711,32635,2663908,14
712,32296,2665716,14
713,43373,2671996,14
714,37491,2662980,13
715,45609,2867136,17
716,61301,2692008,14
717,36654,2662484,14
718,45908,2661908,14
719,37454,2773520,14
720,32508,2675924,14
721,41124,2660552,12
722,32685,2662104,14
723,38292,2662272,14
724,41204,2725340,15
725,29162,2708720,13
726,35165,2683968,14
727,38772,2661244,14
728,36715,2663176,14
729,32606,2663032,13
730,40209,2740880,14
731,35407,2663388,14
732,42012,2661516,14
733,34124,2849868,14
734,44189,2662416,14
735,33785,2662184,14
736,41980,2663056,14
737,40621,2660584,13
738,32375,2604108,14
739,40562,2671164,14
740,35193,2655048,14
741,38050,2760716,14
742,32421,2662016,13
743,35374,2664520,14
744,42027,2663508,14
745,35474,2694900,14
746,39185,2654856,13
747,35196,2958040,15
748,58457,4374832,24
749,45850,3675304,17
750,36126,2661444,14
751,36980,2776136,15
752,36690,2699516,15
753,39736,2728048,14
754,37000,2685836,14
755,27947,2667456,14
756,37005,2681028,14
757,43928,2662724,14
758,33703,2897724,14
759,44649,2663944,14
760,36478,2660856,14
761,34985,2663868,14
762,54570,2660596,14
763,30522,2663356,14
764,35251,2666372,14
765,30045,2659964,13
766,38755,2662016,13
767,37602,2715724,14
768,37837,2688756,14
769,37008,2712300,14
770,26037,2720284,13
771,34459,2663672,14
772,28631,2662256,14
773,39720,2662652,14
774,38806,2662360,14
775,42994,2861164,15
776,32989,2663128,14
777,33115,2784796,15
778,35687,2803612,14
779,40845,2662172,14
780,40531,2661940,14
781,36831,2663040,14
782,40261,2712864,14
783,40539,2806300,14
784,38193,2738008,14
785,33478,2665576,14
786,37634,2663744,14
787,33925,2854220,14
788,39924,2666412,14
789,38013,2657172,14
790,30457,2792812,14
791,39296,2663608,14
792,32760,2768344,14
793,41810,2660884,14
794,41827,2802464,14
795,26681,2808700,14
796,34607,2664432,14
797,36292,2662440,14
798,37164,2663800,14
799,37424,2661732,14
800,38442,2662352,14
801,42083,2711908,14
802,35400,2763844,14
803,37271,2663416,14
804,37091,2662424,14
805,45109,2662312,14
806,39989,2661452,14
807,43094,2663012,14
808,41952,2691060,14
809,32522,2663180,14
810,42701,2667828,14
811,40034,2663608,14
812,37072,2661204,14
813,40838,2662540,14
814,45137,2661456,14
815,36186,2715580,14
816,37108,2854820,14
817,32819,2773432,14
818,34783,2663636,13
819,31281,2701980,14
820,26835,2832932,14
821,37903,2662384,14
822,40634,2701396,14
823,32975,2780240,14
824,37538,2662620,14
825,31831,2659988,14
826,37515,2664776,14
827,45095,2660116,14
828,43153,2664848,13
829,41803,2662128,14
830,35901,2663256,14
831,44703,2725704,14
832,35243,2662120,14
833,37944,2662804,14
834,51948,2662284,14
835,33766,2662428,14
836,39552,2662040,13
837,37035,2662268,14
838,39412,2662944,14
839,44768,2661508,14
840,38673,2686728,14
841,39516,2662560,14
842,37656,2662348,14
843,39944,2662832,14
844,35205,2715396,14
845,36198,2664208,14
846,36283,2931564,15
847,33341,2806516,14
848,32594,2754068,14
849,40794,2662808,14
850,36503,2661948,14
851,35375,2655308,14
852,35463,2662824,14
853,41029,2830316,14
854,51891,2688936,15
855,36655,2772972,13
856,38244,2660648,14
857,39307,2724180,15
858,45113,2654756,14
859,38224,2858888,14
860,33580,2606328,13
861,37537,2691224,15
862,31299,2846716,13
863,35609,2801316,16
864,32833,2801144,14
865,46041,2811016,14
866,39289,2667260,14
867,45674,2861864,15
868,38441,2674416,14
869,32988,2670036,13
870,45934,2654556,14
871,39798,2662284,14
872,43466,2662256,14
873,40295,2662452,14
874,36752,2758776,14
875,34628,2624152,14
876,30059,2660752,14
877,50454,2664016,14
878,36149,2662748,14
879,49630,2723160,14
880,27612,2660808,14
881,34604,2663556,14
882,32600,2661616,14
883,37779,2667280,14
884,42808,2659032,14
885,41437,2662520,14
886,48431,2662248,14
887,50171,2662368,14
888,38826,2662280,14
889,30200,2663020,14
890,36776,2770320,14
891,40649,2857660,14
892,47223,2707672,14
893,38791,2671196,14
894,39046,2664244,14
895,48479,2671188,14
896,46607,2655992,14
897,43877,3241880,15
898,40660,2691576,13
899,36081,2702220,14
900,46325,3291144,17
901,33258,2678972,12
902,40849,2659820,14
903,34133,2662300,14
904,45458,2668740,14
905,27520,2807836,14
906,36500,2846116,16
907,34826,2662312,14
908,36783,2661448,13
909,32196,2673816,14
910,38715,2827328,16
911,31361,2662196,13
912,33046,2662696,14
913,32019,2662848,13
914,40221,2662744,14
915,40238,2685056,15
916,30041,2661664,13
917,44807,2663248,14
918,38125,2665412,14
919,40248,2614056,14
920,44174,2779888,14
921,39121,2663212,14
922,42749,2661340,14
923,34356,3091988,15
924,38847,2796996,14
925,43344,2859096,17
926,38753,2663360,13
927,34775,2811252,15
928,45176,2808524,17
929,34536,2701612,14
930,42181,2664108,14
931,41386,2664108,14
932,48036,2660716,14
933,36960,2661740,13
934,35481,2680764,13
935,33154,2624148,12
936,33725,2664172,14
937,42317,2715760,15
938,34124,2672040,14
939,37141,2777952,14
940,36691,2823568,15
941,44116,2821868,16
942,36911,2666420,13
943,40562,2614308,12
944,35228,2662736,14
945,43661,2667300,13
946,36624,2658176,14
947,46092,2767856,16
948,31077,2662424,12
949,31585,2661260,14
950,36133,2674564,13
951,34253,2662356,13
952,30906,2662452,14
953,33287,2662216,14
954,37464,2662168,13
955,34319,2663024,14
956,36827,2660300,14
957,45388,2664056,14
958,41921,2662272,14
959,35626,2721256,14
960,35971,2662188,14
961,32066,2662460,13
962,41726,2662396,14
963,34894,2661796,14
964,44130,2768528,14
965,40782,2670884,14
966,40891,2806804,14
967,49553,2662420,14
968,39090,2662036,14
969,41492,2713072,15
970,28623,2662612,13
971,33443,2662224,13
972,37898,2726352,15
973,45261,2661512,14
974,28733,2662856,13
975,33980,2662156,14
976,34536,2662356,14
977,38258,2663172,13
978,31550,2720940,15
979,40374,2661204,14
980,38638,3077756,16
981,38648,2721268,14
982,52502,2663516,14
983,34237,2667280,13
984,34509,2662272,14
985,44411,2662604,14
986,38578,2714064,14
987,42960,2644388,14
988,38855,2953400,14
989,43700,2852252,14
990,42929,2661944,14
991,26418,2738352,13
992,34106,2719388,14
993,31675,2676004,14
994,37294,2747696,13
995,41358,2864644,14
996,36644,2708840,14
997,39022,2662388,13
998,37591,2663764,13
999,40683,2645100,13
1000,34345,2676940,13
1001,43630,2854188,14
1002,34000,2675468,12
1003,40903,2662336,13
1004,44364,2662572,13
1005,37093,2661524,13
1006,42743,2849572,14
1007,36099,2807804,13
1008,34700,2662380,13
1009,44228,2662276,13
1010,36146,2834020,14
1011,40191,2662376,13
1012,34408,2662732,13
1013,34419,2660576,13
1014,31291,2605368,13
1015,34441,3084880,13
1016,41201,2652576,13
1017,39923,2662400,13
1018,38053,2845292,14
1019,33792,2809452,14
1020,38839,2618992,13
1021,44639,2742088,13
1022,36532,2835696,13
1023,34012,2663372,13
1024,43763,2694240,14
1025,37145,2710312,13
1026,38616,2768880,13
1027,37396,2731608,13
1028,30350,2704964,13
1029,36793,2755784,13
1030,43066,2680852,13
1031,29700,2797048,13
1032,40534,2615924,14
1033,38447,2746184,13
1034,45998,3400060,17
1035,43049,2843276,13
1036,30445,2663824,13
1037,40461,2808852,14
1038,40022,2916976,16
1039,28119,2663044,12
1040,39922,2689008,13
1041,35464,2662520,13
1042,40149,2661116,13
1043,31766,2662464,12
1044,46265,2748920,14
1045,44775,2662148,13
1046,36932,2715016,14
1047,32380,2721656,12
1048,39139,2661440,13
1049,36611,2778724,14
1050,29238,2663904,11
1051,44403,2732032,14
1052,38876,2768408,14
1053,39212,2693884,14
1054,35483,2663264,12
1055,44755,3228404,16
1056,44801,2766300,14
1057,35172,2663360,14
1058,32219,2661256,12
1059,30914,2663608,14
1060,32758,2662436,13
1061,37570,2661816,14
1062,41048,2746236,14
1063,46547,2662556,14
1064,33686,2662464,12
1065,35210,2733132,14
1066,38798,2682372,13
1067,32424,2823924,13
1068,37902,2662116,13
1069,43640,2709164,13
1070,37616,2663276,13
1071,39576,2762740,14
1072,39734,2836312,14
1073,37509,2662672,13
1074,41327,2766140,13
1075,49310,2731248,15
1076,34467,2822644,13
1077,34704,2663124,14
1078,42343,2661960,14
1079,39977,2713004,14
1080,37805,2664680,13
1081,45725,2830868,16
1082,40293,2664152,14
1083,34811,2758148,13
1084,45070,2734576,13
1085,38202,2661276,14
1086,36914,2771408,13
1087,53779,2780716,14
1088,36041,2660764,12
1089,39173,2663020,14
1090,36626,2663520,13
1091,44352,2662304,14
1092,39643,3105872,14
1093,43655,2663628,14
1094,33868,2662400,13
1095,31728,2662356,13
1096,34226,2662636,13
1097,42056,2662048,13
1098,35221,2721256,14
1099,33955,2661432,13
1100,30277,2679164,13
1101,35834,2662292,13
1102,34103,2818508,13
1103,38669,2716788,13
1104,40557,3188456,16
1105,32266,2662112,13
1106,32375,2662460,13
1107,38441,2662892,14
1108,37274,2616632,12
1109,36753,2684996,13
1110,41224,2662244,13
1111,25918,2697076,12
1112,38215,2697036,14
1113,41667,2656944,14
1114,33189,2662216,13
1115,41744,2662824,12
1116,51974,2943456,16
1117,42399,2796324,15
1118,35796,2662588,11
1119,34657,2662588,13
1120,37610,2661292,14
1121,41411,2663304,13
1122,42386,2726044,14
1123,38679,2662528,13
1124,36514,2726516,13
1125,34288,2611872,13
1126,40312,2662208,14
1127,32585,2763516,14
1128,41522,3186132,15
1129,36819,2662252,13
1130,50356,3141452,17
1131,34225,2710764,13
1132,30833,2737024,14
1133,39073,2715096,13
1134,42555,2735856,13
1135,38479,2811400,13
1136,47609,2722652,13
1137,45331,2805780,14
1138,38896,2720820,14
1139,39606,2828868,13
1140,35810,2662096,13
1141,34777,2662764,13
1142,48067,3305212,16
1143,33065,2662720,13
1144,31034,2663304,14
1145,40879,2842580,13
1146,43617,2705752,13
1147,37476,2622608,13
1148,53982,3177648,16
1149,35769,2635384,13
1150,35482,2663244,13
1151,37947,2663248,12
1152,41205,3142992,16
1153,38116,2663688,13
1154,38198,2662360,13
1155,38123,2662052,12
1156,33297,2662884,14
1157,39112,2661584,14
1158,47496,2662772,13
1159,38845,2661464,13
1160,35403,2803812,13
1161,34762,2635456,14
1162,28778,2663888,12
1163,45661,2662268,13
1164,44166,2707680,14
1165,34103,2662224,13
1166,39817,2662224,13
1167,31382,2729540,13
1168,35666,2661932,13
1169,37650,2675540,14
1170,28534,2665412,14
1171,31343,2662448,13
1172,31904,2661724,13
1173,35748,2662000,14
1174,32386,2663264,14
1175,41835,2804400,15
1176,47397,2664160,13
1177,35331,2662672,14
1178,40473,2661864,14
1179,35371,2662428,14
1180,34792,2685008,14
1181,40344,2664104,13
1182,43130,2661452,14
1183,39752,2659680,14
1184,29928,2671276,14
1185,42599,2662844,14
1186,34770,2661160,14
1187,40023,2761804,13
1188,52826,2662244,14
1189,37124,2662300,14
1190,41176,3098504,15
1191,30678,2662432,14
1192,32887,2662304,14
1193,41017,2689408,14
1194,31793,2662456,13
1195,36756,2718716,14
1196,37004,2663136,14
1197,41752,2662184,14
1198,34961,2662932,14
1199,37716,2662132,14
1200,42071,2664304,14
1201,37929,2660524,14
1202,34874,2664308,14
1203,28560,2664712,14
1204,35872,2705272,14
1205,36954,2662344,14
1206,41164,2661676,14
1207,41939,2644684,14
1208,39871,2746864,14
1209,46859,2661536,14
1210,34712,2663760,14
1211,35525,2639708,14
1212,32723,2663908,14
1213,42969,2661548,14
1214,30011,2796584,14
1215,45315,2659500,14
1216,40883,2665132,14
1217,33160,2662552,14
1218,40598,2662160,14
1219,36454,2703360,14
1220,33096,2663848,14
1221,35329,2662720,14
1222,60729,2949892,15
1223,41439,2661208,14
1224,31403,2820428,14
1225,30362,2625348,13
1226,37268,2882176,15
1227,45676,2904024,14
1228,33926,2828124,14
1229,38538,2766868,15
1230,41793,2856780,15
1231,46914,2899172,18
1232,40473,2841328,14
1233,30219,2843116,14
1234,37451,2736804,14
1235,41169,2758800,15
1236,38819,2662500,14
1237,41149,2749836,14
1238,34476,2777024,16
1239,35385,2675452,14
1240,42154,2710508,15
1241,35190,2751788,14
1242,39855,2662468,13
1243,39554,2783800,14
1244,41232,2646060,14
1245,42063,2863784,15
