,rx_bytes_sum,duration,num_interruptions
153,162441,2663724,14
154,147486,2660852,14
155,136031,2664452,13
156,152890,2662184,14
157,136976,2663972,14
158,137022,2670304,14
159,142128,2651300,14
160,150747,2663632,14
161,139689,2662892,14
162,153405,2660864,14
163,163062,2662312,14
164,153370,2663512,14
165,167853,2662804,14
166,149110,2662484,14
167,134521,2662116,14
168,151307,2662892,14
169,129527,2661340,14
170,136277,2661168,14
171,170288,2662788,14
172,170666,2663488,14
173,146360,2660796,14
174,151946,2680572,15
175,128103,2644768,13
176,178092,2664612,14
177,185921,2661304,14
178,163386,2662768,14
179,152857,2660964,14
180,132386,2662616,14
181,155970,2663468,14
182,149470,2674428,14
183,144286,2649512,14
184,165300,2663364,14
185,137660,2662612,14
186,157717,2665528,14
187,139253,2658596,14
188,233378,3301780,19
189,148127,2797740,15
190,141519,2661740,14
191,135557,2733508,14
192,153536,2662524,14
193,143739,2663008,14
194,172013,2662860,14
195,143170,2662944,14
196,131252,2660680,14
197,151478,2674036,14
198,149393,2651052,14
199,138536,2664112,14
200,138419,2660340,14
201,147565,2663860,14
202,156594,2660108,14
203,145403,2662952,14
204,148857,2662732,14
205,152702,2663060,14
206,152853,2661864,14
207,162653,2662932,14
208,136272,2663788,14
209,140831,2661808,14
210,155394,2662844,14
211,142737,2660696,14
212,155208,2664380,14
213,156789,2662004,14
214,147856,2660772,14
215,156300,2662748,14
216,147435,2661772,14
217,143791,2664664,14
218,147145,2662168,14
219,154269,2662656,14
220,150283,2661972,14
221,143542,2662692,14
222,147795,2662136,14
223,153832,2660332,14
224,152488,2663424,14
225,148813,2663568,14
226,163953,2660728,14
227,142997,2663888,14
228,150578,2662908,14
229,138785,2660580,14
230,146063,2664048,14
231,152315,2662508,14
232,146182,2662140,14
233,150780,2662316,14
234,145817,2662616,14
235,148983,2662104,14
236,150954,2662900,14
237,153027,2660456,14
238,148687,2662172,14
239,164807,2664572,14
240,166518,2660736,14
241,165222,2662420,14
242,149476,2666384,14
243,142294,2660096,14
244,158652,2660908,14
245,151738,2661532,14
246,144832,2662508,14
247,147294,2664560,14
248,150749,2660564,14
249,144845,2662204,14
250,156639,2664536,14
251,172447,2659960,14
252,141715,2662580,14
253,143999,2662604,14
254,149807,2662596,14
255,158963,2662180,14
256,143657,2664116,14
257,144683,2660788,14
258,144778,2665064,14
259,153336,2660116,14
260,145999,2661892,14
261,143767,2662700,14
262,144197,2661820,14
263,156129,2662412,14
264,147045,2664416,14
265,153308,2662292,14
266,147996,2661624,14
267,148381,2663320,14
268,142758,2662464,14
269,150931,2686784,14
270,156141,2638392,14
271,146113,2660196,14
272,148705,2662948,14
273,149598,2662776,14
274,149838,2661260,14
275,159621,2663276,14
276,154250,2663396,14
277,150947,2662420,14
278,136023,2662280,14
279,147578,2660988,14
280,150805,2664032,14
281,147261,2660636,14
282,145047,2662264,14
283,142978,2662396,14
284,144175,2664480,14
285,147986,2662068,14
286,151845,2662484,14
287,149694,2660888,14
288,139174,2663936,14
289,147534,2740436,14
290,149548,2667044,14
291,145128,2657356,14
292,142291,2664456,14
293,134102,2686140,14
294,142210,2638548,14
295,160423,2664152,14
296,148146,2660664,14
297,152533,2660972,14
298,169254,2667508,14
299,152099,2656808,14
300,137602,2664060,14
301,139287,2662860,14
302,160487,2661920,14
303,156661,2685644,14
304,151621,2637680,14
305,156997,2663496,14
306,155880,2661536,14
307,144275,2661836,14
308,152411,2713084,14
309,126683,2610700,14
310,132566,2727596,14
311,155608,2663108,14
312,147443,2661856,14
313,156089,2664428,14
314,172306,2660300,14
315,151359,2665304,14
316,139441,2659912,14
317,147109,2661760,14
318,143209,2662320,14
319,133029,2663044,14
320,160843,2663720,14
321,156889,2661108,14
322,152631,2661740,14
323,153706,2664216,14
324,135918,2660460,14
325,145299,2662880,14
326,149846,2664700,14
327,141858,2661444,14
328,159923,2660756,14
329,167763,2664400,14
330,141898,2662460,14
331,148611,2661448,14
332,142047,2663548,14
333,134812,2660216,14
334,156629,2664392,14
335,153365,2660728,14
336,159031,2663760,14
337,143052,2662064,14
338,142692,2663188,14
339,138340,2660516,14
340,133638,2670328,14
341,161391,2655816,14
342,141265,2660008,14
343,158504,2663216,14
344,149395,2667612,14
345,139503,2658996,14
346,152801,2660664,14
347,143180,2663968,14
348,168990,2661908,14
349,156308,2661388,14
350,140309,2664152,14
351,144350,2661824,13
352,148413,2661748,14
353,147743,2661680,14
354,165071,2701468,14
355,134536,2662668,14
356,138006,2661676,14
357,167140,2784124,14
358,155623,2663108,14
359,151841,2662932,14
360,152434,2660852,14
361,156108,2779880,14
362,137277,2781860,14
363,139411,2673696,14
364,167056,2608424,14
365,150368,2663768,14
366,157767,2660644,14
367,127885,3748412,13
368,85672,2663024,14
369,183310,2667464,14
370,150963,2659064,14
371,157584,2661400,14
372,148528,2661368,14
373,143754,2662628,14
374,137508,2671860,14
375,159646,2652604,14
376,148673,2664740,14
377,151503,2683140,14
378,131478,2639488,14
379,139344,2670152,14
380,149257,2656672,14
381,130565,2662428,14
382,154190,2660888,14
383,156942,2663796,14
384,142167,2660336,14
385,156492,2666244,14
386,157942,2659376,14
387,140596,2663856,14
388,149657,2664932,14
389,163970,2658268,14
390,151675,2663520,14
391,148919,2676204,14
392,151168,2647724,14
393,150189,2663548,14
394,146800,2660324,14
395,135611,2668688,13
396,143372,2657428,14
397,144244,2661780,14
398,145596,2661804,14
399,142939,2662140,14
400,171894,2840336,16
401,139721,2660328,14
402,133697,2663012,14
403,158711,2679884,14
404,153731,2662368,14
405,144677,2660556,14
406,150799,2665928,14
407,145605,2660596,14
408,143163,2661100,14
409,155395,2648512,13
410,142263,2664268,14
411,139004,2662024,14
412,162805,2662740,14
413,147227,2662472,14
414,139816,2662400,14
415,145591,2662488,14
416,141631,2662400,14
417,140199,2660816,14
418,151357,2663988,14
419,151913,2660936,14
420,151116,2663996,14
421,152995,2660828,14
422,151709,2661996,14
423,140627,2663428,14
424,163662,2663048,14
425,139304,2661068,14
426,138532,2663892,14
427,150691,2661924,14
428,153512,2660600,14
429,176434,2662792,14
430,158748,2662628,14
431,150238,2664032,14
432,161656,2661012,14
433,156136,2663660,14
434,158483,2661128,14
435,149219,2663444,14
436,144328,2668252,14
437,148699,2656868,14
438,188496,2660444,14
439,154864,2664508,14
440,155749,2661244,14
441,152114,2661472,14
442,156104,2663664,14
443,145673,2662172,14
444,145241,2663192,14
445,147189,2661144,14
446,138608,2661788,14
447,141620,2663116,14
448,143362,2663656,14
449,149865,2662412,14
450,154795,2662680,14
451,137863,2659972,14
452,147711,2662780,14
453,149018,2662432,14
454,142968,2663832,14
455,136504,2660876,14
456,145617,2662448,14
457,136990,2662704,14
458,157652,2662512,14
459,136196,2676724,14
460,157207,2649176,14
461,143882,2660960,14
462,124932,2662732,14
463,160928,2661828,14
464,143025,2662844,14
465,144424,2661980,13
466,149236,2662292,14
467,144905,2662668,14
468,143911,2662068,14
469,149906,2664760,14
470,146113,2660464,14
471,150148,2662280,14
472,140115,2664528,14
473,150502,2661756,14
474,160754,2661168,14
475,157258,2663312,14
476,144264,2660208,14
477,150567,2663104,14
478,156037,2664380,14
479,165556,2660672,14
480,139261,2662700,14
481,143033,2663384,14
482,160280,2660916,14
483,152510,2662048,14
484,151800,2662560,14
485,161804,2662956,14
486,145896,2662748,14
487,143036,2661704,14
488,149429,2664040,14
489,131096,2662224,13
490,142830,2660432,14
491,138030,2662460,14
492,137724,2664672,14
493,143082,2682988,14
494,138672,2640512,14
495,154644,2661828,14
496,147335,2662132,14
497,138558,2664744,14
498,147475,2660744,14
499,160938,2662352,14
500,143578,2670356,14
501,137666,2659484,13
502,173118,2657400,14
503,141617,2663060,14
504,132132,2692788,14
505,167970,2633108,14
506,142420,2661376,14
507,131970,2663172,14
508,136852,2660536,14
509,129978,2663848,14
510,153591,2671208,14
511,139631,2665892,14
512,136086,2648532,14
513,160289,2662368,14
514,136750,2664236,14
515,145602,2660204,14
516,144107,2663748,14
517,146488,2664140,14
518,154260,2661932,14
519,137512,2660088,14
520,146639,2663288,14
521,134407,2662764,14
522,140561,2666168,14
523,163704,2657064,14
524,126918,2664860,14
525,144391,2659848,14
526,151084,2662848,14
527,143640,2662460,14
528,141833,2663904,14
529,156586,2662880,14
530,135975,2662648,13
531,155162,2659900,14
532,184448,2663144,14
533,150937,2662716,14
534,150470,2661444,14
535,150889,2663044,14
536,137421,2661876,14
537,150724,2663960,14
538,145455,2660728,14
539,134798,2663388,14
540,148077,2663664,14
541,147647,2662324,14
542,156111,2660280,14
543,149940,2662672,14
544,158633,2661996,14
545,155337,2662096,14
546,142820,2662976,14
547,150636,2662064,14
548,159647,2663664,14
549,149093,2660652,14
550,142969,2664888,14
551,130590,2661548,14
552,153235,2662128,14
553,157110,2661832,14
554,155600,2662372,14
555,142172,2662928,14
556,147600,2661944,14
557,149228,2672744,14
558,152590,2652096,14
559,161840,2661980,14
560,143197,2662528,14
561,145877,2662512,14
562,149489,2662368,14
563,162725,2662440,14
564,137050,2665932,14
565,143957,2658924,14
566,162470,2664452,14
567,136586,2660796,14
568,152654,2661708,14
569,148505,2664500,14
570,142947,2661416,14
571,166295,2661364,14
572,145637,2662580,14
573,151682,2663284,13
574,163089,2663188,14
575,167736,2660220,13
576,174654,2662896,15
577,146155,2662348,14
578,137762,2662572,13
579,149301,2662444,15
580,133250,2662192,14
581,133310,2662520,14
582,150899,2662260,14
583,150454,2662604,14
584,152150,2662116,14
585,141354,2662764,14
586,150506,2662648,14
587,128249,2662724,14
588,146061,2661232,14
589,139948,2668620,14
590,137960,2656560,14
591,146046,2662536,14
592,170761,2661972,14
593,143303,2662864,14
594,151467,2662320,14
595,124157,2662056,13
596,145376,2661868,14
597,145208,2665008,14
598,146587,2674196,14
599,138483,2647880,14
600,148087,2662952,14
601,149808,2663536,13
602,152896,2661036,14
603,149716,2685060,14
604,149390,2640788,14
605,134893,2662000,14
606,144231,2662076,14
607,170717,2664220,14
608,145121,2673492,14
609,162300,2651748,14
610,149509,2660572,14
611,143999,2662664,14
612,156667,2661700,14
613,135969,2662328,14
614,150998,2664524,14
615,129396,2660576,13
616,143373,2662588,14
617,142620,2661976,14
618,144068,2662264,14
619,144899,2663296,14
620,150553,2662764,14
621,148037,2674976,13
622,149823,2649940,14
623,138408,2661252,14
624,154936,2664172,14
625,145939,2660412,14
626,154970,2661800,14
627,143807,2676516,14
628,144006,2649496,14
629,167655,2664064,14
630,189581,2660096,14
631,149455,2662824,14
632,143214,2664020,14
633,142840,2660696,14
634,154663,2662280,14
635,151910,2663132,14
636,155393,2661064,14
637,142661,2663560,14
638,137479,2663728,14
639,150364,2662040,14
640,146112,2665780,14
641,158419,2657596,14
642,142164,2661976,14
643,143543,2662544,14
644,152732,2662972,14
645,145397,2662816,14
646,153906,2661732,14
647,148245,2724024,14
648,185983,3013872,17
649,176769,2662172,14
650,148328,2664292,14
651,138671,2661456,14
652,149182,2660612,13
653,153406,2664000,14
654,154141,2662444,14
655,131132,2663176,14
656,156727,2660236,14
657,150040,2664352,14
658,140840,2662480,14
659,147016,2661892,13
660,150036,2662560,13
661,144101,2662332,14
662,144194,2662720,14
663,154952,2662380,14
664,141791,2662580,14
665,140277,2662348,14
666,137134,2661628,14
667,141914,2663152,14
668,170523,2711436,15
669,141409,2663196,14
670,150442,2663272,14
671,136874,2666040,14
672,144376,2658532,14
673,152639,2659976,14
674,137940,2610288,13
675,143727,2662792,14
676,174292,2807016,16
677,148451,2660636,14
678,140316,2662896,14
679,142650,2663388,14
680,133405,2663452,14
681,162052,2671776,14
682,155540,2651252,14
683,157393,2662224,14
684,152554,2662528,14
685,158639,2663880,14
686,146422,2661832,14
687,151003,2661396,14
688,149996,2662324,14
689,144592,2664000,14
690,135252,2685044,11
691,115628,2662828,14
692,179007,2661556,14
693,146903,2661688,14
694,179194,2672768,15
695,130033,2654144,12
696,158317,2671612,15
697,151400,2659988,14
698,152089,2654964,13
699,160121,2662872,14
700,136524,2660584,14
701,170749,2664256,14
702,136019,2661172,14
703,143490,2662504,14
704,161177,2667240,14
705,153380,2657084,13
706,170693,2664112,14
707,164186,2669732,15
708,160074,2668012,14
709,136297,2649240,13
710,156421,2660680,14
711,153287,2662184,14
712,172226,2674548,15
713,122102,2652188,13
714,148365,2660408,13
715,166840,2681280,15
716,155797,2786880,15
717,158765,2659408,14
718,144460,2661224,14
719,157716,2662600,14
720,140011,2662396,14
721,136392,2662032,14
722,160638,2663988,13
723,133844,2660344,14
724,141695,2664340,14
725,145727,2662660,14
726,158643,2663720,14
727,145643,2660860,14
728,164123,2668028,14
729,146210,2656728,13
730,138436,2662712,14
731,150920,2662304,15
732,151526,2664040,14
733,151274,2664416,14
734,144531,2658704,14
735,170308,2660332,14
736,147006,2664016,14
737,156845,2664908,14
738,130605,2658284,14
739,150415,2666736,14
740,151011,2659884,14
741,137790,2662580,14
742,140660,2661256,14
743,137716,2667132,14
744,135353,2657700,14
745,143565,2663556,14
746,162246,2662408,14
747,139115,2660484,14
748,149789,2680196,14
749,155960,2644588,14
750,153222,2663900,13
751,133016,2661376,14
752,152951,2661908,14
753,144850,2674104,14
754,155367,2650732,14
755,160262,2662496,14
756,151302,2664260,14
757,115979,2662008,14
758,152951,2661656,14
759,141119,2660856,14
760,151989,2664804,14
761,153568,2662468,14
762,131229,2661240,14
763,143800,2668572,14
764,142654,2662192,14
765,157405,2662972,14
766,168042,2711876,15
767,160419,2673888,14
768,142467,2650764,14
769,127047,2627724,13
770,152191,2663836,14
771,132654,2662212,14
772,147311,2663252,13
773,132872,2661448,14
774,139394,2662872,14
775,138235,2662076,14
776,150187,2662436,14
777,149721,2662380,14
778,149031,2660536,14
779,133063,2663168,14
780,151309,2663484,14
781,133963,2661092,14
782,176840,2811868,16
783,133659,2663844,14
784,156901,2662284,15
785,144747,2661924,14
786,140372,2662744,14
787,132162,2662760,14
788,131327,2660532,13
789,142271,2664280,14
790,150867,2660072,14
791,157962,2664564,15
792,151977,2687460,14
793,128617,2636084,13
794,158986,2661720,15
795,153635,2664284,14
796,140376,2660800,13
797,165491,2661792,14
798,154099,2612092,14
799,154614,2668228,14
800,166270,2670680,14
801,160875,2679272,14
802,161134,3049120,16
803,138977,2664228,14
804,155957,2662644,14
805,142394,2687156,14
806,128072,2636068,14
807,158856,2670064,14
808,163986,2656392,14
809,154736,2660384,14
810,139770,2665568,14
811,155897,2661124,14
812,144644,2674908,14
813,140008,2648716,14
814,167473,2663440,14
815,152212,2665016,14
816,144574,2659056,14
817,144066,2661348,14
818,143751,2662516,14
819,149037,2661876,14
820,142040,2665028,14
821,165502,2790732,15
822,146560,2661892,14
823,152637,2662468,14
824,160041,2646988,14
825,174218,2664784,14
826,167401,2662268,14
827,149152,2663796,14
828,141915,2661240,14
829,133609,2662004,14
830,148061,2662388,14
831,158906,2664344,14
832,156178,2660308,14
833,145100,2663280,14
834,142508,2719012,14
835,150674,2662236,14
836,132055,2663100,14
837,149545,2662636,14
838,132946,2662184,14
839,141707,2662076,14
840,146671,2661560,14
841,142145,2663464,14
842,149378,2662396,14
843,162939,2661080,14
844,158302,2664000,14
845,141895,2662272,14
846,158047,2662348,14
847,135454,2660940,14
848,138358,2661776,14
849,157440,2664728,14
850,153570,2660352,14
851,178389,2787176,15
852,166708,2685952,14
853,136644,2662348,14
854,137392,2662444,14
855,148218,2662308,14
856,164780,2662084,14
857,154365,2663304,14
858,145881,2680620,14
859,153433,2643608,14
860,142066,2668632,14
861,149214,2655980,14
862,160320,2661384,14
863,153530,2662040,14
864,166645,2663984,14
865,142692,2661084,14
866,146000,2663828,14
867,144191,2663040,14
868,169290,2659760,14
869,151306,2663000,14
870,137445,2663616,14
871,150662,2662376,14
872,138732,2662584,14
873,151571,2662268,14
874,139804,2661984,14
875,157803,2661124,14
876,147738,2663992,14
877,138734,2662500,14
878,150654,2660140,14
879,154997,2664932,14
880,145740,2662428,14
881,151576,2661944,14
882,163925,2662436,14
883,153091,2667376,14
884,159797,2665928,14
885,150708,2652160,14
886,140717,2662540,14
887,138633,2663832,14
888,155691,2662696,14
889,146549,2662660,14
890,146809,2662208,14
891,160011,2662724,14
892,157115,2677364,14
893,135700,2647284,13
894,157039,2661784,14
895,143914,2663012,14
896,159550,2661992,14
897,136478,2662316,14
898,130571,2663108,14
899,133582,2659860,14
900,142429,2664176,14
901,160607,2660964,14
902,186313,2664472,14
903,165575,2661876,14
904,145729,2662536,14
905,154563,2659948,14
906,146020,2664256,14
907,135242,2662716,14
908,152624,2662532,14
909,147653,2662412,14
910,144365,2661264,14
911,148246,2663876,14
912,144876,2662152,14
913,151773,2662312,14
914,151588,2662628,14
915,157910,2662940,14
916,142516,2661592,14
917,153370,2662624,14
918,144424,2662432,14
919,144332,2662004,14
920,150681,2662760,14
921,143443,2661892,14
922,150546,2663288,14
923,150057,2661940,14
924,143419,2662144,14
925,152178,2661356,14
926,228517,4360720,19
927,159078,2661824,14
928,142813,2669520,14
929,141768,2716608,14
930,158319,2663108,14
931,158628,2662072,14
932,154049,2663168,14
933,137953,2662516,14
934,142795,2663196,14
935,144368,2663144,14
936,159036,2669940,14
937,148295,2653592,14
938,185845,2679104,14
939,149266,2644856,14
940,143362,2768924,14
941,147582,2663668,14
942,140656,2661176,14
943,151760,2661304,14
944,135482,2663920,14
945,143413,2663552,14
946,143023,2661892,14
947,153826,2662316,14
948,139131,2661264,14
949,140511,2661696,14
950,125986,2665624,14
951,163453,2659160,14
952,162222,2665252,14
953,157500,2662008,14
954,151331,2660132,14
955,146263,2664084,14
956,153596,2662264,14
957,157716,2660916,14
958,140962,2663768,14
959,131442,2661012,14
960,147269,2662960,14
961,152671,2663780,13
962,141791,2662168,14
963,148599,2666088,14
964,142007,2658920,14
965,145540,2660048,14
966,140074,2665968,14
967,138387,2660928,14
968,146936,2662964,14
969,132710,2661952,13
970,167415,2665552,14
971,152410,2658616,14
972,141934,2661316,14
973,154377,2664252,14
974,145210,2662268,13
975,145794,2662364,14
976,154870,2681868,14
977,142314,2641080,14
978,147115,2664420,14
979,146985,2662240,14
980,140737,2662676,14
981,163992,2660368,14
982,157454,2663772,14
983,142504,2675484,14
984,131911,2649944,14
985,144392,2661584,14
986,134351,2663112,14
987,134652,2662348,14
988,143302,2660116,14
989,153856,2664456,14
990,162746,2660908,14
991,158174,2664112,14
992,145745,2662188,14
993,134171,2660640,14
994,163125,2664628,14
995,154205,2661488,14
996,142792,2661400,14
997,159116,2663948,14
998,150554,2660324,14
999,150281,2661932,14
1000,153360,2756328,14
1001,237309,2898152,19
1002,139756,2646716,13
1003,138214,2662316,14
1004,149258,2662584,14
1005,150318,2672868,15
1006,143321,2662692,14
1007,149219,2651128,13
1008,152730,2662996,14
1009,150195,2660240,14
1010,160111,2662796,14
1011,149340,2662224,14
1012,150102,2664348,14
1013,146984,2660044,14
1014,145169,2664736,14
1015,136329,2662608,14
1016,143456,2662216,14
1017,167966,2666016,14
1018,165736,2657116,14
1019,150351,2663832,14
1020,143251,2660660,14
1021,129916,2662212,14
1022,148097,2664556,14
1023,146797,2663628,14
1024,140558,2665920,14
1025,124954,2655348,14
1026,140505,2664744,14
1027,139620,2660848,14
1028,171875,2662236,14
1029,143521,2663616,14
1030,142587,2660912,14
1031,142124,2664024,14
1032,143713,2662472,14
1033,141048,2660692,14
1034,153975,2662236,14
1035,160654,2664372,14
1036,131326,2660036,14
1037,166585,2664648,14
1038,147824,2662604,14
1039,150308,2660556,14
1040,157867,2662128,14
1041,140550,2662528,14
1042,150076,2663952,14
1043,151204,2660904,14
1044,146070,2662220,14
1045,145346,2662912,14
1046,148162,2624552,13
1047,131200,2662296,13
1048,162935,2666908,15
1049,140294,2660220,14
1050,163380,2661992,14
1051,152500,2662476,14
1052,158392,2660828,14
1053,150066,2663440,14
1054,146793,2661392,14
1055,138868,2671736,14
1056,138835,2653804,14
1057,149215,2661168,14
1058,152758,2663992,14
1059,158059,2662756,14
1060,141349,2660664,14
1061,139686,2662636,14
1062,135564,2661916,14
1063,138286,2663220,14
1064,144839,2662324,14
1065,154412,2850764,15
1066,168955,2710192,15
1067,153634,2662672,14
1068,155874,2666820,14
1069,152185,2660164,14
1070,150801,2662536,14
1071,145042,2662128,14
1072,158715,2662836,14
1073,156561,2671488,14
1074,143249,2654800,14
1075,142671,2661668,14
1076,148588,2662976,14
1077,148242,2660608,14
1078,146094,2664740,14
1079,133681,2661008,14
1080,149042,2663412,14
1081,141518,2669444,14
1082,148957,2655220,14
1083,148273,2660856,14
1084,165620,2663952,14
1085,154699,2660604,14
1086,144228,2664356,13
1087,164636,2662540,15
1088,157964,2660804,14
1089,159461,2664996,14
1090,147129,2660588,14
1091,156478,2661108,14
1092,140956,2662788,14
1093,142435,2662060,14
1094,142980,2664324,14
1095,145173,2660404,14
1096,150025,2664488,14
1097,154347,2671948,14
1098,143068,2652600,14
1099,126263,2662336,13
1100,146444,2661028,15
1101,147327,2662188,14
1102,157243,2662756,14
1103,145965,2675248,14
1104,160581,2805948,15
1105,148305,2664124,14
1106,145730,2662488,14
1107,161142,2673856,14
1108,136808,2649452,14
1109,168966,2662224,14
1110,138467,2662484,14
1111,140756,2738696,14
1112,142084,2662268,14
1113,154621,2674344,14
1114,149407,2648884,14
1115,157250,2662628,14
1116,154256,2661776,14
1117,154367,2662984,14
1118,134602,2661792,14
1119,155992,2665164,14
1120,142901,2660324,14
1121,149899,2662588,14
1122,158050,2665036,14
1123,132814,2659120,14
1124,151989,2662576,14
1125,155274,2665108,14
1126,146697,2659352,14
1127,153183,2663960,14
1128,150888,2662704,14
1129,134597,2671956,14
1130,143725,2651176,13
1131,150233,2664720,14
1132,136587,2662072,14
1133,140803,2662032,14
1134,153419,2662400,14
1135,144801,2663024,14
1136,151488,2660248,14
1137,142536,2662152,14
1138,147973,2662628,14
1139,151868,2664664,14
1140,182725,2784228,15
1141,158207,2662228,14
1142,135213,2662944,14
1143,148054,2662256,14
1144,133225,2662124,14
1145,143038,2676212,14
1146,158382,2646872,13
1147,135762,2664368,14
1148,129144,2660856,14
1149,151318,2662720,14
1150,153770,2663200,14
1151,149957,2661428,14
1152,137874,2671652,13
1153,146227,2662444,14
1154,148748,2661928,14
1155,141531,2661316,14
1156,150668,2663656,14
1157,131863,2662656,14
1158,152771,2674016,13
1159,149954,2649424,14
1160,148448,2671356,14
1161,146495,2652944,14
1162,137090,2663008,14
1163,141642,2662456,14
1164,140361,2663480,14
1165,149937,2660916,14
1166,128074,2661604,13
1167,131597,2663052,14
1168,163373,2683544,14
1169,149532,2643448,14
1170,147973,2661540,14
1171,131068,2661492,14
1172,160294,2663792,14
1173,132167,2667348,13
1174,153134,2657548,14
1175,149173,2661860,14
1176,148837,2660644,14
1177,153854,2664304,14
1178,143860,2660732,14
1179,148269,2664200,14
1180,156655,2661052,14
1181,161338,2661748,14
1182,150079,2666636,14
1183,151831,2663004,14
1184,165792,2664036,14
1185,153719,2659164,14
1186,145630,2662200,14
1187,142655,2664480,14
1188,152988,2661948,14
1189,138752,2662856,14
1190,162951,2660288,14
1191,154815,2664252,14
1192,139871,2663248,14
1193,146473,2661492,14
1194,135389,2660480,14
1195,144509,2662528,14
1196,133816,2662700,14
1197,173599,2663720,14
1198,166428,2662352,14
1199,157266,2660856,14
1200,159360,2664200,14
1201,150057,2662224,14
1202,155610,2660400,14
1203,166419,2662640,14
1204,153625,2662484,14
1205,137653,2662172,14
1206,182848,2664108,14
1207,145198,2660700,14
1208,148578,2667760,14
1209,156336,2675556,14
1210,155632,2645996,14
1211,160431,2662212,14
1212,148000,2659932,14
1213,155770,2676392,14
1214,132223,2648908,14
1215,164449,2697228,14
1216,148288,2663784,14
1217,147063,2662432,14
1218,149418,2660452,14
1219,139735,2664664,14
1220,142598,2664056,14
1221,149379,2661428,13
1222,130586,2660304,14
1223,145782,2663844,14
1224,150237,2660288,14
1225,134930,2664356,14
1226,150921,2660556,14
1227,155278,2664116,14
1228,149805,2661212,14
1229,146670,2662916,14
1230,158987,2677312,14
1231,137043,2647372,14
1232,158480,2663772,14
1233,141767,2660208,14
1234,148498,2663580,14
1235,144529,2663348,14
1236,140194,2662176,14
1237,150566,2661124,14
1238,160422,2662396,14
1239,167150,2661440,14
1240,156700,2681248,14
1241,166244,2648544,14
1242,147110,2659496,14
1243,149145,2661088,14
1244,142376,2663712,14
1245,149377,2660852,14
