,rx_bytes_sum,num_interruptions,duration
0,426,2,0.008078011751038535
1,3080,18,0.004201499379827373
2,809099,141,0.009278537682254373
3,1110476,154,0.00934636184357305
4,1106976,154,0.00935219288006651
5,1054106,154,0.009578595027101733
6,1108649,154,0.00958077985544133
7,1194566,154,0.009590964686539548
8,1217570,154,0.009588647444361187
9,1205423,154,0.00958136054529674
10,1215356,154,0.009581527441906015
11,1174111,154,0.00958111916590316
12,1178378,154,0.009581247441809463
13,1177273,154,0.009582320545627774
14,1204071,154,0.009581428131526942
15,1245483,154,0.009582646062981402
16,1195026,154,0.009582070890369273
17,1229921,154,0.009582011580003992
18,1176675,154,0.009582385373236335
19,1219189,154,0.009581276407336692
20,1202718,154,0.009578443302911483
21,1240292,154,0.009563043987256548
22,1180722,154,0.009562719849213742
23,1227935,154,0.009562285366305299
24,1206117,154,0.009561882607545726
25,1216867,154,0.009561820538558806
26,1200593,154,0.009562722607835382
27,1161780,154,0.009582811580279856
28,1208807,154,0.009583287442512911
29,1181063,154,0.009582666752643708
30,1181245,154,0.009602403311173556
31,1198517,154,0.00960208469037403
32,1167375,154,0.009563133642459877
33,1207752,154,0.00956354053915191
34,1198720,154,0.009563317090798997
35,1198813,153,0.00958432054631743
36,1198742,154,0.009574879163751436
37,1203956,154,0.009897404792208549
38,1225843,154,0.009872455128432803
39,1250713,154,0.009880212372487025
40,1183513,154,0.009907393071514852
41,1272571,154,0.009906115829695113
42,1227650,154,0.009896115136591426
43,1226780,154,0.009896833757528882
44,1179295,154,0.009897675137129358
45,1222259,154,0.009897152378328406
46,1179709,154,0.009896746860947193
47,1201209,154,0.009897344102532448
48,1226560,153,0.009881368924609973
49,1184093,154,0.009884978581027097
50,1186413,154,0.00988086685547133
51,1129792,154,0.00988678961613435
52,1198440,154,0.00987763099228655
53,1215012,154,0.009877519268110093
54,1188871,154,0.00987693030238976
55,1193936,154,0.009876851681672993
56,1219203,154,0.009877424095663482
57,1194405,154,0.009877670992300342
58,1145478,154,0.00987803375104612
59,1200897,154,0.009902273759404745
60,1189607,154,0.009902275138715565
61,1185012,154,0.009902316518040178
62,1224293,154,0.009903184104546244
63,1191812,154,0.009893390997721034
64,1209016,154,0.009897825482008788
65,1198763,154,0.009895937205495588
66,1177301,154,0.009897400654276087
67,1182937,154,0.009936624116077281
68,1188357,154,0.009935746874395473
69,1169056,153,0.009877090302444932
70,1184368,154,0.00996442067738644
71,1197901,154,0.009963147573499163
72,1191758,153,0.00996457240157669
73,1186437,151,0.009985324822525801
74,1200442,153,0.009927337905978589
75,1247537,154,0.009962907573416405
76,1176209,154,0.00999682758511296
77,1230526,154,0.009961725504043277
78,1210316,154,0.00996097240033531
79,1218944,153,0.009931840666151954
80,1206374,153,0.009944353773915095
81,1182795,152,0.00997275309405279
82,1159499,153,0.009960924124456594
83,1201415,153,0.009945029636217117
84,1212006,153,0.009939281358372883
85,1245735,154,0.009940881358924606
86,1220835,154,0.00994036963461022
87,1181519,154,0.009970290334582873
88,1172360,154,0.00991113721073697
89,1205466,154,0.00991217996971723
90,1163709,154,0.009904432380838752
91,1247766,154,0.009911636521253974
92,1196904,154,0.009913477211543866
93,1163642,154,0.009917331005976209
94,1215143,153,0.009909863417194282
95,1174360,154,0.009907651002638277
96,1182865,154,0.009993848963396194
97,1249657,154,0.009992738618185731
98,1250076,154,0.009992688962996195
99,1191940,153,0.009908099278654924
100,1194148,154,0.009987562754331984
101,1205899,153,0.00999392689445755
102,1214323,152,0.009963815849591672
103,1209693,154,0.009963286194236618
104,1215194,154,0.009964799298206655
105,1193734,154,0.009968859989262065
106,1185163,153,0.009970807576140543
107,1187362,151,0.00989374685991271
108,1208918,154,0.009985605512277763
109,1247988,154,0.009984691029203803
110,1189461,154,0.00997952275155957
111,1231745,154,0.009984005511726039
112,1170651,154,0.00998499033965184
113,1202366,154,0.009956837226495596
114,1184996,154,0.009975377922544111
115,1187708,154,0.009974066197953862
116,1196094,154,0.009992304824932699
117,1185902,154,0.00999243448014982
118,1187526,154,0.009987419306006657
119,1193495,153,0.009938307564933644
120,1169177,152,0.009975458612227107
121,1168853,153,0.009812743383704615
122,1191886,154,0.009900299275965268
123,1181320,154,0.009888137892461343
124,1192203,154,0.00988828547871913
125,1215316,154,0.009888808237520082
126,1256037,154,0.009888561340883222
127,1211442,154,0.009875114439694634
128,1236356,153,0.009874973749990948
129,1163025,154,0.009958272399404276
130,1208271,154,0.009921320662524366
131,1161969,154,0.009920524800180965
132,1183908,154,0.009966833781666821
133,1193363,154,0.009961119986593098
134,1195205,154,0.009961220676282991
135,1197705,153,0.009884009615175729
136,1191759,154,0.009951062741745773
137,1205890,153,0.00990286824236836
138,1205857,154,0.009902618587109857
139,1247385,154,0.009969667575747439
140,1131962,154,0.009960692400238759
141,1193985,149,0.009862662711263005
142,1246697,154,0.009877502026724837
143,1194366,154,0.009882710304382864
144,1178814,154,0.009883321339076323
145,1221096,154,0.009843415808074416
146,1186011,154,0.009842964773436129
147,1197050,153,0.009842197876619958
148,1181021,154,0.009841618566075367
149,1188125,154,0.009841586841926497
150,1217316,154,0.009842424083594512
151,1235226,154,0.009840915117556937
152,1217247,154,0.009911334452184294
153,1182268,154,0.009928571699507482
154,1179763,154,0.009929062734159564
155,1181903,154,0.009929197906619967
156,1207331,154,0.009939146875567888
157,1212690,154,0.009938275151129362
158,1201032,153,0.009939786875788578
159,1210548,153,0.009872025473112233
160,1159757,152,0.009973915163419021
161,1199294,153,0.009995064136229012
162,1169955,153,0.009886931685148858
163,1232950,154,0.009889011685866098
164,1215661,154,0.009887098581758132
165,1218843,154,0.009943277911475142
166,1219218,154,0.009968937230668011
167,1209967,153,0.009877984785511995
168,1156824,154,0.009936782047166224
169,1188861,154,0.009958299295965275
170,1231494,154,0.00995816550281569
171,1222180,153,0.009953547570188818
172,1178908,153,0.009975147577637096
173,1213369,151,0.009991783445442567
174,1142681,152,0.009999798620620214
175,1188325,153,0.009948505499484655
176,1221700,154,0.009957987571719852
177,1217183,154,0.009957714468177403
178,1209725,154,0.009975264819056834
179,1192572,153,0.009869233748011637
180,1205167,154,0.009949171016955523
181,1207984,154,0.009969802748207844
182,1175901,154,0.00997098205895933
183,1214222,153,0.009956849640292979
184,1176366,152,0.009992646894016171
185,1168304,152,0.009997231033527943
186,1187889,153,0.009947799981999994
187,1179267,154,0.009978922061697263
188,1222162,154,0.009952408949106534
189,1216747,153,0.009782736476805682
190,1200330,154,0.009873682715063005
191,1219248,154,0.009883810994417585
192,1225259,154,0.009883335132184529
193,1133597,154,0.009992935169977644
194,1196115,154,0.009821590972962405
195,1189349,154,0.009877346854257537
196,1196296,153,0.009981220683179547
197,1172679,154,0.009980357234605943
198,1188367,153,0.009824631663666091
199,1201893,154,0.009832063390366687
200,1161401,154,0.009832452356018054
201,1201066,154,0.009833398563240885
202,1181567,153,0.009898705482312236
203,1212852,153,0.009830657182985236
204,1213833,154,0.009882164097297965
205,1195958,154,0.00988214892487894
206,1164417,153,0.009881954442053255
207,1185338,154,0.009914176522129834
208,1233037,154,0.009882859269951472
209,1175601,154,0.009878404096001412
210,1196040,154,0.009881256510778107
211,1199438,154,0.009882653752639225
212,1206142,154,0.009882353062880366
213,1212107,154,0.00988639030565183
214,1217215,153,0.00988755168536265
215,1229783,154,0.009887300650793327
216,1175032,153,0.009858773744404739
217,1197879,154,0.009883359959779297
218,1186002,153,0.009859179261785953
219,1214110,154,0.009858462020159317
220,1191488,154,0.009859645468843265
221,1224817,154,0.00989874617198144
222,1258007,154,0.009973583439166702
223,1154665,154,0.009973228956285846
224,1207317,154,0.00999496689481617
225,1177129,154,0.009995137929357906
226,1175143,153,0.009714086797960965
227,1232815,154,0.009880830993389997
228,1233761,154,0.009938629634010218
229,1248400,154,0.009849238568702954
230,1199746,154,0.009850100637965738
231,1199475,154,0.009880424786353375
232,1205487,154,0.009958582054683467
233,1175556,154,0.009959459296365275
234,1188912,154,0.00996093929687562
235,1269075,154,0.009936428943596188
236,1209637,153,0.009891574445370498
237,1179174,153,0.009837244771463714
238,1212978,154,0.009963953091018307
239,1216515,154,0.00996380826338216
240,1180837,154,0.00996393515997764
241,1185388,154,0.009962488262926988
242,1185871,154,0.009998938620323663
243,1206727,154,0.009999523448111534
244,1250919,153,0.009859977193095584
245,1177966,154,0.009997137240392152
246,1168040,153,0.00989365444608774
247,1245619,154,0.009992026893802377
248,1139769,153,0.009950366189781444
249,1215196,152,0.009977651716431626
250,1164598,152,0.009998371723576456
251,1225551,153,0.009901458586709858
252,1224886,154,0.009974882060304158
253,1183783,154,0.009953429639113668
254,1187168,154,0.009952228259389056
255,1196321,154,0.009958479296027344
256,1242099,154,0.009951586879857545
257,1188407,154,0.009950448948430671
258,1213358,154,0.009950592396755999
259,1208466,154,0.009949948258602848
260,1289874,154,0.009949440672220922
261,1219606,154,0.009950938603771933
262,1192086,153,0.009948864120297973
263,1210570,154,0.009972684818167179
264,1183823,154,0.009975655853674433
265,1202613,154,0.009970941369290127
266,1180793,153,0.009971123438318427
267,1209043,154,0.009971843438566703
268,1205109,153,0.009950297224240422
269,1205673,153,0.009996566895367895
270,1170802,152,0.009978480682234718
271,1187301,152,0.009859136503150519
272,1196794,154,0.00992658135399357
273,1213189,154,0.009927759285434237
274,1221236,154,0.009927317905971692
275,1187435,154,0.009926995147239706
276,1245217,154,0.009927010319658732
277,1192047,154,0.009948165499367414
278,1192952,153,0.009981975166198333
279,1168275,153,0.009981993097239
280,1168894,152,0.009788434409804968
281,1222378,154,0.00984721236110771
282,1214364,154,0.009848798568551231
283,1204669,154,0.009846704774725785
284,1210628,154,0.00989899720655076
285,1200497,154,0.009987648271602853
286,1151023,154,0.009985030339665635
287,1188910,154,0.00993424411525659
288,1198950,154,0.0099345144601774
289,1178625,154,0.009933484114994522
290,1172323,154,0.00993414894280998
291,1204599,154,0.009946362740125083
292,1179500,154,0.009945216532833288
293,1206122,154,0.009946895154101777
294,1180399,154,0.009981584821236145
295,1192821,154,0.009982223442146014
296,1153221,154,0.009990459307054934
297,1160118,144,0.009990823445111532
298,1188513,152,0.009991041376221164
299,1159297,152,0.00982847787188892
300,1173728,154,0.00998846620291938
301,1177300,153,0.009798290275272509
302,1214544,154,0.009878624785732685
303,1233909,154,0.009881096510722935
304,1238752,154,0.009854783398201172
305,1196671,152,0.009802677173336957
306,1218355,154,0.009788473030507942
307,1178651,154,0.009848191671790232
308,1196330,154,0.00979752682673339
309,1212999,154,0.00979747165430057
310,1160112,154,0.009827119940386186
311,1183465,154,0.009846922705835415
312,1204297,154,0.00981339855634433
313,1231629,154,0.009814366832540286
314,1225428,154,0.009814028901389276
315,1203909,154,0.00992490618100213
316,1254687,154,0.009950859293399757
317,1172742,154,0.00995163446608085
318,1224770,154,0.00995086756926468
319,1207778,154,0.009948744809912003
320,1200834,154,0.009907953071707956
321,1147077,154,0.009908017899316517
322,1227196,154,0.009918199971793093
323,1209610,153,0.009919219282489409
