,rx_bytes_sum,duration,num_interruptions
220,19460,2864316,14
221,17041,2665848,13
222,15030,2832592,14
223,23606,2858804,14
224,17884,2702208,13
225,13139,2649868,13
226,16958,2885844,14
227,16822,2602780,13
228,14143,2723660,13
229,18356,2709176,14
230,17177,2884708,12
231,14462,2755708,15
232,13180,2671732,14
233,14543,2662124,13
234,13196,2706780,13
235,19964,2662216,14
236,19907,2923312,14
237,14283,2722160,13
238,16781,2815312,15
239,12161,2687592,12
240,12961,2737888,13
241,14890,2749752,11
242,19614,2661840,13
243,23799,2713416,13
244,18802,2738400,13
245,13323,2772592,13
246,14406,2864424,14
247,18960,2726596,13
248,13651,2757684,13
249,18358,2849628,13
250,15603,2623792,12
251,14567,2864420,12
252,22356,2774960,13
253,22468,2920216,12
254,22379,2865060,14
255,16869,2764712,13
256,16495,2680764,11
257,14073,2662404,13
258,22670,2770928,13
259,14609,2687128,12
260,20167,2661544,14
261,25219,2662976,12
262,21385,2662476,13
263,17661,2662336,12
264,18237,2822092,12
265,17592,2761192,13
266,16552,2730548,12
267,15079,2758464,12
268,15583,2777784,13
269,15804,2662116,12
270,19440,2833828,13
271,15804,2799772,12
272,16646,2950804,14
273,15606,2663096,12
274,15152,2634304,12
275,18412,2661272,11
276,28228,3023712,15
277,14486,2752016,13
278,16766,2794648,13
279,21332,2920504,15
280,19422,2705984,13
281,13563,2806388,12
282,18143,2616040,12
283,18715,2857484,14
284,21698,3435740,13
285,17420,2677344,12
286,19119,2887608,14
287,17104,2793972,13
288,16298,2670196,12
289,24992,2892872,14
290,13782,2671492,13
291,13378,2658924,12
292,18262,2663308,13
293,13827,2696092,13
294,16734,2762984,13
295,21090,2849180,14
296,13399,2789220,12
297,18726,3529656,14
298,12880,2753076,12
299,18848,2640924,13
300,16034,2764440,13
301,17017,2666416,12
302,21774,2676508,12
303,22291,2805912,15
304,19414,2612940,14
305,16394,2671828,12
306,14880,2634076,13
307,17960,2788464,12
308,20457,2793676,13
309,34517,3177644,16
310,15541,2752828,13
311,19113,2789996,13
312,13852,2618724,11
313,16182,2662424,13
314,19820,2853068,12
315,32304,2960884,13
316,24307,2835464,15
317,16946,2661488,13
318,21191,2894864,14
319,17790,2800904,13
320,22385,2836148,12
321,22799,2611372,13
322,20517,2745168,13
323,18736,2962624,13
324,18833,2724128,13
325,13974,3119704,12
326,25003,2854356,13
327,16309,2800728,14
328,19506,2832780,13
329,16314,2716408,12
330,20760,2665744,12
331,15766,2759188,12
332,16237,2827732,13
333,19597,2774028,14
334,25778,4390128,20
335,20441,3401668,15
336,17319,2704564,13
337,20410,2853032,12
338,16413,2729780,12
339,19736,2841880,13
340,21487,2663552,12
341,21743,2661516,13
342,18737,2746156,14
343,26135,2790332,13
344,22870,3559004,17
345,15183,2663080,13
346,13748,2693564,11
347,42187,2704996,13
348,16487,2694360,13
349,19175,2814904,14
350,18128,3331352,13
351,19106,2815900,13
352,19426,2747056,13
353,28638,2787772,12
354,23198,2679720,13
355,22191,2698836,12
356,19262,2805324,13
357,17937,2719024,13
358,17232,2662480,12
359,16796,2698852,13
360,15682,2673948,12
361,14255,2678192,12
362,17720,2669804,12
363,12981,2663332,13
364,17684,2610836,13
365,16448,2647768,12
366,13188,2664528,11
367,17968,2863628,11
368,15836,2685936,13
369,17979,2664048,12
370,18984,2726124,12
371,21120,2846540,15
372,15562,2661308,11
373,23188,2766932,14
374,14363,2705712,12
375,16630,2664576,13
376,20387,2693032,13
377,14909,2711748,12
378,18852,2691248,13
379,13433,2619988,13
380,17095,2868024,12
381,19779,2776108,13
382,23408,2723188,13
383,17416,2683104,13
384,19850,2663684,11
385,13082,2820600,13
386,18472,2850508,12
387,17571,2689472,13
388,20023,2826508,12
389,18585,2861596,14
390,19620,2789900,12
391,20385,2769032,14
392,15811,2792840,11
393,19418,3010224,14
394,18140,2698536,13
395,16428,2613708,12
396,17094,2724156,13
397,21356,2688460,13
398,19646,2744784,13
399,18373,2658104,12
400,19205,2661696,14
401,24106,2662164,13
402,20077,2737624,13
403,17966,2662476,13
404,26891,2662320,14
405,15826,2665752,12
406,16777,2660032,12
407,17686,2663064,13
408,16522,2663824,13
409,17718,2782284,13
410,17061,2660768,12
411,14697,2664136,13
412,20278,2662128,13
413,15508,2693888,13
414,23786,2723012,13
415,21741,2630652,12
416,19740,2751156,13
417,16783,2842328,15
418,16883,2663512,12
419,19878,2662412,13
420,22362,2846472,15
421,22299,2851104,15
422,18560,2667504,12
423,24583,2661912,14
424,17891,2662760,12
425,17702,2662416,13
426,20857,2662852,14
427,22694,2698328,13
428,18823,2825140,13
429,20427,2763924,14
430,17340,2696652,13
431,17211,2663072,13
432,25220,2691556,14
433,13777,2962360,15
434,16141,2764704,13
435,14676,2625236,13
436,14564,2997180,14
437,16030,2601752,12
438,20280,2628376,11
439,18187,2663344,12
440,17223,2663392,12
441,22643,2678492,12
442,16249,2635644,13
443,29603,2662744,12
444,18258,2613428,13
445,14907,2862292,13
446,18240,2617720,12
447,16269,2662216,13
448,21492,3141364,13
449,18592,2758356,14
450,18461,2754904,13
451,21149,2823108,12
452,18347,2795124,13
453,17814,2862288,13
454,19780,2641468,13
455,14856,2661376,13
456,17324,2611276,12
457,15947,2679400,13
458,18828,2799516,13
459,18808,2815780,13
460,16850,2815220,11
461,15382,2779884,13
462,28752,3435360,15
463,19038,2635104,13
464,25639,2856824,13
465,21404,2695652,12
466,19575,2626172,12
467,21721,2684532,12
468,18084,2663704,13
469,17105,2607216,12
470,14736,2705400,13
471,16026,2649544,14
472,25781,2856232,13
473,19489,2969036,14
474,19800,2866244,16
475,17292,2848476,13
476,15949,2786264,15
477,22822,3855044,19
478,15514,2681228,13
479,20407,2657632,14
480,20387,2661284,13
481,19806,2872748,14
482,15480,2929492,14
483,18877,2851376,15
484,20573,2661188,14
485,21229,2663444,12
486,22521,2675044,15
487,19402,2668424,13
488,22219,2661748,14
489,23421,3283516,16
490,19848,3283504,15
491,21549,2663500,14
492,17663,2801744,15
493,19701,3523968,15
494,18359,2898804,14
495,33435,2753608,14
496,18598,3018356,14
497,21580,2775900,14
498,20412,2688824,14
499,23868,3399168,18
500,18598,2740288,13
501,16093,2869196,15
502,15143,2772324,13
503,19045,2660092,14
504,24905,2895536,16
505,17073,2700616,13
506,17988,2691528,12
507,16657,2829572,15
508,19976,2697668,15
509,17648,2718604,14
510,19600,2741172,13
511,19799,2775196,14
512,23924,3271000,18
513,21727,2756532,14
514,12202,2632488,11
515,25028,2798120,15
516,19029,2799176,15
517,14665,2670216,12
518,22836,2851192,14
519,26301,2747724,14
520,17984,2661388,13
521,17908,2657060,14
522,17132,2662584,12
523,20153,2809976,14
524,19065,2663928,14
525,22562,2721712,14
526,19011,2661568,12
527,20587,2663176,14
528,16477,2718644,14
529,25079,2662560,13
530,18644,2661724,13
531,19033,2903636,14
532,27104,3391464,18
533,15101,2824348,13
534,15024,2833876,13
535,21071,2881944,15
536,20790,2792500,15
537,21334,2821940,14
538,22906,2660068,13
539,23080,2676168,13
540,17348,2665240,13
541,15023,2779112,13
542,18236,2661564,14
543,13332,2638268,13
544,14268,2768012,14
545,16585,2664032,14
546,20114,2662060,14
547,20141,2823692,12
548,18221,2663556,14
549,16511,2669248,11
550,19854,2760912,15
551,14753,2674560,13
552,17755,2792224,14
553,20217,2662016,13
554,19635,2739656,13
555,24225,3176280,17
556,17576,2663596,14
557,24765,2717412,13
558,22300,2680996,14
559,15690,2624136,12
560,19931,2860904,16
561,20386,2750336,13
562,20807,2923256,15
563,14228,2820040,13
564,14924,2611648,13
565,15941,2664768,14
566,20258,2689548,14
567,18968,2638096,13
568,17221,2856004,14
569,18590,2673824,13
570,19726,2662152,13
571,25078,2985448,16
572,15415,2715008,14
573,12816,2661476,12
574,20178,2663456,13
575,25762,2664092,14
576,14926,2863088,14
577,17604,2693164,13
578,16869,3035304,14
579,15356,2853436,14
580,20901,2757084,13
581,21451,2662512,14
582,16321,2760456,14
583,22331,2662836,14
584,20520,2670268,13
585,20006,2660524,13
586,22463,2826788,14
587,18722,2784560,12
588,17664,2771412,16
589,19744,3090048,15
590,17661,2655216,12
591,16825,2661992,13
592,26899,2687108,14
593,18081,2600484,14
594,24385,2715860,14
595,16816,2851944,14
596,17718,2662152,13
597,22210,2941044,15
598,25188,2779644,14
599,23547,2663480,14
600,14278,3067036,14
601,20476,2629188,13
602,20465,2625428,13
603,17736,2769116,14
604,23542,2654980,13
605,19437,2769192,13
606,19467,2685156,13
607,19650,2662680,14
608,20766,2631244,13
609,18771,2772604,14
610,18520,2721924,11
611,23182,2713816,14
612,18809,2779740,14
613,22340,2911536,16
614,16895,2704648,12
615,16051,2635832,14
616,15376,2837796,14
617,29521,2950476,16
618,17185,2748868,13
619,15559,2845708,14
620,22088,2644880,13
621,17891,2677440,14
622,17215,2661424,13
623,22318,2701680,14
624,21604,2644004,14
625,28648,2780216,15
626,26743,2702924,13
627,16106,2792692,14
628,19209,2807988,14
629,15107,2612736,13
630,19133,2662360,13
631,11900,2679872,13
632,18054,2978856,13
633,19503,2693232,14
634,19595,2622568,14
635,19144,2823532,16
636,15514,2866332,14
637,20299,2813536,13
638,27534,4040784,21
639,24284,3152372,15
640,16090,2718672,13
641,20963,2781972,13
642,22042,2758068,14
643,19818,2863064,14
644,17020,2660892,14
645,16202,2703144,12
646,30617,2714396,13
647,31483,2778604,14
648,30053,3313224,18
649,23572,2727596,13
650,19783,2830480,13
651,18389,2662136,14
652,18854,2678448,13
653,14504,2850452,13
654,26527,2636632,14
655,22417,2786636,15
656,18929,2775284,14
657,18634,2627868,13
658,22019,2851632,14
659,23101,2863424,15
660,14430,2662444,12
661,19850,2809940,14
662,19859,2787240,14
663,23257,2662640,13
664,18484,2795424,14
665,20552,2662316,14
666,17148,2662552,14
667,21543,2704952,13
668,15477,2671588,14
669,24602,2753632,14
670,32004,2716480,14
671,20504,3065904,14
672,16606,2844460,14
673,17553,2859408,14
674,20950,2664480,14
675,18244,2688612,14
676,25400,2844324,14
677,19479,2831920,14
678,26168,3816256,17
679,19782,2854000,14
680,22101,2720372,12
681,19115,2665832,14
682,18968,2695192,14
683,20750,3033784,14
684,20748,2661844,14
685,17409,2658068,13
686,25491,3366236,17
687,16926,2894852,12
688,19413,2774688,15
689,14844,2613980,11
690,18076,3104512,15
691,20666,2700500,13
692,21813,2876900,15
693,14007,2663324,13
694,18741,2645844,14
695,34153,2663228,14
696,18193,2835140,14
697,21862,2669872,13
698,19249,2865368,14
699,17583,2742400,13
700,20240,2698828,14
701,15908,2604524,11
702,19193,2713048,13
703,23881,2662364,12
704,21205,2851352,12
705,15942,2776492,12
706,16849,2700036,12
707,21525,2662304,12
708,18652,2806160,13
709,20685,2784012,12
710,17758,2848812,12
711,14195,2712428,11
712,18950,2634800,12
713,17826,2737064,11
714,20544,2784774,13
715,14063,2610704,11
716,20090,2662408,12
717,20484,2830980,13
718,17470,2640196,12
719,20538,2665212,12
720,22928,2875260,11
721,15091,2888668,12
722,17192,3245476,13
723,18607,2711748,14
724,15540,2691284,9
725,24488,2830496,14
726,21606,2830116,12
727,19375,2998524,12
728,23596,2639268,12
729,29140,3240100,15
730,26447,3708512,15
731,16176,2663748,11
732,18001,2840464,14
733,18644,2927632,11
734,19966,2646396,12
735,12790,2732600,11
736,20221,2885048,13
737,16602,2663364,11
738,25061,3438964,13
739,25144,2663400,13
740,21933,2652840,13
741,14953,2793464,11
742,19925,2838020,12
743,26995,3522576,17
744,16984,2712868,10
745,17941,2705048,12
746,16611,2662788,12
747,17171,2605820,11
748,20661,2719516,13
749,24920,3228396,14
750,33659,4422196,18
751,27070,3708688,17
752,28386,2802016,12
753,18566,2775696,11
754,29353,4392932,17
755,12774,2613004,11
756,14206,2675748,12
757,18517,2710144,12
758,17390,2611624,11
759,13402,2662088,11
760,19100,2957376,13
761,19119,2687476,12
762,22484,3457384,13
763,17070,2767184,11
764,19867,2808868,12
765,22437,2850424,12
766,16007,2613084,11
767,24702,3369264,16
768,10848,2610140,9
769,19884,2781244,13
770,20747,3067128,14
771,13221,2651696,11
772,17338,2740608,12
773,21030,2729008,12
774,27529,2935628,12
775,15688,2738128,11
776,22413,2815788,12
777,23220,2663520,12
778,22163,2723164,12
779,21854,2635880,11
780,18206,2795488,12
781,29001,3824984,15
782,20267,2799900,13
783,21961,2611192,11
784,18964,2626620,12
785,14884,2727276,12
786,17226,2771680,12
787,18987,2651792,11
788,16154,2859364,13
789,22236,2751832,11
790,14828,2645060,11
791,23810,2862028,13
792,19476,2670060,12
793,18284,2650836,11
794,30266,4017880,17
795,19872,2678976,12
796,25439,2914324,13
797,17503,2683864,10
798,21399,2848672,13
799,20902,2838184,13
800,23062,2758776,11
801,20591,2965260,13
802,23435,2864204,12
803,16239,2674116,12
804,19058,3595888,14
805,13111,2733468,10
806,18310,2829960,12
807,17479,2624976,12
808,20753,2662492,12
809,19092,2805876,11
810,20907,2864768,14
811,15507,2661564,12
812,20449,2968572,12
813,18625,2674144,11
814,16919,2782144,12
815,24169,2805080,13
816,18889,2721996,12
817,18663,3047492,12
818,28088,3280040,15
819,14920,2795540,13
820,25018,2671228,13
821,16077,2851396,13
822,17593,2662592,12
823,20640,2806328,13
824,16860,2895660,13
825,16633,2968396,13
826,15418,2750292,11
827,18115,2743288,15
828,28912,4678944,21
829,18566,2662404,14
830,40604,5480564,27
831,42116,6858412,31
832,49973,5484704,29
833,19008,3016288,14
834,29085,4193272,21
835,17666,2662576,13
836,32046,5005008,24
837,389761,58042302,268
838,1580253,227926972,1052
839,28491,4241108,19
840,18280,2650860,14
841,18825,2955036,14
842,18888,3080652,16
843,17295,3362644,16
844,26258,2813300,15
845,55583,8363608,41
846,2676518,385996944,1787
847,25835,3200500,17
848,1188745,174474060,803
849,26009,2926348,17
850,13901,2927852,13
851,15254,3170844,14
852,26117,2660596,13
853,21132,2651700,14
854,20048,2784640,14
855,17860,2862136,13
856,16924,2703588,14
857,21796,2805100,14
858,34308,3745972,20
859,22078,3220376,15
860,25610,3970340,20
861,25567,2803476,13
862,20520,2649728,14
863,18334,2864532,14
864,15398,3031500,13
865,15068,2649996,14
866,13841,2764164,14
867,13290,2776436,12
868,23736,2851532,16
869,17451,2658252,13
870,20884,2777168,14
871,18158,2725668,14
872,20680,3217356,15
873,24253,2661192,14
874,21785,2664100,13
875,20376,2792876,14
876,15304,2811520,14
877,20892,2734328,14
878,21959,2839824,14
879,16525,2790012,14
880,14718,2767376,14
881,21416,2645196,14
882,16690,2607700,13
883,29006,2903628,15
884,21711,2622496,13
885,20195,2843300,14
886,19891,2704988,14
887,16950,2660492,13
888,13690,2662648,13
889,20707,2603932,12
890,24806,2857940,16
891,20938,2841864,13
892,15548,2644968,13
893,11951,2740096,13
894,20237,2984604,15
895,32767,3573376,18
896,23495,3080108,15
897,17155,2697956,13
898,19960,2726180,15
899,17909,2695712,13
900,25330,2899272,16
901,17154,2813860,13
902,16486,2664600,13
903,21438,2642656,12
904,25155,3160168,17
905,16524,2703660,14
906,18376,2777984,12
907,17872,2628116,12
908,22267,2713452,14
909,16285,3089260,15
910,24237,2696256,14
911,22946,2733500,13
912,19257,2627928,14
913,13989,2699304,13
914,21778,2720540,13
915,14548,2730340,13
916,16575,2709120,13
917,19752,2664296,15
918,20935,2661844,12
919,24428,2710260,14
920,20444,2794112,13
921,13620,2718672,14
922,21989,2846472,15
923,17423,3104352,14
924,19769,2704976,13
925,15415,3032804,13
926,17817,2653824,15
927,18308,2652768,13
928,19841,2662296,13
929,23055,2745032,15
930,14089,2602848,11
931,10868,2695632,12
932,19829,2833544,13
933,17115,2666948,13
934,16224,2744612,14
935,15372,2673192,14
936,18012,2718448,13
937,18454,2678060,12
938,23217,2802332,16
939,19110,2711200,13
940,19956,2662420,13
941,14719,2661444,12
942,17477,2663148,13
943,22842,2854288,14
944,25670,2856880,12
945,18903,2715696,14
946,24123,2690624,14
947,27070,2939348,16
948,18225,2921008,14
949,23942,2766096,14
950,23701,2609364,14
951,33073,2766200,14
952,16432,2854204,14
953,25318,2716356,13
954,17686,2744944,14
955,19477,2694016,13
956,23274,2735624,14
957,19829,2851440,15
958,16465,2644708,12
959,16572,2828840,14
960,18631,2879036,16
961,20438,2836068,14
962,19865,2748044,13
963,19476,2845860,14
964,16378,2625212,13
965,13718,2805640,11
966,17443,2737720,14
967,20781,2671844,14
968,14904,2734592,14
969,17780,2609740,13
970,20407,2786496,15
971,19599,2817844,13
972,18889,2605640,14
973,23460,3117080,15
974,19319,2738692,13
975,20964,2931912,15
976,19506,2688832,13
977,14637,2708924,13
978,21450,2814892,15
979,27336,2807872,14
980,16574,2850120,13
981,20449,2662200,14
982,19987,2698704,13
983,16251,2854940,13
984,22805,2685548,14
985,16635,2662936,13
986,30127,2661872,14
987,19222,2663276,12
988,20874,2662356,14
989,15967,2662504,13
990,17324,2660728,13
991,16541,2663200,13
992,21390,2742912,14
993,13896,2662384,12
994,19966,2661516,12
995,19855,2625764,14
996,21275,2689224,13
997,17656,2662632,13
998,21991,2677448,14
999,16543,2769648,14
1000,13564,2661900,12
1001,20486,2709484,14
1002,25313,2609708,14
1003,15830,2639284,12
1004,20946,2662564,14
1005,20623,2722760,12
1006,23046,2725908,14
1007,14519,2835608,13
1008,24378,2687336,14
1009,18410,2805076,15
1010,17130,2783596,14
1011,20302,2660260,13
1012,17404,2749184,13
1013,23881,2733644,13
1014,17163,2715664,13
1015,25635,2663052,14
1016,30809,3271176,17
1017,19996,2809812,16
1018,17826,2731756,12
1019,21232,2686092,13
1020,19377,2752912,14
1021,17328,2603356,12
1022,24414,2774756,14
1023,14634,2625136,14
1024,20268,3031776,14
1025,13847,2708620,12
1026,16581,2697000,14
1027,22690,2853052,14
1028,16963,2684444,14
1029,25558,2745980,14
1030,17474,2664472,12
1031,19005,2717784,13
1032,19638,2747696,14
1033,19091,2763756,13
1034,19827,2763508,13
1035,15854,2704988,12
1036,19486,2730284,15
1037,14898,2663724,12
1038,21295,2712296,14
1039,14768,3028900,14
1040,18519,2767436,14
1041,16702,2662700,13
1042,19980,2702076,14
1043,17964,2659284,13
1044,18892,2726340,14
1045,19973,2662360,14
1046,16778,2627364,13
1047,18111,2723004,14
1048,20830,3637676,16
1049,21303,2705540,14
1050,17950,2737340,14
1051,24444,2702296,13
1052,13006,2613096,13
1053,23205,2663740,14
1054,21289,2779664,13
1055,19743,2683552,14
1056,19487,2664220,11
1057,20582,2692660,13
1058,20073,2762548,14
1059,19352,3030132,14
1060,13849,2735144,13
1061,22415,2784492,16
1062,29822,2717752,12
1063,20288,2814708,15
1064,21689,2763500,14
1065,17403,2710656,13
1066,21198,2640284,14
1067,21563,2785440,13
1068,20992,2662624,13
1069,19018,2614328,14
1070,19324,2662400,12
1071,17049,2841296,14
1072,19887,2633612,13
1073,23088,2738788,13
1074,16071,2650704,13
1075,15143,2869456,13
1076,17767,2742788,12
1077,17238,2602112,13
1078,24679,2745048,13
1079,21770,2787128,13
1080,19467,2639428,13
1081,20994,2828000,12
1082,16818,2756984,14
1083,16790,2767980,13
1084,16993,2694552,14
1085,22879,2783112,14
1086,17686,2866592,14
1087,32266,3341696,19
1088,15591,3185424,13
1089,16294,2695112,14
1090,16999,2915280,14
1091,19719,2663284,13
1092,15593,2710656,12
1093,16466,2662212,12
1094,30469,2856616,13
1095,20954,2771860,12
1096,23384,2751348,14
1097,19369,2840572,13
1098,14792,3045896,14
1099,17887,2831920,13
1100,16899,2783560,12
1101,17614,2610128,14
1102,21198,2669704,12
1103,24598,2830096,14
1104,17609,2844072,12
1105,20933,2782408,13
1106,19962,2633216,12
1107,22480,2747492,14
1108,19802,2662140,14
1109,16623,2803888,14
1110,9763,2640160,10
1111,19887,2663228,14
1112,15081,2664220,10
1113,17802,2676700,14
1114,13277,2662120,10
1115,22579,2720232,15
1116,17569,2692416,13
1117,19078,2832792,13
1118,17102,2717352,14
1119,16327,2666156,13
1120,14589,2856420,14
1121,15617,2646340,13
1122,16460,2808084,14
1123,16054,2753228,13
1124,19412,2867332,13
1125,20748,2663236,13
1126,16069,2701956,14
1127,18333,2905816,14
1128,26643,2739212,13
1129,23975,2804696,14
1130,32340,3953720,21
1131,22713,2968704,15
1132,18793,2886824,13
1133,17737,3068812,17
1134,16074,2812640,13
1135,22737,2863776,15
1136,16716,2813920,13
1137,18437,2759296,13
1138,16257,2734256,14
1139,15114,2760112,14
1140,21686,2822980,15
1141,22567,2957200,14
1142,16172,3298620,16
1143,19412,2687056,13
1144,16791,2871372,14
1145,17541,2826476,14
1146,13739,2792860,12
1147,18417,2702096,14
1148,18219,2800792,15
1149,17358,2643584,12
1150,16964,2667912,13
1151,20009,2817564,16
1152,21232,2813556,15
1153,17133,2955324,14
1154,23754,2658528,13
1155,24041,2759492,14
1156,23685,2784908,15
1157,20014,2835156,15
1158,22692,2809196,14
1159,22352,2752748,15
1160,17994,2747500,13
1161,18408,2991912,14
1162,24556,2731364,14
1163,20723,2662636,14
1164,16962,2814000,14
1165,22624,2620424,13
1166,19770,2661968,14
1167,16628,2661964,14
1168,18275,2782204,12
1169,18005,2806336,14
1170,17201,2731636,14
1171,15787,2867416,14
1172,15035,2742068,14
1173,19794,2809060,13
1174,23728,2663132,12
1175,20823,2822164,13
1176,22797,3345676,18
1177,22262,2809700,16
1178,19618,2696060,13
1179,15636,2603828,12
1180,19267,2764700,14
1181,17545,2661632,13
1182,18393,2646300,11
1183,18303,2703152,13
1184,19114,2630476,13
1185,18712,2946428,14
1186,19893,2663124,12
1187,19547,2887176,14
1188,21777,3090512,15
1189,13243,2924620,13
1190,20589,4043976,19
1191,22730,2663544,14
1192,18673,2694128,13
1193,21497,2698904,14
1194,17010,2647224,13
1195,21033,2805152,14
1196,21406,2691712,14
1197,18881,3464100,15
1198,20632,2699620,14
1199,20387,2707380,13
1200,18712,2764864,14
1201,19439,2784504,14
1202,19482,2661520,14
1203,17300,2667904,13
1204,20272,2701576,14
1205,17043,2664076,14
1206,17090,2662312,12
1207,22219,2649928,12
1208,19322,2738844,14
1209,16449,2731492,14
1210,18116,2656976,14
1211,17200,2656924,13
1212,15338,2658468,14
1213,19352,2628564,12
1214,19004,2662828,13
1215,12772,2668020,14
1216,17624,3035084,15
1217,21076,2620400,13
1218,16426,2677772,12
1219,26772,2625124,12
1220,19555,2954336,14
1221,24676,2755536,16
1222,18794,2722016,12
1223,18588,2619864,12
1224,18971,2806460,14
1225,20060,2602672,14
1226,21676,2880664,13
1227,22077,2837592,15
1228,16354,2774700,13
1229,17295,2601652,12
1230,20838,2661620,14
1231,16271,2662792,14
1232,19003,2736856,14
1233,21645,2693924,14
1234,18561,2623508,14
1235,15290,2662092,11
1236,17965,2739988,14
1237,19586,2765556,15
1238,20062,2700512,13
1239,22081,2840736,14
1240,17787,2850424,14
1241,19841,2889232,14
1242,23105,3066596,17
1243,20588,2683180,14
1244,15943,2855592,15
1245,35064,2857744,13
